,Start,End,Type
3193,1581714307.5066972,1581714307.810784,ransac
3194,1581714307.817378,1581714308.07398,ransac
3195,1581714310.0842721,1581714310.354802,ransac
3196,1581714312.364806,1581714312.636409,ransac
3197,1581714312.642684,1581714312.894034,ransac
3198,1581714313.902485,1581714314.188933,ransac
3199,1581714315.197602,1581714315.453637,ransac
3200,1581714319.467118,1581714319.736484,ransac
3201,1581714320.745008,1581714321.0002902,ransac
3202,1581714322.008307,1581714322.2653801,ransac
3203,1581714323.27395,1581714323.5616732,ransac
3204,1581714325.5713642,1581714325.839402,ransac
3205,1581714325.846066,1581714326.091392,ransac
3206,1581714329.103395,1581714329.373283,ransac
3207,1581714330.381988,1581714330.667353,ransac
3208,1581714334.6813312,1581714335.264549,ransac
3209,1581714335.2708972,1581714335.6894429,ransac
3210,1581714339.70338,1581714340.21835,ransac
3211,1581714340.224981,1581714340.7286491,ransac
3212,1581714342.738811,1581714343.058916,ransac
3213,1581714344.067374,1581714344.378998,ransac
3214,1581714345.387502,1581714345.687381,ransac
3215,1581714345.693894,1581714345.9750462,ransac
3216,1581714349.989219,1581714350.552571,ransac
3217,1581714353.565041,1581714354.053994,ransac
3218,1581714355.06258,1581714355.591998,ransac
3219,1581714355.598208,1581714355.845189,ransac
3220,1581714358.857332,1581714359.3959892,ransac
3221,1581714359.402458,1581714359.856658,ransac
3222,1581714363.870415,1581714364.383211,ransac
3223,1581714365.3914552,1581714366.022066,ransac
3224,1581714369.034086,1581714369.460402,ransac
3225,1581714370.469072,1581714370.9010699,ransac
3226,1581714374.914947,1581714375.58637,ransac
3227,1581714387.6137471,1581714389.006729,ransac
3228,1581714393.020792,1581714394.542235,ransac
3229,1581714404.565892,1581714405.959508,ransac
3230,1581714408.9717462,1581714409.4051142,ransac
3231,1581714410.413731,1581714411.931794,ransac
3232,1581714411.938146,1581714412.235591,ransac
3233,1581714413.244577,1581714413.600048,ransac
3234,1581714413.60638,1581714413.937751,ransac
3235,1581714418.953677,1581714419.287643,ransac
3236,1581714419.2939131,1581714419.602702,ransac
3237,1581714422.6145759,1581714422.964176,ransac
3238,1581714425.975833,1581714426.33806,ransac
3239,1581714426.344547,1581714426.659884,ransac
3240,1581714428.669881,1581714429.015792,ransac
3241,1581714430.024521,1581714430.385384,ransac
3242,1581714432.395931,1581714432.8241029,ransac
3243,1581714434.833785,1581714435.0904949,ransac
3244,1581714436.099396,1581714436.498301,ransac
3245,1581714437.506727,1581714437.790258,ransac
3246,1581714442.806127,1581714443.626817,ransac
3247,1581714444.63573,1581714445.4792528,ransac
3248,1581714447.4897661,1581714447.773458,ransac
3249,1581714449.783449,1581714450.5959551,ransac
3250,1581714456.612851,1581714456.980252,ransac
3251,1581714458.989423,1581714459.314831,ransac
3252,1581714460.3233302,1581714460.834717,ransac
3253,1581714470.859143,1581714471.963224,ransac
3254,1581714473.973066,1581714474.3878949,ransac
3255,1581714475.3967972,1581714476.631976,ransac
3256,1581714478.642998,1581714479.083256,ransac
3257,1581714479.089578,1581714479.483748,ransac
3258,1581714482.496123,1581714482.9185429,ransac
3259,1581714483.927123,1581714484.406117,ransac
3260,1581714486.416245,1581714486.836149,ransac
3261,1581714487.844316,1581714488.300154,ransac
3262,1581714488.306927,1581714488.615707,ransac
3263,1581714490.625924,1581714490.9362788,ransac
3264,1581714491.944909,1581714492.283356,ransac
3265,1581714492.289866,1581714492.618209,ransac
3266,1581714495.630247,1581714495.96951,ransac
3267,1581714495.97619,1581714496.363327,ransac
3268,1581714498.373734,1581714498.7607028,ransac
3269,1581714499.769238,1581714500.138686,ransac
3270,1581714502.148993,1581714502.579694,ransac
3271,1581714502.586031,1581714503.0283132,ransac
3272,1581714506.040118,1581714506.359166,ransac
3273,1581714507.3677359,1581714507.74025,ransac
3274,1581714508.748862,1581714509.0982358,ransac
3275,1581714512.110717,1581714512.4944901,ransac
3276,1581714513.503212,1581714513.898059,ransac
3277,1581714514.906907,1581714515.28635,ransac
3278,1581714518.297854,1581714518.701697,ransac
3279,1581714521.7135491,1581714522.111233,ransac
3280,1581714523.120107,1581714523.55211,ransac
3281,1581714524.5606449,1581714524.845655,ransac
3282,1581714525.8542962,1581714526.2045028,ransac
3283,1581714527.213046,1581714527.542881,ransac
3284,1581714528.5513618,1581714528.879627,ransac
3285,1581714532.89355,1581714533.508529,ransac
3286,1581714535.519225,1581714536.160517,ransac
3287,1581714538.170641,1581714538.770176,ransac
3288,1581714546.790826,1581714547.67735,ransac
3289,1581714552.692542,1581714553.5972571,ransac
3290,1581714553.603713,1581714554.31413,ransac
3291,1581714559.329982,1581714560.057009,ransac
3292,1581714561.0658948,1581714561.8385289,ransac
3293,1581714562.84693,1581714563.246254,ransac
3294,1581714565.256743,1581714565.680263,ransac
3295,1581714565.686569,1581714566.053284,ransac
3296,1581714568.063517,1581714568.385791,ransac
3297,1581714568.392193,1581714568.798477,ransac
3298,1581714570.8074741,1581714571.202156,ransac
3299,1581714571.2084868,1581714571.515117,ransac
3300,1581714572.52316,1581714572.851024,ransac
3301,1581714573.858767,1581714574.19586,ransac
3302,1581714575.204758,1581714575.534822,ransac
3303,1581714575.541109,1581714575.826008,ransac
3304,1581714577.836304,1581714578.141782,ransac
3305,1581714578.148224,1581714578.49148,ransac
3306,1581714580.5019019,1581714580.838571,ransac
3307,1581714580.844901,1581714581.1459632,ransac
3308,1581714583.157009,1581714583.516415,ransac
3309,1581714585.526789,1581714585.873203,ransac
3310,1581714587.883527,1581714588.301999,ransac
3311,1581714596.323097,1581714596.738919,ransac
3312,1581714600.753155,1581714601.184705,ransac
3313,1581714601.191252,1581714601.597965,ransac
3314,1581714603.6085858,1581714603.8790948,ransac
3315,1581714604.887609,1581714605.190558,ransac
3316,1581714605.19682,1581714605.473935,ransac
3317,1581714606.482316,1581714606.7804348,ransac
3318,1581714607.789423,1581714608.057014,ransac
3319,1581714609.065152,1581714609.377388,ransac
3320,1581714610.3862462,1581714610.702019,ransac
3321,1581714612.712167,1581714613.060016,ransac
3322,1581714615.069806,1581714615.4177961,ransac
3323,1581714615.424284,1581714615.6996279,ransac
3324,1581714616.7078679,1581714617.0134099,ransac
3325,1581714620.026002,1581714620.346442,ransac
3326,1581714620.352713,1581714620.655325,ransac
3327,1581714623.667662,1581714624.082223,ransac
3328,1581714624.088522,1581714624.519602,ransac
3329,1581714627.531192,1581714628.036586,ransac
3330,1581714628.043381,1581714628.475992,ransac
3331,1581714630.4861732,1581714630.894953,ransac
3332,1581714630.901469,1581714631.3090699,ransac
3333,1581714631.315181,1581714631.5918221,ransac
3334,1581714634.6041038,1581714635.010453,ransac
3335,1581714646.036882,1581714647.653241,ransac
3336,1581714647.660218,1581714649.062193,ransac
3337,1581714657.0843449,1581714658.77298,ransac
3338,1581714662.7875519,1581714664.352169,ransac
3339,1581714673.376169,1581714675.059983,ransac
3340,1581714675.067455,1581714675.343439,ransac
3341,1581714675.349971,1581714676.817382,ransac
3342,1581714680.832214,1581714681.495788,ransac
3343,1581714685.510183,1581714686.251931,ransac
3344,1581714686.258175,1581714686.8991768,ransac
3345,1581714690.913783,1581714691.5809789,ransac
3346,1581714691.5876188,1581714692.19505,ransac
3347,1581714697.210876,1581714697.9714,ransac
3348,1581714697.977832,1581714698.612644,ransac
3349,1581714703.6278949,1581714704.284127,ransac
3350,1581714704.290683,1581714704.919516,ransac
3351,1581714708.933217,1581714709.568592,ransac
3352,1581714709.575233,1581714710.2476199,ransac
3353,1581714718.269521,1581714718.973204,ransac
3354,1581714719.981897,1581714720.672333,ransac
3355,1581714723.684448,1581714724.224985,ransac
3356,1581714726.2352529,1581714726.7649472,ransac
3357,1581714728.775767,1581714729.317211,ransac
3358,1581714733.331224,1581714733.7764812,ransac
3359,1581714733.783199,1581714734.28658,ransac
3360,1581714736.296866,1581714736.56868,ransac
3361,1581714736.575226,1581714736.812094,ransac
3362,1581714738.822832,1581714739.100631,ransac
3363,1581714741.111141,1581714741.365707,ransac
3364,1581714743.376174,1581714743.646285,ransac
3365,1581714743.6529481,1581714743.8918061,ransac
3366,1581714745.902183,1581714746.167849,ransac
3367,1581714747.176958,1581714747.432409,ransac
3368,1581714753.450402,1581714754.307118,ransac
3369,1581714755.316151,1581714756.207644,ransac
3370,1581714760.222262,1581714761.046313,ransac
3371,1581714762.0552142,1581714762.782291,ransac
3372,1581714770.8044438,1581714771.679152,ransac
3373,1581714772.687998,1581714773.568292,ransac
3374,1581714776.580918,1581714777.130639,ransac
3375,1581714779.141116,1581714779.674327,ransac
3376,1581714780.6827722,1581714781.1375961,ransac
3377,1581714782.146502,1581714782.409133,ransac
3378,1581714784.4195971,1581714784.740203,ransac
3379,1581714784.74674,1581714785.159654,ransac
3380,1581714790.175519,1581714790.788075,ransac
3381,1581714794.80266,1581714795.473241,ransac
3382,1581714798.485028,1581714799.047484,ransac
3383,1581714800.0565062,1581714800.7033892,ransac
3384,1581714805.720022,1581714806.323719,ransac
3385,1581714807.3324811,1581714807.9900289,ransac
3386,1581714811.002448,1581714811.330953,ransac
3387,1581714814.343741,1581714814.732763,ransac
3388,1581714815.741733,1581714816.329653,ransac
3389,1581714827.357115,1581714828.541523,ransac
3390,1581714831.5539858,1581714832.0045712,ransac
3391,1581714832.01175,1581714833.342818,ransac
3392,1581714838.359192,1581714838.8617382,ransac
3393,1581714838.868773,1581714839.3466349,ransac
3394,1581714842.358659,1581714842.805632,ransac
3395,1581714846.8201392,1581714847.3658302,ransac
3396,1581714847.3724961,1581714847.892926,ransac
3397,1581714852.909391,1581714853.402801,ransac
3398,1581714854.4115481,1581714854.912752,ransac
3399,1581714855.92112,1581714856.324839,ransac
3400,1581714862.3436868,1581714863.254701,ransac
3401,1581714866.266938,1581714867.253575,ransac
3402,1581714867.260129,1581714867.769231,ransac
3403,1581714871.7835,1581714872.256836,ransac
3404,1581714872.263349,1581714872.71409,ransac
3405,1581714873.722985,1581714873.990349,ransac
3406,1581714874.999184,1581714875.263371,ransac
3407,1581714881.28181,1581714882.0028038,ransac
3408,1581714882.009542,1581714882.771476,ransac
3409,1581714886.785877,1581714887.32636,ransac
3410,1581714887.332887,1581714887.864849,ransac
3411,1581714890.877455,1581714891.376853,ransac
3412,1581714891.385207,1581714891.832993,ransac
3413,1581714894.845751,1581714895.294694,ransac
3414,1581714898.307215,1581714898.843699,ransac
3415,1581714898.8500779,1581714899.479598,ransac
3416,1581714902.4917731,1581714903.004318,ransac
3417,1581714904.0128212,1581714904.623242,ransac
3418,1581714907.635967,1581714908.1575391,ransac
3419,1581714908.164689,1581714908.749182,ransac
3420,1581714912.763944,1581714913.091783,ransac
3421,1581714913.098505,1581714913.6238642,ransac
3422,1581714915.634477,1581714915.916926,ransac
3423,1581714915.9233902,1581714916.2023358,ransac
3424,1581714917.211096,1581714917.51612,ransac
3425,1581714917.522939,1581714917.80729,ransac
3426,1581714919.8178551,1581714920.125742,ransac
3427,1581714920.132056,1581714920.439812,ransac
3428,1581714921.447822,1581714921.749789,ransac
3429,1581714921.756256,1581714922.03911,ransac
3430,1581714924.0489721,1581714924.357137,ransac
3431,1581714924.3637881,1581714924.67217,ransac
3432,1581714925.680422,1581714926.018307,ransac
3433,1581714926.0251741,1581714926.362385,ransac
3434,1581714928.3731759,1581714928.673467,ransac
3435,1581714928.679926,1581714928.9675071,ransac
3436,1581714931.979478,1581714932.26631,ransac
3437,1581714936.280743,1581714936.617632,ransac
3438,1581714938.6280491,1581714938.9902961,ransac
3439,1581714941.000869,1581714941.278314,ransac
3440,1581714941.284591,1581714941.5388598,ransac
3441,1581714943.548715,1581714943.914445,ransac
3442,1581714943.921043,1581714944.3561509,ransac
3443,1581714946.367022,1581714946.730756,ransac
3444,1581714946.737226,1581714947.063895,ransac
3445,1581714949.074704,1581714949.384602,ransac
3446,1581714952.396375,1581714953.1657279,ransac
3447,1581714955.1757321,1581714955.960167,ransac
3448,1581714961.9773471,1581714962.7687619,ransac
3449,1581714962.775483,1581714963.5881472,ransac
3450,1581714968.603606,1581714969.283768,ransac
3451,1581714969.290344,1581714970.013365,ransac
3452,1581714975.028543,1581714975.788551,ransac
3453,1581714975.795153,1581714976.565141,ransac
3454,1581714982.582345,1581714983.403049,ransac
3455,1581714983.409706,1581714984.2285368,ransac
3456,1581714984.235157,1581714984.521761,ransac
3457,1581714986.531897,1581714986.902777,ransac
3458,1581714989.913808,1581714990.2770028,ransac
3459,1581714990.2833,1581714990.631943,ransac
3460,1581714993.643847,1581714994.008217,ransac
3461,1581714994.0147982,1581714994.394728,ransac
3462,1581714997.407177,1581714997.827841,ransac
3463,1581714997.834169,1581714998.2775,ransac
3464,1581715001.289332,1581715001.686786,ransac
3465,1581715001.693012,1581715002.0979939,ransac
3466,1581715005.109927,1581715005.482383,ransac
3467,1581715005.48913,1581715005.861758,ransac
3468,1581715007.87202,1581715008.269409,ransac
3469,1581715009.277958,1581715009.700608,ransac
3470,1581715013.714106,1581715014.171619,ransac
3471,1581715014.178127,1581715014.599207,ransac
3472,1581715016.609797,1581715016.9066222,ransac
3473,1581715016.912841,1581715017.267914,ransac
3474,1581715018.27619,1581715018.556233,ransac
3475,1581715018.562626,1581715018.8162868,ransac
3476,1581715019.825125,1581715020.098666,ransac
3477,1581715021.10707,1581715021.385978,ransac
3478,1581715021.392641,1581715021.657705,ransac
3479,1581715022.666148,1581715022.933969,ransac
3480,1581715023.942402,1581715024.198556,ransac
3481,1581715024.2049232,1581715024.4588509,ransac
3482,1581715025.4665349,1581715025.7411768,ransac
3483,1581715025.747985,1581715026.081203,ransac
3484,1581715027.089686,1581715027.344842,ransac
3485,1581715027.351283,1581715027.621655,ransac
3486,1581715029.631858,1581715029.8845189,ransac
3487,1581715030.892726,1581715031.2246869,ransac
3488,1581715033.234757,1581715033.575622,ransac
3489,1581715034.583934,1581715034.921015,ransac
3490,1581715035.9294472,1581715036.283791,ransac
3491,1581715036.2903152,1581715036.56824,ransac
3492,1581715038.57803,1581715038.913764,ransac
3493,1581715039.9224641,1581715040.3324142,ransac
3494,1581715041.3410711,1581715041.642268,ransac
3495,1581715043.651744,1581715043.970788,ransac
3496,1581715043.9794981,1581715044.29534,ransac
3497,1581715047.30738,1581715047.635037,ransac
3498,1581715048.643516,1581715048.97884,ransac
3499,1581715049.987079,1581715050.262489,ransac
3500,1581715052.272861,1581715052.795419,ransac
3501,1581715052.801871,1581715053.249365,ransac
3502,1581715056.261352,1581715056.6019971,ransac
3503,1581715056.6085231,1581715057.099694,ransac
3504,1581715058.107653,1581715058.435209,ransac
3505,1581715059.443862,1581715059.777807,ransac
3506,1581715060.786362,1581715061.082858,ransac
3507,1581715062.091741,1581715062.431783,ransac
3508,1581715062.438159,1581715062.710864,ransac
3509,1581715063.7197552,1581715064.021374,ransac
3510,1581715064.027852,1581715064.368316,ransac
3511,1581715065.376933,1581715065.733155,ransac
3512,1581715066.742281,1581715067.038779,ransac
3513,1581715068.047272,1581715068.3865461,ransac
3514,1581715071.399055,1581715071.729618,ransac
3515,1581715071.73625,1581715072.0678802,ransac
3516,1581715073.097155,1581715073.4576619,ransac
3517,1581715074.4667552,1581715074.7929401,ransac
3518,1581715075.801687,1581715076.093024,ransac
3519,1581715077.101818,1581715077.396868,ransac
3520,1581715079.407104,1581715079.765734,ransac
3521,1581715080.774281,1581715081.1639972,ransac
3522,1581715083.174666,1581715083.518367,ransac
3523,1581715084.526648,1581715084.884293,ransac
3524,1581715085.893527,1581715086.261698,ransac
3525,1581715088.2719688,1581715088.624825,ransac
3526,1581715089.633459,1581715090.006728,ransac
3527,1581715092.017077,1581715092.351642,ransac
3528,1581715093.360497,1581715093.754602,ransac
3529,1581715094.7629302,1581715095.12166,ransac
3530,1581715095.12821,1581715095.530772,ransac
3531,1581715096.539727,1581715096.849138,ransac
3532,1581715101.863719,1581715102.6428108,ransac
3533,1581715102.649122,1581715103.2898679,ransac
3534,1581715105.299928,1581715105.585834,ransac
3535,1581715107.596249,1581715107.956934,ransac
3536,1581715108.965952,1581715109.344748,ransac
3537,1581715111.355065,1581715111.686659,ransac
3538,1581715111.693072,1581715111.971329,ransac
3539,1581715113.981625,1581715114.389262,ransac
3540,1581715115.397763,1581715115.718864,ransac
3541,1581715116.727687,1581715117.037979,ransac
3542,1581715118.046358,1581715118.4746609,ransac
3543,1581715119.483233,1581715119.8221939,ransac
3544,1581715120.831024,1581715121.167583,ransac
3545,1581715123.17785,1581715123.5056698,ransac
3546,1581715124.514418,1581715124.83679,ransac
3547,1581715125.845234,1581715126.136431,ransac
3548,1581715127.144918,1581715127.418594,ransac
3549,1581715129.42834,1581715129.865721,ransac
3550,1581715130.8741212,1581715131.149291,ransac
3551,1581715140.171556,1581715141.16992,ransac
3552,1581715143.179893,1581715143.5611632,ransac
3553,1581715143.567673,1581715144.558142,ransac
3554,1581715146.568315,1581715146.910292,ransac
3555,1581715146.916842,1581715147.245213,ransac
3556,1581715149.255354,1581715149.636982,ransac
3557,1581715151.647217,1581715151.9953759,ransac
3558,1581715153.003988,1581715153.340289,ransac
3559,1581715154.3488462,1581715154.696064,ransac
3560,1581715157.707622,1581715158.086083,ransac
3561,1581715158.092692,1581715158.452222,ransac
3562,1581715160.462172,1581715160.8733358,ransac
3563,1581715160.880112,1581715161.262233,ransac
3564,1581715162.271349,1581715162.55206,ransac
3565,1581715162.558696,1581715162.873409,ransac
3566,1581715164.883788,1581715165.2502391,ransac
3567,1581715165.25652,1581715165.554649,ransac
3568,1581715166.563239,1581715166.957002,ransac
3569,1581715166.964077,1581715167.273826,ransac
3570,1581715168.282185,1581715168.565439,ransac
3571,1581715169.574063,1581715169.895188,ransac
3572,1581715169.901785,1581715170.182035,ransac
3573,1581715171.189975,1581715171.514225,ransac
3574,1581715171.520638,1581715171.906496,ransac
3575,1581715172.915034,1581715173.194717,ransac
3576,1581715174.203172,1581715174.527173,ransac
3577,1581715175.5358882,1581715175.847509,ransac
3578,1581715175.854321,1581715176.235723,ransac
3579,1581715182.2527099,1581715182.8920732,ransac
3580,1581715183.900857,1581715184.7756698,ransac
3581,1581715187.7890232,1581715188.496703,ransac
3582,1581715192.5106812,1581715193.275577,ransac
3583,1581715198.2905462,1581715199.026617,ransac
3584,1581715201.03722,1581715201.756642,ransac
3585,1581715205.770519,1581715206.444909,ransac
3586,1581715207.45365,1581715208.260077,ransac
3587,1581715208.266651,1581715208.639184,ransac
3588,1581715209.647315,1581715209.9422529,ransac
3589,1581715210.950662,1581715211.265369,ransac
3590,1581715211.271548,1581715211.571372,ransac
3591,1581715213.5824609,1581715213.852791,ransac
3592,1581715213.859414,1581715214.115203,ransac
3593,1581715219.130418,1581715219.417767,ransac
3594,1581715219.424614,1581715219.712045,ransac
3595,1581715222.724144,1581715223.022072,ransac
3596,1581715225.032466,1581715225.319844,ransac
3597,1581715225.326544,1581715225.638735,ransac
3598,1581715228.650305,1581715228.942802,ransac
3599,1581715230.9531481,1581715231.248216,ransac
3600,1581715234.259943,1581715235.1054962,ransac
3601,1581715240.12099,1581715240.878586,ransac
3602,1581715240.885056,1581715241.7598212,ransac
3603,1581715242.76814,1581715243.1383789,ransac
3604,1581715243.1449,1581715243.46402,ransac
3605,1581715244.4726331,1581715244.811572,ransac
3606,1581715245.8197381,1581715246.176861,ransac
3607,1581715248.186895,1581715248.568171,ransac
3608,1581715248.5749462,1581715248.906117,ransac
3609,1581715251.917714,1581715252.28201,ransac
3610,1581715255.295069,1581715255.667655,ransac
3611,1581715255.67427,1581715255.991345,ransac
3612,1581715258.002039,1581715258.3312109,ransac
3613,1581715258.340306,1581715258.707402,ransac
3614,1581715260.71758,1581715261.094698,ransac
3615,1581715261.101716,1581715261.4305859,ransac
3616,1581715264.4424589,1581715264.879314,ransac
3617,1581715266.889858,1581715267.161806,ransac
3618,1581715268.170423,1581715268.547634,ransac
3619,1581715270.557857,1581715270.841467,ransac
3620,1581715270.847911,1581715271.123359,ransac
3621,1581715272.131985,1581715272.453809,ransac
3622,1581715276.467431,1581715277.028766,ransac
3623,1581715277.035291,1581715277.55861,ransac
3624,1581715278.5674589,1581715278.88381,ransac
3625,1581715282.897957,1581715283.22519,ransac
3626,1581715287.238858,1581715287.5591722,ransac
3627,1581715287.56574,1581715287.84704,ransac
3628,1581715291.86026,1581715292.2037868,ransac
3629,1581715293.212948,1581715293.7469962,ransac
3630,1581715294.755631,1581715295.168851,ransac
3631,1581715301.186154,1581715302.041111,ransac
3632,1581715304.051812,1581715304.9859731,ransac
3633,1581715307.997792,1581715308.8131518,ransac
3634,1581715310.823515,1581715311.689256,ransac
3635,1581715312.6976929,1581715313.434553,ransac
3636,1581715319.451709,1581715320.257909,ransac
3637,1581715322.267498,1581715323.1456199,ransac
3638,1581715329.162818,1581715330.002775,ransac
3639,1581715332.013184,1581715332.902628,ransac
3640,1581715334.9134529,1581715335.649892,ransac
3641,1581715337.660152,1581715337.932385,ransac
3642,1581715338.941191,1581715339.772775,ransac
3643,1581715339.7791688,1581715340.056501,ransac
3644,1581715342.066434,1581715342.332874,ransac
3645,1581715342.339355,1581715342.60766,ransac
3646,1581715344.618126,1581715344.908459,ransac
3647,1581715344.914796,1581715345.1848938,ransac
3648,1581715347.1950278,1581715347.459926,ransac
3649,1581715347.466373,1581715347.7197552,ransac
3650,1581715349.730338,1581715350.037774,ransac
3651,1581715350.044237,1581715350.3297,ransac
3652,1581715351.338358,1581715351.636888,ransac
3653,1581715352.645751,1581715353.001426,ransac
3654,1581715355.011997,1581715355.296908,ransac
3655,1581715356.3054788,1581715356.6004019,ransac
3656,1581715358.610932,1581715358.895247,ransac
3657,1581715358.9018788,1581715359.1980028,ransac
3658,1581715361.20826,1581715361.4977882,ransac
3659,1581715363.5082538,1581715363.7952151,ransac
3660,1581715366.806989,1581715367.1031868,ransac
3661,1581715369.1137528,1581715369.4139972,ransac
3662,1581715371.4248462,1581715371.726626,ransac
3663,1581715371.733464,1581715372.4210382,ransac
3664,1581715373.42979,1581715373.738472,ransac
3665,1581715374.7473981,1581715375.0550551,ransac
3666,1581715378.067105,1581715378.488416,ransac
3667,1581715383.50417,1581715384.54114,ransac
3668,1581715385.549444,1581715386.453337,ransac
3669,1581715386.460085,1581715386.740283,ransac
3670,1581715395.7623632,1581715396.044146,ransac
3671,1581715397.05275,1581715397.309752,ransac
3672,1581715398.318301,1581715398.5983038,ransac
3673,1581715398.605339,1581715398.868546,ransac
3674,1581715400.878832,1581715401.19559,ransac
3675,1581715401.20213,1581715401.49857,ransac
3676,1581715404.510479,1581715404.950077,ransac
3677,1581715404.956682,1581715405.3013608,ransac
3678,1581715420.3351061,1581715422.24143,ransac
3679,1581715422.247975,1581715424.1403348,ransac
3680,1581715435.165852,1581715436.976548,ransac
3681,1581715437.985198,1581715439.851496,ransac
3682,1581715448.873427,1581715450.869853,ransac
3683,1581715450.8763971,1581715451.197288,ransac
3684,1581715452.205956,1581715452.496178,ransac
3685,1581715453.504658,1581715453.824303,ransac
3686,1581715453.830873,1581715455.587281,ransac
3687,1581715455.59412,1581715455.9034061,ransac
3688,1581715455.910006,1581715456.190261,ransac
3689,1581715459.20205,1581715459.593849,ransac
3690,1581715460.602517,1581715461.005632,ransac
3691,1581715462.0141141,1581715462.370465,ransac
3692,1581715467.385757,1581715468.081554,ransac
3693,1581715469.090089,1581715469.8387618,ransac
3694,1581715472.850595,1581715473.326845,ransac
3695,1581715473.333098,1581715473.911325,ransac
3696,1581715480.930079,1581715481.526404,ransac
3697,1581715483.537075,1581715484.224694,ransac
3698,1581715485.233691,1581715485.570858,ransac
3699,1581715489.5842779,1581715490.3690212,ransac
3700,1581715490.375802,1581715491.139513,ransac
3701,1581715495.15322,1581715495.827937,ransac
3702,1581715497.838606,1581715498.721124,ransac
3703,1581715503.736995,1581715504.576611,ransac
3704,1581715505.5850132,1581715506.409468,ransac
3705,1581715508.420359,1581715509.1752212,ransac
3706,1581715511.186484,1581715511.945238,ransac
3707,1581715516.9611712,1581715517.880188,ransac
3708,1581715517.886841,1581715518.61951,ransac
3709,1581715519.6283,1581715519.977423,ransac
3710,1581715521.988033,1581715522.529026,ransac
3711,1581715524.541459,1581715524.837787,ransac
3712,1581715524.844499,1581715525.114724,ransac
3713,1581715534.13744,1581715535.391989,ransac
3714,1581715537.4028609,1581715538.893223,ransac
3715,1581715538.900016,1581715539.223809,ransac
3716,1581715541.23447,1581715541.596772,ransac
3717,1581715542.605344,1581715542.940046,ransac
3718,1581715544.950581,1581715545.2795382,ransac
3719,1581715546.28844,1581715546.618256,ransac
3720,1581715552.635842,1581715552.921959,ransac
3721,1581715553.930683,1581715555.490644,ransac
3722,1581715555.497145,1581715555.790552,ransac
3723,1581715555.79713,1581715556.101516,ransac
3724,1581715559.114327,1581715559.412239,ransac
3725,1581715560.420814,1581715560.729883,ransac
3726,1581715561.738291,1581715562.0110571,ransac
3727,1581715563.019718,1581715563.3069131,ransac
3728,1581715564.315458,1581715564.655216,ransac
3729,1581715565.664568,1581715565.946115,ransac
3730,1581715567.956685,1581715568.2376142,ransac
3731,1581715568.244228,1581715568.514605,ransac
3732,1581715571.526824,1581715571.812473,ransac
3733,1581715573.823329,1581715574.112145,ransac
3734,1581715577.124432,1581715577.690337,ransac
3735,1581715577.697043,1581715578.187367,ransac
3736,1581715579.196273,1581715579.51898,ransac
3737,1581715580.52758,1581715580.878782,ransac
3738,1581715580.8852289,1581715581.2011561,ransac
3739,1581715582.209525,1581715582.562669,ransac
3740,1581715583.571451,1581715583.867907,ransac
3741,1581715584.876567,1581715585.183423,ransac
3742,1581715585.189952,1581715585.497037,ransac
3743,1581715586.505385,1581715586.815969,ransac
3744,1581715587.8248382,1581715588.183015,ransac
3745,1581715590.193458,1581715590.5291991,ransac
3746,1581715590.535723,1581715590.82995,ransac
3747,1581715593.841766,1581715594.1828618,ransac
3748,1581715594.18941,1581715594.526036,ransac
3749,1581715595.534671,1581715595.846574,ransac
3750,1581715595.853691,1581715596.1532311,ransac
3751,1581715597.161828,1581715597.5173259,ransac
3752,1581715597.523714,1581715597.8098311,ransac
3753,1581715599.820474,1581715600.19544,ransac
3754,1581715600.201768,1581715600.521851,ransac
3755,1581715601.529867,1581715601.8510098,ransac
3756,1581715601.8581939,1581715602.2087991,ransac
3757,1581715604.219758,1581715604.529383,ransac
3758,1581715604.535933,1581715604.838201,ransac
3759,1581715605.8466,1581715606.17876,ransac
3760,1581715609.191214,1581715609.541769,ransac
3761,1581715612.553917,1581715613.112713,ransac
3762,1581715617.126968,1581715617.677729,ransac
3763,1581715617.6844552,1581715618.159908,ransac
3764,1581715621.172259,1581715621.541824,ransac
3765,1581715625.555868,1581715625.93398,ransac
3766,1581715627.9443882,1581715628.355929,ransac
3767,1581715628.362716,1581715628.716875,ransac
3768,1581715631.7295198,1581715632.10091,ransac
3769,1581715643.127526,1581715644.671189,ransac
3770,1581715650.6891131,1581715652.3561368,ransac
3771,1581715654.367162,1581715655.725787,ransac
3772,1581715661.743774,1581715663.100977,ransac
3773,1581715670.121196,1581715671.67187,ransac
3774,1581715679.693525,1581715681.055221,ransac
3775,1581715688.074521,1581715689.461396,ransac
3776,1581715689.4681098,1581715690.567739,ransac
3777,1581715698.588494,1581715699.909775,ransac
3778,1581715699.916507,1581715701.217508,ransac
3779,1581715702.226795,1581715702.672048,ransac
3780,1581715702.678558,1581715703.158072,ransac
3781,1581715706.170738,1581715706.599838,ransac
3782,1581715707.608944,1581715708.062524,ransac
3783,1581715710.072963,1581715710.5019698,ransac
3784,1581715710.508649,1581715710.8875759,ransac
3785,1581715713.898836,1581715714.3412,ransac
3786,1581715714.347873,1581715714.736177,ransac
3787,1581715717.747731,1581715718.1617339,ransac
3788,1581715718.1683369,1581715718.570648,ransac
3789,1581715720.581099,1581715720.997787,ransac
