,Start,End,Type
95,1581713802.343418,1581713805.736016,geo
96,1581713805.742005,1581713809.577223,geo
97,1581713809.583198,1581713812.512802,geo
98,1581713812.518875,1581713815.937862,geo
99,1581713815.943738,1581713822.151532,geo
100,1581713822.15776,1581713827.543322,geo
101,1581713827.5496562,1581713831.634138,geo
102,1581713831.640216,1581713837.489898,geo
103,1581713837.496514,1581713841.552201,geo
104,1581713841.558672,1581713845.2006528,geo
105,1581713845.206727,1581713850.190749,geo
106,1581713850.196883,1581713855.879496,geo
107,1581713855.8855839,1581713860.6567938,geo
108,1581713860.663006,1581713865.084589,geo
109,1581713865.090899,1581713875.7526212,geo
110,1581713875.759095,1581713884.098604,geo
111,1581713884.105125,1581713901.618401,geo
112,1581713901.624432,1581713912.064352,geo
113,1581713912.070277,1581713922.944314,geo
114,1581713922.9501688,1581713925.672872,geo
115,1581713925.679051,1581713929.173858,geo
116,1581713929.180438,1581713935.422818,geo
117,1581713935.428875,1581713938.131576,geo
118,1581713938.137518,1581713941.256017,geo
119,1581713941.262721,1581713944.581342,geo
120,1581713944.5874481,1581713948.9926062,geo
121,1581713948.9989731,1581713952.429977,geo
122,1581713952.436393,1581713956.846039,geo
123,1581713956.853184,1581713961.434594,geo
124,1581713961.440511,1581713965.17735,geo
125,1581713965.183902,1581713970.158756,geo
126,1581713970.164832,1581713974.370977,geo
127,1581713974.377896,1581713977.095398,geo
128,1581713977.101591,1581713979.888901,geo
129,1581713979.894904,1581713983.634291,geo
130,1581713983.640649,1581713988.0510552,geo
131,1581713988.057873,1581713991.774035,geo
132,1581713991.7798688,1581713994.8956,geo
133,1581713994.9016,1581713999.261971,geo
134,1581713999.268044,1581714004.448211,geo
135,1581714004.454482,1581714006.720241,geo
136,1581714006.726636,1581714008.996718,geo
137,1581714009.002641,1581714011.393951,geo
138,1581714011.3998618,1581714013.9065812,geo
139,1581714013.912272,1581714016.722353,geo
140,1581714016.7282472,1581714028.305105,geo
141,1581714028.311604,1581714039.6830099,geo
142,1581714039.6891859,1581714050.563113,geo
143,1581714050.569322,1581714052.981832,geo
144,1581714052.987895,1581714056.638777,geo
145,1581714056.645622,1581714058.943791,geo
146,1581714058.949777,1581714061.5350509,geo
147,1581714061.541023,1581714065.844585,geo
148,1581714065.8512769,1581714068.153157,geo
149,1581714068.159316,1581714070.5323071,geo
150,1581714070.539079,1581714073.008385,geo
151,1581714073.014443,1581714080.265983,geo
152,1581714080.272086,1581714083.038132,geo
153,1581714083.044258,1581714085.46255,geo
154,1581714085.469392,1581714097.570715,geo
155,1581714097.576792,1581714106.360338,geo
156,1581714106.366778,1581714117.4078732,geo
157,1581714117.4140642,1581714119.969326,geo
158,1581714119.975977,1581714122.414226,geo
159,1581714122.420464,1581714131.114752,geo
160,1581714131.120911,1581714134.870375,geo
161,1581714134.876506,1581714139.643286,geo
162,1581714139.6494222,1581714142.118686,geo
163,1581714142.124531,1581714144.932689,geo
164,1581714144.938991,1581714147.257358,geo
165,1581714147.263489,1581714150.1529849,geo
166,1581714150.15919,1581714152.5562038,geo
167,1581714152.563068,1581714156.651374,geo
168,1581714156.6579301,1581714161.658991,geo
169,1581714161.6655052,1581714163.28981,geo
170,1581714163.29592,1581714164.911499,geo
171,1581714164.918053,1581714168.9847538,geo
172,1581714168.99096,1581714172.8546731,geo
173,1581714172.86078,1581714175.143168,geo
174,1581714175.1494448,1581714179.925226,geo
175,1581714179.9315019,1581714183.41956,geo
176,1581714183.426018,1581714187.33744,geo
177,1581714187.343673,1581714196.9551609,geo
178,1581714196.9613109,1581714198.972452,geo
179,1581714198.978692,1581714204.3851311,geo
180,1581714204.3912401,1581714207.8333142,geo
181,1581714207.8394349,1581714209.866945,geo
182,1581714209.873276,1581714214.343265,geo
183,1581714214.3499038,1581714219.251071,geo
184,1581714219.2573109,1581714221.04879,geo
185,1581714221.054853,1581714224.719174,geo
186,1581714224.7257302,1581714226.664009,geo
187,1581714226.669971,1581714229.114436,geo
188,1581714229.120941,1581714231.068501,geo
189,1581714231.074415,1581714235.2593188,geo
190,1581714235.265418,1581714238.358688,geo
191,1581714238.364973,1581714241.085183,geo
192,1581714241.091175,1581714246.085779,geo
193,1581714246.091901,1581714250.115145,geo
194,1581714250.121229,1581714255.3215132,geo
195,1581714255.3277528,1581714260.508593,geo
196,1581714260.51474,1581714267.778758,geo
197,1581714267.78457,1581714271.8881712,geo
198,1581714271.894367,1581714276.266051,geo
199,1581714276.2720768,1581714280.621736,geo
200,1581714280.627927,1581714284.7008789,geo
201,1581714284.707022,1581714289.5858269,geo
202,1581714289.591966,1581714293.779949,geo
203,1581714293.786421,1581714299.398077,geo
204,1581714299.404397,1581714304.193499,geo
205,1581714304.1997552,1581714306.162804,geo
206,1581714306.168814,1581714309.0623949,geo
207,1581714309.0686,1581714312.790826,geo
208,1581714312.796774,1581714315.017471,geo
209,1581714315.023504,1581714318.124645,geo
210,1581714318.130665,1581714322.921501,geo
211,1581714322.92747,1581714328.44559,geo
212,1581714328.451759,1581714333.681334,geo
213,1581714333.687595,1581714338.490231,geo
214,1581714338.496476,1581714341.014654,geo
215,1581714341.020957,1581714343.5790632,geo
216,1581714343.585226,1581714349.166057,geo
217,1581714349.172332,1581714352.766994,geo
218,1581714352.773118,1581714356.745083,geo
219,1581714356.7516,1581714359.181717,geo
220,1581714359.188093,1581714369.191859,geo
221,1581714369.1979358,1581714374.629623,geo
222,1581714374.636044,1581714384.384618,geo
223,1581714384.3908699,1581714394.111275,geo
224,1581714394.11783,1581714407.834192,geo
225,1581714407.840416,1581714411.882163,geo
226,1581714411.888387,1581714416.862015,geo
227,1581714416.868132,1581714419.4267778,geo
228,1581714419.433093,1581714422.899662,geo
229,1581714422.9058962,1581714427.8857038,geo
230,1581714427.892143,1581714431.577051,geo
231,1581714431.583232,1581714434.77981,geo
232,1581714434.786288,1581714442.223983,geo
233,1581714442.230175,1581714444.9513118,geo
234,1581714444.9575741,1581714447.780459,geo
235,1581714447.786524,1581714448.251548,geo
236,1581714448.258103,1581714451.227555,geo
237,1581714451.2336528,1581714455.8856108,geo
238,1581714455.892249,1581714460.194692,geo
239,1581714460.201191,1581714464.035149,geo
240,1581714464.04123,1581714469.210549,geo
241,1581714469.2167141,1581714474.517618,geo
242,1581714474.523733,1581714482.289933,geo
243,1581714482.296236,1581714486.008114,geo
244,1581714486.01469,1581714487.892717,geo
245,1581714487.899348,1581714491.0804539,geo
246,1581714491.0864902,1581714494.164018,geo
247,1581714494.1699789,1581714500.844541,geo
248,1581714500.850415,1581714503.885103,geo
249,1581714503.8916461,1581714507.607668,geo
250,1581714507.613888,1581714513.6518302,geo
251,1581714513.657982,1581714517.345658,geo
252,1581714517.351809,1581714520.216352,geo
253,1581714520.22255,1581714523.775009,geo
254,1581714523.781409,1581714526.375813,geo
255,1581714526.38187,1581714529.003476,geo
256,1581714529.009746,1581714534.8407938,geo
257,1581714534.847059,1581714541.225592,geo
258,1581714541.231933,1581714551.348118,geo
259,1581714551.354357,1581714562.932665,geo
260,1581714562.938815,1581714565.661832,geo
261,1581714565.668474,1581714567.93753,geo
262,1581714567.943624,1581714570.984779,geo
263,1581714570.991253,1581714573.6023538,geo
264,1581714573.609318,1581714576.203901,geo
265,1581714576.209913,1581714578.829441,geo
266,1581714578.835837,1581714581.613198,geo
267,1581714581.619133,1581714583.8934698,geo
268,1581714583.899573,1581714587.257064,geo
269,1581714587.2631721,1581714590.689435,geo
270,1581714590.695584,1581714593.977451,geo
271,1581714593.9839098,1581714601.231037,geo
272,1581714601.237243,1581714603.69106,geo
273,1581714603.697319,1581714606.149503,geo
274,1581714606.156033,1581714608.606982,geo
275,1581714608.613363,1581714611.3440142,geo
276,1581714611.350128,1581714614.722574,geo
277,1581714614.728909,1581714619.057748,geo
278,1581714619.06436,1581714621.42635,geo
279,1581714621.43263,1581714631.28894,geo
280,1581714631.295608,1581714647.127193,geo
281,1581714647.133484,1581714672.8631382,geo
282,1581714672.869412,1581714674.0270002,geo
283,1581714674.033128,1581714679.09017,geo
284,1581714679.096642,1581714685.1208038,geo
285,1581714685.127398,1581714691.691449,geo
286,1581714691.697877,1581714697.29774,geo
287,1581714697.303978,1581714703.908259,geo
288,1581714703.914587,1581714710.970355,geo
289,1581714710.97736,1581714717.926774,geo
290,1581714717.9336,1581714723.510203,geo
291,1581714723.5165222,1581714729.2657359,geo
292,1581714729.2719722,1581714733.129156,geo
293,1581714733.1352232,1581714737.909934,geo
294,1581714737.915953,1581714740.196478,geo
295,1581714740.202907,1581714746.572923,geo
296,1581714746.5794132,1581714761.8301651,geo
297,1581714761.836772,1581714768.4997802,geo
298,1581714768.505764,1581714773.768147,geo
299,1581714773.774189,1581714778.984786,geo
300,1581714778.991319,1581714780.615385,geo
301,1581714780.621421,1581714785.1541018,geo
302,1581714785.160047,1581714801.142682,geo
303,1581714801.14885,1581714805.2893631,geo
304,1581714805.295678,1581714812.412591,geo
305,1581714812.418947,1581714821.922875,geo
306,1581714821.929081,1581714826.004401,geo
307,1581714826.010656,1581714831.6913722,geo
308,1581714831.697463,1581714837.903936,geo
309,1581714837.9098141,1581714843.8812132,geo
310,1581714843.8870661,1581714851.104563,geo
311,1581714851.110658,1581714854.334817,geo
312,1581714854.341354,1581714863.126938,geo
313,1581714863.133534,1581714868.074883,geo
314,1581714868.0813859,1581714873.393835,geo
315,1581714873.400135,1581714880.4243462,geo
316,1581714880.430608,1581714884.383877,geo
317,1581714884.3902118,1581714888.1821392,geo
318,1581714888.188425,1581714892.9152179,geo
319,1581714892.921094,1581714898.457482,geo
320,1581714898.463906,1581714902.6715212,geo
321,1581714902.6775901,1581714906.220046,geo
322,1581714906.226491,1581714914.315757,geo
323,1581714914.321872,1581714916.336374,geo
324,1581714916.342269,1581714918.508908,geo
325,1581714918.5151699,1581714920.480928,geo
326,1581714920.487114,1581714922.553174,geo
327,1581714922.5593631,1581714924.514999,geo
328,1581714924.521207,1581714926.521792,geo
329,1581714926.528698,1581714928.922451,geo
330,1581714928.9286618,1581714931.372551,geo
331,1581714931.378609,1581714939.72304,geo
332,1581714939.729725,1581714943.0513198,geo
333,1581714943.057818,1581714945.886248,geo
334,1581714945.892992,1581714951.846727,geo
335,1581714951.852995,1581714958.752035,geo
336,1581714958.758745,1581714964.658994,geo
337,1581714964.6653788,1581714970.7294679,geo
338,1581714970.735692,1581714976.501803,geo
339,1581714976.50804,1581714983.623958,geo
340,1581714983.630001,1581714987.039412,geo
341,1581714987.045764,1581714994.138631,geo
342,1581714994.144934,1581714997.5433831,geo
343,1581714997.549777,1581715001.9305868,geo
344,1581715001.937371,1581715005.474008,geo
345,1581715005.480092,1581715009.020318,geo
346,1581715009.0270991,1581715019.651681,geo
347,1581715019.657826,1581715021.367909,geo
348,1581715021.374023,1581715023.223649,geo
349,1581715023.229951,1581715024.955901,geo
350,1581715024.962391,1581715026.770232,geo
351,1581715026.77634,1581715029.415256,geo
352,1581715029.421344,1581715031.881774,geo
353,1581715031.888102,1581715034.582201,geo
354,1581715034.5887802,1581715037.869648,geo
355,1581715037.87584,1581715041.756533,geo
356,1581715041.762907,1581715045.0086439,geo
357,1581715045.0148962,1581715047.33665,geo
358,1581715047.3430939,1581715052.1107821,geo
359,1581715052.117576,1581715053.956018,geo
360,1581715053.96268,1581715056.993387,geo
361,1581715057.000017,1581715058.970938,geo
362,1581715058.9775698,1581715061.762372,geo
363,1581715061.768999,1581715063.618219,geo
364,1581715063.624916,1581715065.748118,geo
365,1581715065.7544901,1581715068.615882,geo
366,1581715068.622619,1581715072.192692,geo
367,1581715072.199036,1581715074.867685,geo
368,1581715074.87399,1581715077.868372,geo
369,1581715077.874954,1581715081.213707,geo
370,1581715081.220137,1581715083.937217,geo
371,1581715083.943387,1581715087.346211,geo
372,1581715087.3528562,1581715089.8310552,geo
373,1581715089.837668,1581715093.606331,geo
374,1581715093.612377,1581715095.109869,geo
375,1581715095.116004,1581715103.75708,geo
376,1581715103.7632,1581715106.221411,geo
377,1581715106.227649,1581715108.817773,geo
378,1581715108.824353,1581715111.369265,geo
379,1581715111.375381,1581715114.112542,geo
380,1581715114.118865,1581715117.054366,geo
381,1581715117.06057,1581715119.52076,geo
382,1581715119.527478,1581715122.519111,geo
383,1581715122.526246,1581715126.149176,geo
384,1581715126.155727,1581715128.8574278,geo
385,1581715128.8637571,1581715131.6926289,geo
386,1581715131.6991,1581715141.611241,geo
387,1581715141.617907,1581715144.569845,geo
388,1581715144.576317,1581715147.104526,geo
389,1581715147.110822,1581715149.581936,geo
390,1581715149.588465,1581715152.4178212,geo
391,1581715152.424234,1581715155.449777,geo
392,1581715155.456135,1581715158.699757,geo
393,1581715158.706172,1581715161.6913788,geo
394,1581715161.697727,1581715164.3035269,geo
395,1581715164.310632,1581715166.790688,geo
396,1581715166.796675,1581715170.587125,geo
397,1581715170.593734,1581715172.579545,geo
398,1581715172.585947,1581715174.6286051,geo
399,1581715174.634649,1581715176.409368,geo
400,1581715176.4161642,1581715181.693756,geo
401,1581715181.7011821,1581715189.135869,geo
402,1581715189.1423311,1581715195.4976768,geo
403,1581715195.503993,1581715201.5751462,geo
404,1581715201.581552,1581715211.4251812,geo
405,1581715211.431645,1581715214.765636,geo
406,1581715214.771899,1581715217.858934,geo
407,1581715217.865405,1581715222.665649,geo
408,1581715222.672241,1581715227.608892,geo
409,1581715227.6151788,1581715237.2292259,geo
410,1581715237.235538,1581715238.868417,geo
411,1581715238.874649,1581715243.313375,geo
412,1581715243.319708,1581715245.870118,geo
413,1581715245.876277,1581715248.676668,geo
414,1581715248.6827788,1581715251.734497,geo
415,1581715251.740706,1581715255.158113,geo
416,1581715255.164893,1581715259.065842,geo
417,1581715259.072311,1581715262.515903,geo
418,1581715262.522091,1581715268.789288,geo
419,1581715268.795875,1581715270.025015,geo
420,1581715270.031707,1581715274.488563,geo
421,1581715274.4947789,1581715280.31021,geo
422,1581715280.3165991,1581715282.9416368,geo
423,1581715282.947716,1581715289.4835641,geo
424,1581715289.4898438,1581715292.72089,geo
425,1581715292.727338,1581715299.026232,geo
426,1581715299.032474,1581715306.706932,geo
427,1581715306.713503,1581715314.6281471,geo
428,1581715314.634753,1581715315.047961,geo
429,1581715315.0545552,1581715323.9637358,geo
430,1581715323.970275,1581715332.432262,geo
431,1581715332.438716,1581715341.181979,geo
432,1581715341.188161,1581715345.453174,geo
433,1581715345.460116,1581715347.028047,geo
434,1581715347.034343,1581715350.789833,geo
435,1581715350.796065,1581715356.2196438,geo
436,1581715356.226181,1581715358.799536,geo
437,1581715358.805846,1581715360.786874,geo
438,1581715360.793407,1581715364.120676,geo
439,1581715364.127371,1581715372.668472,geo
440,1581715372.675524,1581715375.173574,geo
441,1581715375.1802552,1581715383.782313,geo
442,1581715383.788766,1581715391.609078,geo
443,1581715391.615624,1581715394.0124779,geo
444,1581715394.018866,1581715399.858927,geo
445,1581715399.8649359,1581715402.911517,geo
446,1581715402.917868,1581715406.065361,geo
447,1581715406.072351,1581715427.691084,geo
448,1581715427.697479,1581715443.7225869,geo
449,1581715443.728875,1581715445.228061,geo
450,1581715445.234518,1581715446.6753151,geo
451,1581715446.681592,1581715448.091474,geo
452,1581715448.097859,1581715449.592107,geo
453,1581715449.598531,1581715451.040737,geo
454,1581715451.047001,1581715452.6274052,geo
455,1581715452.633599,1581715454.093137,geo
456,1581715454.100032,1581715455.630177,geo
457,1581715455.636884,1581715458.9014618,geo
458,1581715458.908314,1581715471.933052,geo
459,1581715471.939189,1581715476.443875,geo
460,1581715476.450142,1581715482.395562,geo
461,1581715482.401931,1581715489.1513689,geo
462,1581715489.157901,1581715494.140884,geo
463,1581715494.147266,1581715502.228354,geo
464,1581715502.235038,1581715507.5123641,geo
465,1581715507.518857,1581715512.538126,geo
466,1581715512.544271,1581715516.668058,geo
467,1581715516.674634,1581715521.934698,geo
468,1581715521.941205,1581715525.683703,geo
469,1581715525.690406,1581715538.619186,geo
470,1581715538.625471,1581715540.200051,geo
471,1581715540.206521,1581715542.155866,geo
472,1581715542.162057,1581715543.900481,geo
473,1581715543.9067152,1581715545.5125349,geo
474,1581715545.5189528,1581715547.20968,geo
475,1581715547.215872,1581715553.641712,geo
476,1581715553.648471,1581715557.039075,geo
477,1581715557.045358,1581715559.4134278,geo
478,1581715559.419665,1581715561.746108,geo
479,1581715561.7526731,1581715565.085542,geo
480,1581715565.091774,1581715568.548203,geo
481,1581715568.5546288,1581715571.625259,geo
482,1581715571.6314712,1581715576.731468,geo
483,1581715576.7382221,1581715578.832474,geo
484,1581715578.83867,1581715580.897361,geo
485,1581715580.9035811,1581715583.21475,geo
486,1581715583.221523,1581715585.549841,geo
487,1581715585.556777,1581715587.840842,geo
488,1581715587.8471081,1581715590.1528609,geo
489,1581715590.159594,1581715593.00426,geo
490,1581715593.0108051,1581715594.801846,geo
491,1581715594.8088071,1581715596.713109,geo
492,1581715596.719396,1581715598.7935581,geo
493,1581715598.799754,1581715600.799844,geo
494,1581715600.8060038,1581715602.816256,geo
495,1581715602.822508,1581715604.811518,geo
496,1581715604.8180768,1581715607.8560538,geo
497,1581715607.862537,1581715612.977451,geo
498,1581715612.984091,1581715616.035076,geo
499,1581715616.0416038,1581715618.7049859,geo
500,1581715618.711236,1581715621.584177,geo
501,1581715621.5904448,1581715624.296989,geo
502,1581715624.303458,1581715627.178936,geo
503,1581715627.185525,1581715645.783053,geo
504,1581715645.789499,1581715656.8331609,geo
505,1581715656.839674,1581715668.064347,geo
506,1581715668.0708802,1581715688.790149,geo
507,1581715688.796479,1581715699.190736,geo
508,1581715699.196909,1581715702.604856,geo
509,1581715702.61139,1581715705.904814,geo
510,1581715705.911257,1581715709.171075,geo
511,1581715709.177783,1581715712.482066,geo
512,1581715712.488329,1581715715.704138,geo
513,1581715715.71045,1581715719.134938,geo
514,1581715719.142172,1581715722.5274339,geo
515,1581715722.533501,1581715728.266042,geo
516,1581715728.272401,1581715735.794851,geo
517,1581715735.800927,1581715742.914273,geo
518,1581715742.920455,1581715753.102553,geo
519,1581715753.109034,1581715757.894458,geo
520,1581715757.900792,1581715761.39999,geo
521,1581715761.406822,1581715766.979094,geo
522,1581715766.9855359,1581715771.369322,geo
523,1581715771.375902,1581715776.161676,geo
524,1581715776.1688051,1581715779.979506,geo
525,1581715779.986592,1581715782.836186,geo
526,1581715782.8430538,1581715785.845427,geo
527,1581715785.851814,1581715788.9429018,geo
528,1581715788.949546,1581715791.869593,geo
529,1581715791.876029,1581715797.0220609,geo
530,1581715797.028374,1581715799.021039,geo
531,1581715799.027536,1581715800.858579,geo
532,1581715800.864723,1581715809.805897,geo
533,1581715809.812567,1581715815.057122,geo
534,1581715815.0638,1581715818.867275,geo
535,1581715818.874306,1581715823.973445,geo
536,1581715823.979939,1581715827.959718,geo
537,1581715827.9660711,1581715832.599277,geo
538,1581715832.605622,1581715838.386322,geo
539,1581715838.39239,1581715841.560195,geo
540,1581715841.567009,1581715851.11238,geo
541,1581715851.11906,1581715858.379611,geo
542,1581715858.385954,1581715861.893218,geo
543,1581715861.899599,1581715865.419834,geo
544,1581715865.4261901,1581715868.318016,geo
545,1581715868.324854,1581715871.3587189,geo
546,1581715871.364928,1581715881.969543,geo
547,1581715881.976212,1581715885.257317,geo
548,1581715885.2635849,1581715888.463331,geo
549,1581715888.470317,1581715893.836499,geo
550,1581715893.842984,1581715898.989198,geo
551,1581715898.996349,1581715900.889467,geo
552,1581715900.895931,1581715902.741673,geo
553,1581715902.74774,1581715904.942006,geo
554,1581715904.948322,1581715907.073306,geo
555,1581715907.079448,1581715909.1409562,geo
556,1581715909.147327,1581715911.325474,geo
557,1581715911.332424,1581715913.1517632,geo
558,1581715913.158154,1581715914.845933,geo
559,1581715914.8519711,1581715917.362565,geo
560,1581715917.3692482,1581715921.186517,geo
561,1581715921.192531,1581715924.968265,geo
562,1581715924.974405,1581715927.387852,geo
563,1581715927.394008,1581715931.1227028,geo
564,1581715931.1290212,1581715935.4578462,geo
565,1581715935.4638062,1581715939.238044,geo
566,1581715939.244336,1581715941.811318,geo
567,1581715941.817413,1581715947.377795,geo
568,1581715947.384015,1581715952.194117,geo
569,1581715952.200532,1581715956.5586882,geo
570,1581715956.565084,1581715961.023726,geo
571,1581715961.030117,1581715965.230335,geo
572,1581715965.236667,1581715969.566442,geo
573,1581715969.572796,1581715973.9681768,geo
574,1581715973.9745212,1581715982.146866,geo
575,1581715982.153105,1581715985.603233,geo
576,1581715985.609508,1581715987.863486,geo
577,1581715987.869663,1581715996.593926,geo
578,1581715996.600367,1581716004.592701,geo
579,1581716004.598909,1581716013.6899981,geo
580,1581716013.696169,1581716015.599276,geo
581,1581716015.6058571,1581716021.4682071,geo
582,1581716021.474568,1581716028.704189,geo
583,1581716028.7105231,1581716038.818817,geo
584,1581716038.8253222,1581716045.142955,geo
585,1581716045.1494539,1581716055.204695,geo
586,1581716055.211071,1581716058.545903,geo
587,1581716058.552433,1581716061.083558,geo
588,1581716061.090237,1581716063.853913,geo
589,1581716063.860091,1581716066.894194,geo
590,1581716066.90063,1581716070.241662,geo
591,1581716070.248826,1581716073.2609801,geo
592,1581716073.2673788,1581716079.520329,geo
593,1581716079.526975,1581716085.807587,geo
594,1581716085.814218,1581716093.333485,geo
595,1581716093.340028,1581716098.590917,geo
596,1581716098.598242,1581716103.517825,geo
597,1581716103.5243359,1581716108.2436929,geo
598,1581716108.250269,1581716110.75327,geo
599,1581716110.760467,1581716113.298439,geo
600,1581716113.305174,1581716117.530275,geo
601,1581716117.5365179,1581716123.0733461,geo
602,1581716123.079828,1581716128.907611,geo
603,1581716128.913851,1581716134.5221,geo
604,1581716134.528565,1581716138.5972302,geo
605,1581716138.60387,1581716140.862683,geo
606,1581716140.869233,1581716143.163009,geo
607,1581716143.1696448,1581716149.653846,geo
608,1581716149.660089,1581716152.936315,geo
609,1581716152.942965,1581716155.9884071,geo
610,1581716155.9949481,1581716158.79094,geo
611,1581716158.7975118,1581716163.470331,geo
612,1581716163.4769301,1581716166.012611,geo
613,1581716166.0191538,1581716172.334706,geo
614,1581716172.341021,1581716174.997417,geo
615,1581716175.003929,1581716177.409487,geo
616,1581716177.415822,1581716183.097952,geo
617,1581716183.104497,1581716185.6517339,geo
618,1581716185.658199,1581716188.099541,geo
619,1581716188.1059349,1581716194.479729,geo
620,1581716194.4861689,1581716199.2433631,geo
621,1581716199.250205,1581716203.543251,geo
622,1581716203.549561,1581716206.927546,geo
623,1581716206.93403,1581716210.37136,geo
624,1581716210.377939,1581716213.876434,geo
625,1581716213.882817,1581716217.441536,geo
626,1581716217.448309,1581716220.59854,geo
627,1581716220.605176,1581716225.888483,geo
628,1581716225.8948288,1581716229.058449,geo
629,1581716229.064758,1581716233.259772,geo
630,1581716233.265859,1581716241.150891,geo
631,1581716241.1572778,1581716243.823997,geo
632,1581716243.8303301,1581716247.939356,geo
633,1581716247.945581,1581716250.895459,geo
634,1581716250.90164,1581716259.07147,geo
635,1581716259.078899,1581716262.407656,geo
636,1581716262.414309,1581716268.7737029,geo
637,1581716268.7800689,1581716272.401161,geo
638,1581716272.4076939,1581716275.071828,geo
639,1581716275.078342,1581716277.747667,geo
640,1581716277.753942,1581716281.444246,geo
641,1581716281.450598,1581716284.313228,geo
642,1581716284.319411,1581716287.119847,geo
643,1581716287.126013,1581716291.800739,geo
644,1581716291.807225,1581716297.7238538,geo
645,1581716297.730465,1581716303.096509,geo
646,1581716303.102955,1581716308.962699,geo
647,1581716308.96887,1581716316.513873,geo
648,1581716316.520168,1581716326.1586132,geo
649,1581716326.164842,1581716332.989913,geo
650,1581716332.9962661,1581716343.258678,geo
651,1581716343.265098,1581716348.268218,geo
652,1581716348.275117,1581716358.968107,geo
