Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818134121_10400100311A6D00_17AUG18134121-P1BS-501669219040_01_P010_u08rf3031.tif,1553541109.6890082,1553541198.31576,23545
/pylon5/mc3bggp/bspitz/Seals/WV03_20170902222540_10400100310D2700_17SEP02222540-P1BS-501667685050_01_P004_u08rf3031.tif,1553541198.6546767,1553541272.490804,21013
/pylon5/mc3bggp/bspitz/Seals/WV03_20171231211215_1040010035D6AE00_17DEC31211215-P1BS-501934398060_01_P001_u08rf3031.tif,1553541272.7074096,1553541340.3853447,18979
/pylon5/mc3bggp/bspitz/Seals/WV03_20170929180822_10400100320A5C00_17SEP29180822-P1BS-501946167080_01_P003_u08rf3031.tif,1553541340.6248858,1553541416.5493476,17439
/pylon5/mc3bggp/bspitz/Seals/WV03_20171121234638_1040010035681400_17NOV21234638-P1BS-501932137050_01_P003_u08rf3031.tif,1553541416.7729485,1553541498.718832,21250
/pylon5/mc3bggp/bspitz/Seals/WV03_20180105142159_1040010037C52500_18JAN05142159-P1BS-501954114050_01_P005_u08rf3031.tif,1553541498.9695387,1553541555.1887155,16411
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908012008_1040010032112800_17SEP08012008-P1BS-501603137080_01_P003_u08rf3031.tif,1553541555.3823106,1553541628.6993825,19859
/pylon5/mc3bggp/bspitz/Seals/WV03_20171109043010_104001003597A300_17NOV09043010-P1BS-501932186070_01_P002_u08rf3031.tif,1553541628.9340556,1553541718.9414473,24018
/pylon5/mc3bggp/bspitz/Seals/WV03_20170907220756_1040010031027700_17SEP07220756-P1BS-501984203070_01_P003_u08rf3031.tif,1553541719.248396,1553541807.4152703,23685
/pylon5/mc3bggp/bspitz/Seals/WV03_20171123143359_1040010034307A00_17NOV23143359-P1BS-501896798100_01_P006_u08rf3031.tif,1553541807.6827521,1553541874.8903272,17517
/pylon5/mc3bggp/bspitz/Seals/WV03_20171007183722_104001003373F600_17OCT07183722-P1BS-501862022080_01_P006_u08rf3031.tif,1553541875.0769649,1553541975.5953677,23109
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212210948_1040010037A33300_17DEC12210948-P1BS-501954104050_01_P003_u08rf3031.tif,1553541975.8835022,1553542054.2547863,23377
/pylon5/mc3bggp/bspitz/Seals/WV03_20171213145430_10400100378C3000_17DEC13145430-P1BS-501954096090_01_P004_u08rf3031.tif,1553542054.541786,1553542142.5833385,20730
/pylon5/mc3bggp/bspitz/Seals/WV03_20170722224407_104001002E7EBE00_17JUL22224407-P1BS-501497905050_01_P002_u08rf3031.tif,1553542142.878454,1553542213.5347795,22611
/pylon5/mc3bggp/bspitz/Seals/WV03_20180103073026_10400100369EEE00_18JAN03073026-P1BS-501956601030_01_P006_u08rf3031.tif,1553542213.721558,1553542293.4045982,18981
/pylon5/mc3bggp/bspitz/Seals/WV03_20171024002003_10400100325AC600_17OCT24002003-P1BS-501896676070_01_P001_u08rf3031.tif,1553542293.695235,1553542395.1083572,22129
/pylon5/mc3bggp/bspitz/Seals/WV03_20180101115222_1040010035BAB700_18JAN01115222-P1BS-501934298020_01_P006_u08rf3031.tif,1553542395.4536266,1553542490.7302423,24053
/pylon5/mc3bggp/bspitz/Seals/WV03_20170916162233_104001003264A600_17SEP16162233-P1BS-501946239040_01_P005_u08rf3031.tif,1553542491.024833,1553542553.2093916,17889
/pylon5/mc3bggp/bspitz/Seals/WV03_20170722130637_104001002E59F800_17JUL22130637-P1BS-501992469080_01_P004_u08rf3031.tif,1553542553.3938212,1553542610.7975235,10620
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908173354_104001003148CD00_17SEP08173354-P1BS-501669227090_01_P005_u08rf3031.tif,1553542610.9453084,1553542676.351943,16426
/pylon5/mc3bggp/bspitz/Seals/WV03_20170830231638_10400100329D5C00_17AUG30231638-P1BS-501603153010_01_P001_u08rf3031.tif,1553542676.5995207,1553542773.4929245,22053
/pylon5/mc3bggp/bspitz/Seals/WV03_20170901042315_104001003106A700_17SEP01042315-P1BS-501667684070_01_P002_u08rf3031.tif,1553542773.8263433,1553542858.788378,22924
/pylon5/mc3bggp/bspitz/Seals/WV03_20170610231025_104001002E331300_17JUN10231025-P1BS-501946149020_01_P011_u08rf3031.tif,1553542859.0152724,1553542924.5581052,20565
/pylon5/mc3bggp/bspitz/Seals/WV03_20171208021724_10400100351F4700_17DEC08021724-P1BS-501920264010_01_P002_u08rf3031.tif,1553542924.784321,1553543025.3359132,24625
/pylon5/mc3bggp/bspitz/Seals/WV03_20171008140140_10400100331A8C00_17OCT08140140-P1BS-501861944010_01_P006_u08rf3031.tif,1553543025.6219804,1553543097.654025,22002
/pylon5/mc3bggp/bspitz/Seals/WV03_20171224161027_1040010036169400_17DEC24161027-P1BS-501934413100_01_P007_u08rf3031.tif,1553543097.839924,1553543168.1301596,20220
/pylon5/mc3bggp/bspitz/Seals/WV03_20171231131350_1040010036245800_17DEC31131350-P1BS-501953989020_01_P001_u08rf3031.tif,1553543168.3713334,1553543234.5710225,19506
/pylon5/mc3bggp/bspitz/Seals/WV03_20170613124030_104001002D9DA600_17JUN13124030-P1BS-501461471070_01_P005_u08rf3031.tif,1553543234.795776,1553543317.1121595,21972
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908173349_104001003148CD00_17SEP08173349-P1BS-501669227090_01_P002_u08rf3031.tif,1553543317.418768,1553543400.9249246,21364
/pylon5/mc3bggp/bspitz/Seals/WV03_20171225114044_10400100353B5D00_17DEC25114044-P1BS-501922408040_01_P009_u08rf3031.tif,1553543401.2436373,1553543494.7922873,23101
/pylon5/mc3bggp/bspitz/Seals/WV03_20171126053811_10400100358E6100_17NOV26053811-P1BS-501932179090_01_P002_u08rf3031.tif,1553543495.1380258,1553543570.6384485,17744
/pylon5/mc3bggp/bspitz/Seals/WV03_20171012132342_1040010033D18F00_17OCT12132342-P1BS-501862136030_01_P002_u08rf3031.tif,1553543570.927387,1553543664.1848984,19148
/pylon5/mc3bggp/bspitz/Seals/WV03_20180103073029_10400100369EEE00_18JAN03073029-P1BS-501956601030_01_P008_u08rf3031.tif,1553543664.4766216,1553543848.5686433,18801
/pylon5/mc3bggp/bspitz/Seals/WV03_20171230044452_10400100363F4400_17DEC30044452-P1BS-501954006100_01_P001_u08rf3031.tif,1553543848.9055538,1553543912.8531337,18035
/pylon5/mc3bggp/bspitz/Seals/WV03_20171121185859_104001003599E300_17NOV21185859-P1BS-501932188080_01_P001_u08rf3031.tif,1553543913.021881,1553544006.3966994,18823
/pylon5/mc3bggp/bspitz/Seals/WV03_20171205125457_1040010036C83400_17DEC05125457-P1BS-501968315050_01_P006_u08rf3031.tif,1553544006.6587646,1553544071.2131734,20123
/pylon5/mc3bggp/bspitz/Seals/WV03_20170912134259_10400100322C0100_17SEP12134259-P1BS-501946228060_01_P008_u08rf3031.tif,1553544071.3819838,1553544151.2764156,18499
/pylon5/mc3bggp/bspitz/Seals/WV03_20180110140231_104001003529FE00_18JAN10140231-P1BS-501922394090_01_P010_u08rf3031.tif,1553544151.570347,1553544188.3205092,7600
