Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20180109041503_1040010037A7E300_18JAN09041503-P1BS-501954106020_01_P007_u08rf3031.tif,1555783049.6262493,1555783133.8412685,20800
/pylon5/mc3bggp/bspitz/Seals/WV03_20171028043706_1040010034103B00_17OCT28043706-P1BS-501896786100_01_P003_u08rf3031.tif,1555783133.9169805,1555783202.6338089,21328
/pylon5/mc3bggp/bspitz/Seals/WV03_20171221121533_104001003650D400_17DEC21121533-P1BS-501954089100_01_P009_u08rf3031.tif,1555783202.712334,1555783290.607347,23088
/pylon5/mc3bggp/bspitz/Seals/WV03_20170915080217_10400100326A7900_17SEP15080217-P1BS-501946240070_01_P006_u08rf3031.tif,1555783290.8257525,1555783387.0984037,24484
/pylon5/mc3bggp/bspitz/Seals/WV03_20170610231022_104001002E331300_17JUN10231022-P1BS-501946149020_01_P009_u08rf3031.tif,1555783387.3024895,1555783447.6062663,20400
/pylon5/mc3bggp/bspitz/Seals/WV03_20171006213418_10400100333A7700_17OCT06213418-P1BS-501862010020_01_P004_u08rf3031.tif,1555783447.699097,1555783528.2073889,23301
/pylon5/mc3bggp/bspitz/Seals/WV03_20170925184437_104001003243ED00_17SEP25184437-P1BS-501946233030_01_P002_u08rf3031.tif,1555783528.3251395,1555783618.3191547,22486
/pylon5/mc3bggp/bspitz/Seals/WV03_20171228233755_10400100375C6600_17DEC28233755-P1BS-501968393010_01_P001_u08rf3031.tif,1555783618.529289,1555783679.289605,18089
/pylon5/mc3bggp/bspitz/Seals/WV03_20171017063658_1040010033284400_17OCT17063658-P1BS-501861946050_01_P006_u08rf3031.tif,1555783679.4221413,1555783773.952549,22973
/pylon5/mc3bggp/bspitz/Seals/WV03_20170910113312_10400100314FB900_17SEP10113312-P1BS-501669229050_01_P005_u08rf3031.tif,1555783774.1621404,1555783837.7193742,19134
/pylon5/mc3bggp/bspitz/Seals/WV03_20171214182534_1040010036D5C900_17DEC14182534-P1BS-501968327070_01_P010_u08rf3031.tif,1555783837.898425,1555783884.658014,13478
/pylon5/mc3bggp/bspitz/Seals/WV03_20171008140138_10400100331A8C00_17OCT08140138-P1BS-501861944010_01_P005_u08rf3031.tif,1555783884.697849,1555783951.801263,22049
/pylon5/mc3bggp/bspitz/Seals/WV03_20171221090302_10400100363ECE00_17DEC21090302-P1BS-501954005060_01_P006_u08rf3031.tif,1555783951.887946,1555784028.5203633,20575
/pylon5/mc3bggp/bspitz/Seals/WV03_20170902043937_1040010031B30C00_17SEP02043937-P1BS-501669246070_01_P002_u08rf3031.tif,1555784028.6595433,1555784101.0056722,20286
/pylon5/mc3bggp/bspitz/Seals/WV03_20171001232927_1040010033295700_17OCT01232927-P1BS-501946282060_01_P006_u08rf3031.tif,1555784101.1273146,1555784203.1450212,23226
/pylon5/mc3bggp/bspitz/Seals/WV03_20170911150526_1040010031A12600_17SEP11150526-P1BS-501669243080_01_P004_u08rf3031.tif,1555784203.3897436,1555784278.3570948,23400
/pylon5/mc3bggp/bspitz/Seals/WV03_20171016160510_104001003597C700_17OCT16160510-P1BS-501862249060_01_P005_u08rf3031.tif,1555784278.4333854,1555784358.0925288,24503
/pylon5/mc3bggp/bspitz/Seals/WV03_20170904050947_1040010031310200_17SEP04050947-P1BS-501669223080_01_P001_u08rf3031.tif,1555784358.2885256,1555784434.4642432,21575
/pylon5/mc3bggp/bspitz/Seals/WV03_20171120040508_1040010035791D00_17NOV20040508-P1BS-501932166010_01_P001_u08rf3031.tif,1555784434.5592177,1555784486.345871,17773
/pylon5/mc3bggp/bspitz/Seals/WV03_20171119052707_1040010035263A00_17NOV19052707-P1BS-501922391100_01_P005_u08rf3031.tif,1555784486.3587973,1555784573.3199477,22050
/pylon5/mc3bggp/bspitz/Seals/WV03_20171111130456_1040010034663D00_17NOV11130456-P1BS-501917437030_01_P001_u08rf3031.tif,1555784573.6115627,1555784648.993567,18283
/pylon5/mc3bggp/bspitz/Seals/WV03_20170710131417_10400100304BA200_17JUL10131417-P1BS-501603348090_01_P004_u08rf3031.tif,1555784649.1671495,1555784690.9183629,9567
/pylon5/mc3bggp/bspitz/Seals/WV03_20171219015421_104001003753A000_17DEC19015421-P1BS-501968390020_01_P006_u08rf3031.tif,1555784691.0135381,1555784769.5269923,20363
/pylon5/mc3bggp/bspitz/Seals/WV03_20171124212133_104001003689A000_17NOV24212133-P1BS-501956585100_01_P008_u08rf3031.tif,1555784769.8014321,1555784829.1487124,17742
/pylon5/mc3bggp/bspitz/Seals/WV03_20171025102056_1040010034A98A00_17OCT25102056-P1BS-501920093090_01_P001_u08rf3031.tif,1555784829.3375251,1555784895.3503473,18326
/pylon5/mc3bggp/bspitz/Seals/WV03_20170929180819_10400100320A5C00_17SEP29180819-P1BS-501946167080_01_P001_u08rf3031.tif,1555784895.6034658,1555784965.78994,15992
/pylon5/mc3bggp/bspitz/Seals/WV03_20171127234307_1040010035B1B900_17NOV27234307-P1BS-501934292070_01_P001_u08rf3031.tif,1555784965.9755642,1555785042.6187937,18964
/pylon5/mc3bggp/bspitz/Seals/WV03_20170906134424_104001003237D500_17SEP06134424-P1BS-501603229080_01_P001_u08rf3031.tif,1555785042.8804984,1555785119.4413044,21077
/pylon5/mc3bggp/bspitz/Seals/WV03_20171205125455_1040010036C83400_17DEC05125455-P1BS-501968315050_01_P005_u08rf3031.tif,1555785119.696982,1555785180.1752162,20152
/pylon5/mc3bggp/bspitz/Seals/WV03_20171120103944_1040010034751000_17NOV20103944-P1BS-501917442060_01_P007_u08rf3031.tif,1555785180.322135,1555785253.472751,19309
