ImageName,ImageSize,TTX,OutputReported,Seals,UnitID
"""WV03_20171129161457_1040010036B91B00_17NOV29161457-P1BS-501968305090_01_P005_u08rf3031.tif"".tif",1723,160.44739985466003,64.0,24,3930
"""WV03_20171110044500_104001003415D300_17NOV10044500-P1BS-501896788100_01_P001_u08rf3031.tif"".tif",1253,231.814199924469,151.0,223,4679
"""WV03_20170929225813_10400100338A4A00_17SEP29225813-P1BS-501946335030_01_P001_u08rf3031.tif"".tif",1342,155.80190014839172,57.0,0,4703
"""WV03_20171222025025_1040010034A5A900_17DEC22025025-P1BS-501920093030_01_P003_u08rf3031.tif"".tif",1645,205.59389996528625,112.0,85,6037
"""WV03_20171231211239_10400100384CBF00_17DEC31211239-P1BS-501954067030_01_P005_u08rf3031.tif"".tif",1186,197.17940020561218,94.0,50,4697
"""WV03_20170929225910_1040010032BC7300_17SEP29225910-P1BS-501946272070_01_P006_u08rf3031.tif"".tif",2205,217.0527000427246,110.0,0,6040
"""WV03_20171116222925_1040010035AFB200_17NOV16222925-P1BS-501934291010_01_P002_u08rf3031.tif"".tif",1702,189.71230006217957,75.0,38,4774
"""WV03_20171114054554_10400100354C4D00_17NOV14054554-P1BS-501932116080_01_P003_u08rf3031.tif"".tif",1420,209.88790011405945,124.0,81,3837
"""WV03_20171212210959_1040010037A33300_17DEC12210959-P1BS-501954104050_01_P009_u08rf3031.tif"".tif",834,167.2099997997284,62.0,8,3840
"""WV03_20171020090202_1040010034500B00_17OCT20090202-P1BS-501862153090_01_P011_u08rf3031.tif"".tif",1088,127.6780002117157,49.0,9,5088
"""WV03_20170915125118_10400100313F1600_17SEP15125118-P1BS-501946159070_01_P002_u08rf3031.tif"".tif",1171,151.21289992332458,59.0,26,5066
"""WV03_20171214021223_10400100371B3200_17DEC14021223-P1BS-501968376070_01_P002_u08rf3031.tif"".tif",488,100.20679998397827,51.0,14,3560
"""WV03_20171108072908_1040010034A33700_17NOV08072908-P1BS-501920091100_01_P001_u08rf3031.tif"".tif",1151,141.5443000793457,53.0,2,5185
"""WV03_20171120054245_1040010034B98600_17NOV20054245-P1BS-501920102020_01_P005_u08rf3031.tif"".tif",784,185.87940001487732,67.0,0,3517
"""WV03_20171205125350_1040010035018500_17DEC05125350-P1BS-501920242010_01_P005_u08rf3031.tif"".tif",1330,170.91999983787537,63.0,8,5011
"""WV03_20171219001636_10400100378B2600_17DEC19001636-P1BS-501954097040_01_P002_u08rf3031.tif"".tif",1700,295.132600069046,172.0,2,3483
"""WV03_20170716131004_104001002F2A7D00_17JUL16131004-P1BS-501992558050_01_P004_u08rf3031.tif"".tif",463,87.35260009765625,32.0,0,4249
"""WV03_20170916014915_1040010033917D00_17SEP16014915-P1BS-501946336010_01_P001_u08rf3031.tif"".tif",1110,137.34039998054504,49.0,12,4333
"""WV03_20171213101311_1040010036737300_17DEC13101311-P1BS-501956506070_01_P007_u08rf3031.tif"".tif",523,146.2344000339508,54.0,1,4344
"""WV03_20180103202358_1040010037925500_18JAN03202358-P1BS-501954099010_01_P002_u08rf3031.tif"".tif",890,92.88229990005493,39.0,1,5895
"""WV03_20171219132005_104001003678C300_17DEC19132005-P1BS-501956508090_01_P007_u08rf3031.tif"".tif",1209,151.09729981422424,62.0,0,5901
"""WV03_20171002154136_10400100335CCB00_17OCT02154136-P1BS-501946295060_01_P005_u08rf3031.tif"".tif",1400,157.03799986839294,57.0,0,5976
"""WV03_20171203104753_10400100358A8A00_17DEC03104753-P1BS-501932177040_01_P006_u08rf3031.tif"".tif",1079,240.48749995231628,133.0,0,3150
"""WV03_20171115024725_1040010034573B00_17NOV15024725-P1BS-501917434020_01_P001_u08rf3031.tif"".tif",1812,177.91789984703064,87.0,333,5998
"""WV03_20171124212132_104001003689A000_17NOV24212132-P1BS-501956585100_01_P007_u08rf3031.tif"".tif",1028,127.70750021934509,50.0,25,5456
"""WV03_20170912134300_10400100322C0100_17SEP12134300-P1BS-501946228060_01_P009_u08rf3031.tif"".tif",1285,135.9858000278473,54.0,24,5421
"""WV03_20171027140323_1040010034872700_17OCT27140323-P1BS-501920081070_01_P005_u08rf3031.tif"".tif",752,459.39830017089844,349.0,2,3127
"""WV03_20170902142107_10400100311B6100_17SEP02142107-P1BS-501669219050_01_P002_u08rf3031.tif"".tif",1040,162.83399987220764,58.0,0,4161
"""WV03_20170921012912_1040010032977200_17SEP21012912-P1BS-501946248010_01_P001_u08rf3031.tif"".tif",1243,183.73629999160767,75.0,0,4116
"""WV03_20171229042942_10400100368CA000_17DEC29042942-P1BS-501956588090_01_P004_u08rf3031.tif"".tif",1605,208.82710003852844,115.0,1102,4082
"""WV03_20171113231827_104001003575B900_17NOV13231827-P1BS-501932163060_01_P001_u08rf3031.tif"".tif",1726,178.07840013504028,90.0,96,5709
"""WV03_20171218081557_104001003616F100_17DEC18081557-P1BS-501934414010_01_P008_u08rf3031.tif"".tif",1995,258.958899974823,140.0,0,3278
"""WV03_20171114054713_104001003536AF00_17NOV14054713-P1BS-501922403100_01_P001_u08rf3031.tif"".tif",1702,365.89660000801086,254.0,39,3302
"""WV03_20170924231710_1040010033BD0C00_17SEP24231710-P1BS-501946345060_01_P005_u08rf3031.tif"".tif",1748,170.16250014305115,79.0,0,5790
"""WV03_20171228135657_1040010036A0BD00_17DEC28135657-P1BS-501956600060_01_P007_u08rf3031.tif"".tif",989,281.24000000953674,147.0,173,3296
"""WV03_20171016030708_1040010033B11900_17OCT16030708-P1BS-501862035010_01_P001_u08rf3031.tif"".tif",699,150.70620012283325,55.0,0,5604
"""WV03_20171012132236_1040010033CAB400_17OCT12132236-P1BS-501862130100_01_P005_u08rf3031.tif"".tif",237,116.45830011367798,43.0,0,5673
"""WV03_20171217080129_10400100362B1100_17DEC17080129-P1BS-501953993070_01_P003_u08rf3031.tif"".tif",1685,292.6833999156952,173.0,6,3375
"""WV03_20171118180940_10400100361E4100_17NOV18180940-P1BS-501953985080_01_P001_u08rf3031.tif"".tif",832,131.3157000541687,49.0,23,4806
"""WV03_20171216221039_1040010036916100_17DEC16221039-P1BS-501956592050_01_P001_u08rf3031.tif"".tif",1101,153.56839990615845,55.0,34,4992
"""WV03_20170829015959_10400100323D7700_17AUG29015959-P1BS-501603141010_01_P003_u08rf3031.tif"".tif",731,178.16149997711182,79.0,0,4871
"""WV03_20170927173759_1040010034424900_17SEP27173759-P1BS-501946353020_01_P003_u08rf3031.tif"".tif",1288,229.54419994354248,120.0,11,4551
"""WV03_20170930182646_1040010032D08D00_17SEP30182646-P1BS-501987125060_01_P010_u08rf3031.tif"".tif",479,60.2195999622345,22.0,0,4526
"""WV03_20171020233457_10400100342CFB00_17OCT20233457-P1BS-501862146040_01_P009_u08rf3031.tif"".tif",1426,221.8587999343872,129.0,0,5339
"""WV03_20171225114146_1040010037D15800_17DEC25114146-P1BS-501954061100_01_P007_u08rf3031.tif"".tif",1308,359.91110014915466,248.0,3,3648
"""WV03_20171218081445_10400100360B2900_17DEC18081445-P1BS-501934406010_01_P004_u08rf3031.tif"".tif",1168,171.23110008239746,73.0,0,5234
"""WV03_20171108220335_1040010034415800_17NOV08220335-P1BS-501917426080_01_P002_u08rf3031.tif"".tif",1072,192.14769983291626,102.0,10,3732
"""WV03_20171129161407_1040010034B62100_17NOV29161407-P1BS-501920100100_01_P006_u08rf3031.tif"".tif",1553,162.14359998703003,61.0,11,3745
"""WV03_20180103073022_10400100369EEE00_18JAN03073022-P1BS-501956601030_01_P003_u08rf3031.tif"".tif",1076,160.90369987487793,75.0,0,5243
"""WV03_20171114054643_104001003370D700_17NOV14054643-P1BS-501896772020_01_P001_u08rf3031.tif"".tif",1923,242.6191999912262,130.0,31,4421
"""WV03_20171011211701_1040010033156200_17OCT11211701-P1BS-501861946030_01_P006_u08rf3031.tif"".tif",840,105.21449995040894,38.0,0,4456
"""WV03_20170925184438_104001003243ED00_17SEP25184438-P1BS-501946233030_01_P003_u08rf3031.tif"".tif",2009,181.17120003700256,78.0,0,4998
"""WV03_20171130211711_10400100363A5200_17NOV30211711-P1BS-501954002090_01_P005_u08rf3031.tif"".tif",673,119.34100008010864,43.0,1,4976
"""WV03_20171213131943_10400100366EB400_17DEC13131943-P1BS-501956503010_01_P009_u08rf3031.tif"".tif",1085,158.70359992980957,71.0,5,4895
"""WV03_20171230044452_10400100363F4400_17DEC30044452-P1BS-501954006100_01_P001_u08rf3031.tif"".tif",1291,217.96420001983643,137.0,174,4901
"""WV03_20170902142117_10400100311B6100_17SEP02142117-P1BS-501669219050_01_P008_u08rf3031.tif"".tif",845,188.99620008468628,88.0,0,5344
"""WV03_20170920123555_1040010034C31B00_17SEP20123555-P1BS-501946357040_01_P004_u08rf3031.tif"".tif",898,251.78490018844604,143.0,11,3642
"""WV03_20171023000537_10400100335C5B00_17OCT23000537-P1BS-501862017040_01_P001_u08rf3031.tif"".tif",1093,187.51850008964539,97.0,0,3635
"""WV03_20170928063247_1040010033817400_17SEP28063247-P1BS-501946332010_01_P004_u08rf3031.tif"".tif",1816,162.7716999053955,66.0,0,5333
"""WV03_20170927124610_10400100333E4100_17SEP27124610-P1BS-501946288020_01_P004_u08rf3031.tif"".tif",310,43.95009994506836,16.0,0,5249
"""WV03_20180108052646_10400100375AFE00_18JAN08052646-P1BS-501968392090_01_P002_u08rf3031.tif"".tif",2049,214.44260001182556,124.0,160,3738
"""WV03_20171106051910_1040010035A1A800_17NOV06051910-P1BS-501934282040_01_P002_u08rf3031.tif"".tif",2009,213.84730005264282,114.0,26,4185
"""WV03_20171123032454_10400100346B2B00_17NOV23032454-P1BS-501917438040_01_P006_u08rf3031.tif"".tif",1969,237.18129992485046,148.0,13,4011
"""WV03_20171209023227_1040010036498000_17DEC09023227-P1BS-501954013070_01_P007_u08rf3031.tif"".tif",660,177.36849999427795,71.0,0,4066
"""WV03_20171212224422_1040010036158700_17DEC12224422-P1BS-501934412100_01_P001_u08rf3031.tif"".tif",1315,132.93250012397766,49.0,109,4088
"""WV03_20180104140957_1040010036B96600_18JAN04140957-P1BS-501968305100_01_P005_u08rf3031.tif"".tif",1529,285.38839983940125,175.0,0,3272
"""WV03_20171101054530_10400100364BCD00_17NOV01054530-P1BS-501954085020_01_P008_u08rf3031.tif"".tif",1945,169.5412998199463,74.0,0,5774
"""WV03_20171218125806_1040010036C96D00_17DEC18125806-P1BS-501968318060_01_P005_u08rf3031.tif"".tif",881,178.40019989013672,76.0,0,3391
"""WV03_20180110140354_1040010036700100_18JAN10140354-P1BS-501956503050_01_P009_u08rf3031.tif"".tif",1212,153.24379992485046,55.0,116,5703
"""WV03_20171119052816_104001003343A000_17NOV19052816-P1BS-501896769010_01_P004_u08rf3031.tif"".tif",1381,374.3018000125885,257.0,132,3205
"""WV03_20171105032626_104001003499CC00_17NOV05032626-P1BS-501920089020_01_P007_u08rf3031.tif"".tif",1673,223.0314998626709,125.0,0,5697
"""WV03_20171201065653_104001003551FD00_17DEC01065653-P1BS-501932121010_01_P003_u08rf3031.tif"".tif",1640,174.82239985466003,67.0,99,5679
"""WV03_20170920221555_10400100323CD700_17SEP20221555-P1BS-501946231090_01_P001_u08rf3031.tif"".tif",1630,262.9960000514984,145.0,0,3308
"""WV03_20171118114304_1040010036918E00_17NOV18114304-P1BS-501956590070_01_P009_u08rf3031.tif"".tif",1485,174.39299988746643,63.0,0,5030
"""WV03_20170901010833_104001003036A900_17SEP01010833-P1BS-501667658040_01_P004_u08rf3031.tif"".tif",2048,377.4790999889374,254.0,13,3536
"""WV03_20171115221318_1040010035C97F00_17NOV15221318-P1BS-501934390070_01_P008_u08rf3031.tif"".tif",1449,255.65240001678467,148.0,3,3541
"""WV03_20171006020935_10400100335BAA00_17OCT06020935-P1BS-501862017100_01_P005_u08rf3031.tif"".tif",1398,189.9238998889923,100.0,0,5047
"""WV03_20171129063530_1040010035929100_17NOV29063530-P1BS-501932182060_01_P009_u08rf3031.tif"".tif",807,140.02150011062622,54.0,0,3861
"""WV03_20170926203821_1040010033761C00_17SEP26203821-P1BS-501946300050_01_P002_u08rf3031.tif"".tif",2192,189.0368001461029,99.0,0,3816
"""WV03_20171129063423_1040010035741000_17NOV29063423-P1BS-501932161040_01_P009_u08rf3031.tif"".tif",851,175.10459995269775,63.0,0,3982
"""WV03_20171231211217_1040010035D6AE00_17DEC31211217-P1BS-501934398060_01_P002_u08rf3031.tif"".tif",1042,155.21389985084534,56.0,22,4755
"""WV03_20171218081447_10400100360B2900_17DEC18081447-P1BS-501934406010_01_P005_u08rf3031.tif"".tif",1110,163.82299995422363,58.0,0,6061
"""WV03_20170912134158_1040010031CB9800_17SEP12134158-P1BS-501946164070_01_P007_u08rf3031.tif"".tif",1993,204.167799949646,85.0,32,6182
"""WV03_20180107212608_104001003719BC00_18JAN07212608-P1BS-501968374090_01_P004_u08rf3031.tif"".tif",1856,188.72099995613098,86.0,94,6016
"""WV03_20171129192647_1040010036071300_17NOV29192647-P1BS-501934403040_01_P003_u08rf3031.tif"".tif",1156,177.20869994163513,81.0,0,4722
"""WV03_20180107212523_10400100374A9900_18JAN07212523-P1BS-501968386070_01_P005_u08rf3031.tif"".tif",1575,191.8161997795105,75.0,320,4658
"""WV03_20171122043751_104001003677D100_17NOV22043751-P1BS-501956508070_01_P002_u08rf3031.tif"".tif",1751,184.4775002002716,67.0,1,5594
"""WV03_20171129175047_10400100358FFC00_17NOV29175047-P1BS-501932181010_01_P005_u08rf3031.tif"".tif",2025,326.0590000152588,205.0,60,3106
"""WV03_20171104062550_10400100345B7800_17NOV04062550-P1BS-501917433040_01_P006_u08rf3031.tif"".tif",1969,238.01029992103577,117.0,123,5400
"""WV03_20170908092748_1040010031C67800_17SEP08092748-P1BS-501669352030_01_P006_u08rf3031.tif"".tif",1661,162.92760014533997,68.0,12,5477
"""WV03_20171220083806_10400100362EAC00_17DEC20083806-P1BS-501953996090_01_P006_u08rf3031.tif"".tif",1273,186.66570019721985,80.0,0,3171
"""WV03_20171123224132_10400100357D2200_17NOV23224132-P1BS-501932167090_01_P001_u08rf3031.tif"".tif",1668,141.73309993743896,58.0,174,5957
"""WV03_20171214182501_1040010035199900_17DEC14182501-P1BS-501920259090_01_P001_u08rf3031.tif"".tif",539,139.85549998283386,62.0,1,5499
"""WV03_20170818231742_1040010031442200_17AUG18231742-P1BS-501946158030_01_P007_u08rf3031.tif"".tif",753,143.38369989395142,53.0,0,5920
"""WV03_20180108052713_104001003652BC00_18JAN08052713-P1BS-501954091040_01_P001_u08rf3031.tif"".tif",429,137.1635000705719,49.0,32,4365
"""WV03_20171203202919_10400100360B2000_17DEC03202919-P1BS-501934404100_01_P002_u08rf3031.tif"".tif",1429,173.33890008926392,64.0,4,4312
"""WV03_20171127234135_10400100365EED00_17NOV27234135-P1BS-501956494060_01_P003_u08rf3031.tif"".tif",1516,194.5420000553131,111.0,56,4286
"""WV03_20171121185901_104001003599E300_17NOV21185901-P1BS-501932188080_01_P002_u08rf3031.tif"".tif",1239,202.14570021629333,113.0,0,4268
"""WV03_20171008220804_1040010034427600_17OCT08220804-P1BS-501862150050_01_P007_u08rf3031.tif"".tif",1926,217.35960006713867,124.0,1,5827
"""WV03_20171124212206_104001003577B800_17NOV24212206-P1BS-501932164100_01_P005_u08rf3031.tif"".tif",1658,153.33960008621216,61.0,97,5850
"""WV03_20180105142159_1040010037C52500_18JAN05142159-P1BS-501954114050_01_P005_u08rf3031.tif"".tif",308,170.6947000026703,44.0,22,3098
"""WV03_20171213131703_1040010036439D00_17DEC13131703-P1BS-501954010060_01_P001_u08rf3031.tif"".tif",110,120.28749990463257,43.0,0,5570
"""WV03_20171210140717_1040010037BFEF00_17DEC10140717-P1BS-501954113050_01_P001_u08rf3031.tif"".tif",1383,192.54789996147156,92.0,1250,5507
"""WV03_20170925184534_104001003326C100_17SEP25184534-P1BS-501946283090_01_P002_u08rf3031.tif"".tif",1836,217.0936999320984,105.0,0,3195
"""WV03_20170818231628_10400100317D4700_17AUG18231628-P1BS-501946162020_01_P006_u08rf3031.tif"".tif",913,143.73939990997314,54.0,248,5493
"""WV03_20170912134126_10400100327AE900_17SEP12134126-P1BS-501946244010_01_P004_u08rf3031.tif"".tif",971,258.4185998439789,146.0,0,4318
"""WV03_20171017211407_1040010033D5C700_17OCT17211407-P1BS-501989205090_01_P010_u08rf3031.tif"".tif",761,80.24290013313293,32.0,8,4381
"""WV03_20171212095744_10400100364CEB00_17DEC12095744-P1BS-501954086050_01_P005_u08rf3031.tif"".tif",1705,185.12290000915527,85.0,5,4215
"""WV03_20171017113333_1040010032A81C00_17OCT17113333-P1BS-501861937020_01_P010_u08rf3031.tif"".tif",892,89.42799997329712,41.0,0,4262
"""WV03_20171019070808_104001003347A700_17OCT19070808-P1BS-501862012100_01_P001_u08rf3031.tif"".tif",1540,172.79120016098022,79.0,27,3885
"""WV03_20171006213422_10400100333A7700_17OCT06213422-P1BS-501862010020_01_P006_u08rf3031.tif"".tif",1727,194.35140013694763,81.0,16,3911
"""WV03_20171104062552_10400100345B7800_17NOV04062552-P1BS-501917433040_01_P007_u08rf3031.tif"".tif",1934,195.90750002861023,84.0,48,3966
"""WV03_20171205174355_1040010036C02C00_17DEC05174355-P1BS-501968312050_01_P002_u08rf3031.tif"".tif",1576,174.3280999660492,63.0,78,5140
"""WV03_20171013071137_104001003370D800_17OCT13071137-P1BS-501862022020_01_P003_u08rf3031.tif"".tif",1864,240.46230006217957,134.0,18,3446
"""WV03_20171125034559_1040010036315800_17NOV25034559-P1BS-501953994060_01_P001_u08rf3031.tif"".tif",960,181.28619980812073,83.0,0,3988
"""WV03_20171116222834_10400100343C8B00_17NOV16222834-P1BS-501917423040_01_P001_u08rf3031.tif"".tif",1379,213.3506999015808,111.0,15,3431
"""WV03_20171002024343_1040010033BB5400_17OCT02024343-P1BS-501946343030_01_P001_u08rf3031.tif"".tif",1121,150.87829995155334,62.0,246,5137
"""WV03_20171002154135_10400100335CCB00_17OCT02154135-P1BS-501946295060_01_P004_u08rf3031.tif"".tif",1416,160.74210000038147,58.0,0,6188
"""WV03_20170912165825_1040010032781200_17SEP12165825-P1BS-501946242040_01_P006_u08rf3031.tif"".tif",1614,191.0698001384735,92.0,0,4728
"""WV03_20170827061845_1040010031260900_17AUG27061845-P1BS-501669221050_01_P001_u08rf3031.tif"".tif",2129,200.1778998374939,99.0,1,6111
"""WV03_20180105191715_10400100389ADA00_18JAN05191715-P1BS-501954070060_01_P001_u08rf3031.tif"".tif",680,156.4426999092102,59.0,0,4625
"""WV03_20180106130208_1040010037AEBB00_18JAN06130208-P1BS-501954108020_01_P006_u08rf3031.tif"".tif",843,158.48539996147156,61.0,0,6085
"""WV03_20170924102305_10400100348BFC00_17SEP24102305-P1BS-501946354020_01_P001_u08rf3031.tif"".tif",2251,213.6875,101.0,1,4652
"""WV03_20171026134854_1040010034B3BF00_17OCT26134854-P1BS-501920098010_01_P008_u08rf3031.tif"".tif",1258,184.8021001815796,92.0,89,6166
"""WV03_20171201065617_10400100357A0600_17DEC01065617-P1BS-501932166060_01_P001_u08rf3031.tif"".tif",627,129.02379989624023,47.0,0,3799
"""WV03_20171215184230_1040010035822800_17DEC15184230-P1BS-501932172010_01_P003_u08rf3031.tif"".tif",1108,149.51639986038208,55.0,9,5271
"""WV03_20171022142628_10400100356FC600_17OCT22142628-P1BS-501862248070_01_P008_u08rf3031.tif"".tif",839,145.6071000099182,54.0,0,3777
"""WV03_20170912165913_10400100316BFC00_17SEP12165913-P1BS-501946161080_01_P004_u08rf3031.tif"".tif",896,161.0648000240326,65.0,0,3700
"""WV03_20171217080038_1040010035CB1800_17DEC17080038-P1BS-501934391060_01_P008_u08rf3031.tif"".tif",787,173.1234998703003,62.0,0,5392
"""WV03_20171224210132_104001003667B100_17DEC24210132-P1BS-501956499020_01_P003_u08rf3031.tif"".tif",1299,210.14359998703003,110.0,138,3694
"""WV03_20170902222546_10400100310D2700_17SEP02222546-P1BS-501667685050_01_P008_u08rf3031.tif"".tif",797,122.3390998840332,51.0,1,5206
"""WV03_20170722224523_104001002F579500_17JUL22224523-P1BS-501497983050_01_P009_u08rf3031.tif"".tif",1141,186.5863001346588,102.0,265,4843
"""WV03_20170904082353_10400100334F9600_17SEP04082353-P1BS-501603159050_01_P003_u08rf3031.tif"".tif",1933,204.39520001411438,117.0,0,4419
"""WV03_20171229042854_1040010035CF1800_17DEC29042854-P1BS-501934395010_01_P007_u08rf3031.tif"".tif",1260,162.5799000263214,61.0,7,4834
"""WV03_20171007022430_1040010032995900_17OCT07022430-P1BS-501861935100_01_P004_u08rf3031.tif"".tif",1782,226.6408998966217,135.0,2,4514
"""WV03_20171006083724_1040010033113200_17OCT06083724-P1BS-501861939080_01_P005_u08rf3031.tif"".tif",1713,192.55789995193481,95.0,0,4480
"""WV03_20180105191717_10400100389ADA00_18JAN05191717-P1BS-501954070060_01_P002_u08rf3031.tif"".tif",725,155.8115999698639,55.0,0,4939
"""WV03_20171023000435_10400100321C5900_17OCT23000435-P1BS-501861930050_01_P004_u08rf3031.tif"".tif",1494,203.33459997177124,90.0,1,4563
"""WV03_20171013183609_1040010034786D00_17OCT13183609-P1BS-501862226020_01_P010_u08rf3031.tif"".tif",331,106.10719990730286,47.0,0,3347
"""WV03_20171026022845_1040010036C57D00_17OCT26022845-P1BS-501968316060_01_P001_u08rf3031.tif"".tif",2123,181.3299000263214,82.0,139,5641
"""WV03_20171120041403_104001003593CB00_17NOV20041403-P1BS-501932183020_01_P004_u08rf3031.tif"".tif",1832,189.156800031662,83.0,0,5636
"""WV03_20171016223247_1040010033A15500_17OCT16223247-P1BS-501862031090_01_P004_u08rf3031.tif"".tif",1691,258.77619981765747,142.0,21,3330
"""WV03_20171205125344_1040010035018500_17DEC05125344-P1BS-501920242010_01_P002_u08rf3031.tif"".tif",1407,176.15549993515015,65.0,0,4029
"""WV03_20170901060055_1040010031515F00_17SEP01060055-P1BS-501669229060_01_P005_u08rf3031.tif"".tif",2005,178.92890000343323,85.0,6,4124
"""WV03_20171023143833_1040010034CFCC00_17OCT23143833-P1BS-501862242010_01_P009_u08rf3031.tif"".tif",963,185.25400018692017,82.0,1,4153
"""WV03_20171201115658_1040010035425200_17DEC01115658-P1BS-501922414030_01_P009_u08rf3031.tif"".tif",1239,207.6101999282837,100.0,0,3237
"""WV03_20171114054551_10400100354C4D00_17NOV14054551-P1BS-501932116080_01_P001_u08rf3031.tif"".tif",1339,184.52740001678467,101.0,10,5731
"""WV03_20171231131355_1040010036245800_17DEC31131355-P1BS-501953989020_01_P004_u08rf3031.tif"".tif",1232,155.95770001411438,58.0,5,5746
"""WV03_20171022030247_10400100335A2600_17OCT22030247-P1BS-501862017090_01_P001_u08rf3031.tif"".tif",704,199.3824999332428,85.0,1,3240
"""WV03_20171010031014_1040010032BBC600_17OCT10031014-P1BS-501861937080_01_P004_u08rf3031.tif"".tif",2054,186.98399996757507,89.0,1,4054
"""WV03_20171022044042_10400100344FD100_17OCT22044042-P1BS-501862153070_01_P004_u08rf3031.tif"".tif",2039,181.55559992790222,80.0,55,4023
"""WV03_20171122043753_104001003677D100_17NOV22043753-P1BS-501956508070_01_P003_u08rf3031.tif"".tif",1649,228.09249997138977,120.0,14,4159
"""WV03_20171104062457_1040010033AF3000_17NOV04062457-P1BS-501896778090_01_P008_u08rf3031.tif"".tif",1342,154.6819999217987,59.0,0,3793
"""WV03_20170925072356_1040010031629500_17SEP25072356-P1BS-501946161030_01_P002_u08rf3031.tif"".tif",1697,168.12969994544983,69.0,42,5301
"""WV03_20171120103942_1040010034751000_17NOV20103942-P1BS-501917442060_01_P006_u08rf3031.tif"".tif",1253,283.39460015296936,170.0,0,3607
"""WV03_20171020090026_1040010033BDB000_17OCT20090026-P1BS-501862037020_01_P002_u08rf3031.tif"".tif",1312,156.13689994812012,67.0,8,5295
"""WV03_20171114054555_10400100354C4D00_17NOV14054555-P1BS-501932116080_01_P004_u08rf3031.tif"".tif",1201,235.98729991912842,154.0,27,3670
"""WV03_20171111050139_10400100340D2900_17NOV11050139-P1BS-501896786020_01_P009_u08rf3031.tif"".tif",1190,164.1628999710083,63.0,4,5376
"""WV03_20180103073026_10400100369EEE00_18JAN03073026-P1BS-501956601030_01_P006_u08rf3031.tif"".tif",1335,159.95830011367798,73.0,0,5398
"""WV03_20171231050020_10400100378AD700_17DEC31050020-P1BS-501954096020_01_P001_u08rf3031.tif"".tif",1684,168.27189993858337,61.0,117,4464
"""WV03_20171218062931_1040010037954100_17DEC18062931-P1BS-501954101090_01_P001_u08rf3031.tif"".tif",1284,178.3694999217987,69.0,164,4587
"""WV03_20171201195740_10400100346BE500_17DEC01195740-P1BS-501917438070_01_P005_u08rf3031.tif"".tif",1009,163.8208999633789,61.0,4,4849
"""WV03_20171121060737_10400100358A3D00_17NOV21060737-P1BS-501932177030_01_P007_u08rf3031.tif"".tif",1250,177.5149998664856,89.0,0,4413
"""WV03_20171005001523_10400100347C4500_17OCT05001523-P1BS-501862223100_01_P002_u08rf3031.tif"".tif",1721,213.20689988136292,110.0,0,4933
"""WV03_20170901010832_104001003036A900_17SEP01010832-P1BS-501667658040_01_P003_u08rf3031.tif"".tif",2276,259.10610008239746,148.0,8,4569
"""WV03_20170915143110_10400100321CA400_17SEP15143110-P1BS-501946225070_01_P002_u08rf3031.tif"".tif",1455,173.85839986801147,88.0,11,4944
"""WV03_20170923132127_104001003384DE00_17SEP23132127-P1BS-501946333100_01_P009_u08rf3031.tif"".tif",1925,234.11120009422302,141.0,36,4320
"""WV03_20170901140630_1040010031BE8A00_17SEP01140630-P1BS-501669350010_01_P004_u08rf3031.tif"".tif",721,152.5413999557495,53.0,0,4357
"""WV03_20170907104950_10400100333A4E00_17SEP07104950-P1BS-501603159020_01_P004_u08rf3031.tif"".tif",1167,363.6774001121521,253.0,0,3143
"""WV03_20170914141408_10400100326F7B00_17SEP14141408-P1BS-501946241070_01_P005_u08rf3031.tif"".tif",1260,172.71879982948303,63.0,12,5445
"""WV03_20171116080050_10400100340A0900_17NOV16080050-P1BS-501896784040_01_P009_u08rf3031.tif"".tif",1496,175.42339992523193,93.0,1,5432
"""WV03_20171006213530_1040010032D18A00_17OCT06213530-P1BS-501861938070_01_P006_u08rf3031.tif"".tif",1425,239.33279991149902,139.0,7,3134
"""WV03_20171208021724_10400100351F4700_17DEC08021724-P1BS-501920264010_01_P002_u08rf3031.tif"".tif",1299,182.8099000453949,66.0,5,5868
"""WV03_20171127140902_1040010036D46200_17NOV27140902-P1BS-501968325090_01_P001_u08rf3031.tif"".tif",1086,126.58489990234375,47.0,7,5886
"""WV03_20171216221053_1040010036916100_17DEC16221053-P1BS-501956592050_01_P010_u08rf3031.tif"".tif",224,87.94700002670288,32.0,0,5548
"""WV03_20170926203819_1040010033761C00_17SEP26203819-P1BS-501946300050_01_P001_u08rf3031.tif"".tif",1898,161.0236999988556,73.0,0,5912
"""WV03_20171012132340_1040010033D18F00_17OCT12132340-P1BS-501862136030_01_P001_u08rf3031.tif"".tif",341,133.45099997520447,48.0,0,5965
"""WV03_20170909223819_1040010033CBF000_17SEP09223819-P1BS-501603217070_01_P003_u08rf3031.tif"".tif",1028,203.79979991912842,115.0,1,4710
"""WV03_20171021140637_104001003568EC00_17OCT21140637-P1BS-501862248040_01_P005_u08rf3031.tif"".tif",885,131.90089988708496,48.0,5,6024
"""WV03_20171203202921_10400100360B2000_17DEC03202921-P1BS-501934404100_01_P003_u08rf3031.tif"".tif",1244,218.84599995613098,116.0,2,4684
"""WV03_20171231050048_1040010037A2C100_17DEC31050048-P1BS-501954104040_01_P002_u08rf3031.tif"".tif",1786,190.85689997673035,82.0,86,6053
