ImageName,ImageSize,TTX,OutputReported,Tiles,UnitID
"WV03_20170903143742_104001003004D400_17SEP03143742-P1BS-501667599100_01_P001_u08rf3031.tif""",613,63.62529993057251,60.98,19355,2751
"WV03_20170926024623_10400100320D9900_17SEP26024623-P1BS-501946168050_01_P001_u08rf3031.tif""",1723,64.1333999633789,62.18,19446,168
"WV03_20171217080127_10400100362B1100_17DEC17080127-P1BS-501953993070_01_P002_u08rf3031.tif""",1725,85.37899994850159,82.41,20888,1777
"WV03_20171004192751_104001003415F700_17OCT04192751-P1BS-501862142080_01_P007_u08rf3031.tif""",1714,92.37800002098083,89.94,20248,3043
"WV03_20171031213608_104001003314DF00_17OCT31213608-P1BS-501896679010_01_P001_u08rf3031.tif""",1314,67.14759993553162,65.1,16858,1694
"WV03_20170926024625_10400100320D9900_17SEP26024625-P1BS-501946168050_01_P002_u08rf3031.tif""",1926,77.13730001449585,74.7,20929,3034
"WV03_20170610231014_104001002E331300_17JUN10231014-P1BS-501946149020_01_P004_u08rf3031.tif""",681,71.09579992294312,66.52,20224,1700
"WV03_20171213131943_10400100366EB400_17DEC13131943-P1BS-501956503010_01_P009_u08rf3031.tif""",1085,74.1800000667572,71.8,18220,1799
"WV03_20170919104257_1040010033D1ED00_17SEP19104257-P1BS-501946348080_01_P009_u08rf3031.tif""",1676,96.94980001449585,94.56,20317,1033
"WV03_20170928161542_1040010032C71000_17SEP28161542-P1BS-501946273090_01_P004_u08rf3031.tif""",2026,88.70749998092651,86.5,22963,1044
"WV03_20170917163811_10400100326D0A00_17SEP17163811-P1BS-501946240080_01_P001_u08rf3031.tif""",1679,72.93509984016418,63.47,16703,1149
"WV03_20171228233755_10400100375C6600_17DEC28233755-P1BS-501968393010_01_P001_u08rf3031.tif""",587,79.33489990234375,77.25,18089,756
"WV03_20171221040227_10400100360D3A00_17DEC21040227-P1BS-501934407020_01_P001_u08rf3031.tif""",1626,84.29809999465942,82.02,22078,2062
"WV03_20170905101659_104001003283AB00_17SEP05101659-P1BS-501603149020_01_P001_u08rf3031.tif""",807,63.864099979400635,59.86,18728,2015
"WV03_20171202102929_10400100353C4D00_17DEC02102929-P1BS-501922408070_01_P004_u08rf3031.tif""",1214,95.34100008010864,91.63,23507,721
"WV03_20171020233338_10400100334E6100_17OCT20233338-P1BS-501862013070_01_P002_u08rf3031.tif""",917,90.59700012207031,88.25,23157,2181
"WV03_20171107120836_10400100344F3300_17NOV07120836-P1BS-501917431060_01_P007_u08rf3031.tif""",545,55.24000000953674,52.95,19123,2118
"WV03_20171010044809_10400100346F2000_17OCT10044809-P1BS-501862222020_01_P006_u08rf3031.tif""",1998,100.41830015182495,91.19,21821,1403
"WV03_20170915143049_1040010031847E00_17SEP15143049-P1BS-501946162030_01_P001_u08rf3031.tif""",1307,68.80329990386963,66.55,18412,1859
"WV03_20180109232934_1040010037B60300_18JAN09232934-P1BS-501954111020_01_P001_u08rf3031.tif""",585,73.71280002593994,65.73,18015,1597
"WV03_20180101115227_1040010035BAB700_18JAN01115227-P1BS-501934298020_01_P009_u08rf3031.tif""",1174,96.15000009536743,93.83,24049,1474
"WV03_20171001134643_104001003319CE00_17OCT01134643-P1BS-501946281020_01_P003_u08rf3031.tif""",157,29.22160005569458,27.11,5622,1954
"WV03_20171216172008_104001003667C900_17DEC16172008-P1BS-501956499030_01_P008_u08rf3031.tif""",1397,105.00970005989075,102.46,23788,1579
"WV03_20170927191645_104001003230B900_17SEP27191645-P1BS-501946229020_01_P004_u08rf3031.tif""",1648,93.99339985847473,83.72,21389,1923
"WV03_20170913153633_1040010032205D00_17SEP13153633-P1BS-501946225100_01_P006_u08rf3031.tif""",2276,94.65720009803772,92.48,23488,2452
"WV03_20171212113403_10400100362F7B00_17DEC12113403-P1BS-501953997040_01_P010_u08rf3031.tif""",767,87.77740001678467,85.28999999999998,20995,366
"WV03_20171127203220_10400100360E0700_17NOV27203220-P1BS-501934408050_01_P009_u08rf3031.tif""",1203,78.63860011100769,71.06,20158,2808
"WV03_20171020090200_1040010034500B00_17OCT20090200-P1BS-501862153090_01_P010_u08rf3031.tif""",1519,64.86590003967285,62.97,20596,285
"WV03_20171231211237_10400100384CBF00_17DEC31211237-P1BS-501954067030_01_P004_u08rf3031.tif""",1093,71.30239987373352,69.12,22551,311
"WV03_20180105030406_10400100378C0D00_18JAN05030406-P1BS-501954097080_01_P003_u08rf3031.tif""",1202,80.97510004043579,71.57,21455,2425
"WV03_20171219015413_104001003753A000_17DEC19015413-P1BS-501968390020_01_P001_u08rf3031.tif""",1103,88.2418999671936,83.45,18873,2905
"WV03_20171024051246_10400100342F2500_17OCT24051246-P1BS-501896798020_01_P005_u08rf3031.tif""",1285,77.4118001461029,74.55,17233,2891
"WV03_20170901140632_1040010031BE8A00_17SEP01140632-P1BS-501669350010_01_P005_u08rf3031.tif""",764,76.6719000339508,74.25,20542,2528
"WV03_20170818231717_1040010032AA7700_17AUG18231717-P1BS-501946250040_01_P002_u08rf3031.tif""",424,63.113800048828125,60.84,21469,2972
"WV03_20171119133336_1040010036102D00_17NOV19133336-P1BS-501934410010_01_P007_u08rf3031.tif""",1314,102.7729001045227,100.46,22852,388
"WV03_20171114041101_1040010035483100_17NOV14041101-P1BS-501922416070_01_P007_u08rf3031.tif""",1904,88.17180013656616,84.15,22152,1824
"WV03_20180105142155_1040010037C52500_18JAN05142155-P1BS-501954114050_01_P002_u08rf3031.tif""",933,80.16360020637512,77.82,20774,1409
"WV03_20170930133056_104001003466B100_17SEP30133056-P1BS-501946353050_01_P007_u08rf3031.tif""",297,39.11250019073486,30.03,5164,1853
"WV03_20171005032912_1040010034C25B00_17OCT05032912-P1BS-501862239080_01_P006_u08rf3031.tif""",1488,77.44900012016296,70.57,18496,1573
"WV03_20171212113349_10400100362F7B00_17DEC12113349-P1BS-501953997040_01_P001_u08rf3031.tif""",675,85.81879997253418,83.49,19275,1929
"WV03_20171002185711_1040010033BCDC00_17OCT02185711-P1BS-501946343040_01_P002_u08rf3031.tif""",1398,91.43379998207092,89.17,22516,1490
"WV03_20171008220807_1040010034427600_17OCT08220807-P1BS-501862150050_01_P009_u08rf3031.tif""",2049,94.47039985656738,92.12,21613,1504
"WV03_20171128204748_1040010035C91100_17NOV28204748-P1BS-501934390030_01_P003_u08rf3031.tif""",1794,94.24760007858276,91.61,23523,2875
"WV03_20171101040112_1040010035AB4B00_17NOV01040112-P1BS-501934288050_01_P001_u08rf3031.tif""",566,70.02150011062622,67.78,21481,2458
"WV03_20171118212327_104001003583FA00_17NOV18212327-P1BS-501932173100_01_P001_u08rf3031.tif""",1527,73.36390018463135,71.1,18140,2996
"WV03_20180105124655_1040010037C32200_18JAN05124655-P1BS-501954114090_01_P005_u08rf3031.tif""",2065,111.8422999382019,101.53,21186,2802
"WV03_20171010044908_10400100341B7400_17OCT10044908-P1BS-501862143050_01_P009_u08rf3031.tif""",1631,71.75,69.78999999999999,20133,216
"WV03_20170921174144_104001003360ED00_17SEP21174144-P1BS-501946296090_01_P003_u08rf3031.tif""",842,112.90079998970032,108.03,23994,2522
"WV03_20170910082059_1040010032255E00_17SEP10082059-P1BS-501603138100_01_P005_u08rf3031.tif""",2529,105.39939999580383,103.0,22947,2978
"WV03_20171219001636_10400100378B2600_17DEC19001636-P1BS-501954097040_01_P002_u08rf3031.tif""",1700,110.40859985351562,104.49,23599,382
"WV03_20171007201427_104001003354C000_17OCT07201427-P1BS-501862014020_01_P002_u08rf3031.tif""",1498,109.71519994735718,100.05,20288,2555
"WV03_20180104141102_1040010036490C00_18JAN04141102-P1BS-501954013010_01_P004_u08rf3031.tif""",1297,66.13590002059937,59.98,20199,261
"WV03_20170921160429_1040010033034F00_17SEP21160429-P1BS-501946277010_01_P005_u08rf3031.tif""",1846,99.25020003318787,97.18,23961,1039
"WV03_20170927142339_1040010032270C00_17SEP27142339-P1BS-501946227080_01_P007_u08rf3031.tif""",1409,86.41039991378784,81.25,20371,1143
"WV03_20171022030248_10400100335A2600_17OCT22030248-P1BS-501862017090_01_P002_u08rf3031.tif""",724,73.20300006866455,70.88,23025,1134
"WV03_20171111211302_104001003445DC00_17NOV11211302-P1BS-501917427080_01_P005_u08rf3031.tif""",1733,96.10829997062683,93.72,22348,2068
"WV03_20170930070423_1040010032C25700_17SEP30070423-P1BS-501946273020_01_P002_u08rf3031.tif""",2198,102.36849999427795,99.9,21975,2086
"WV03_20170610230917_104001002D090B00_17JUN10230917-P1BS-501946143040_01_P003_u08rf3031.tif""",654,77.71259999275208,75.28999999999998,24575,2112
"WV03_20171030212035_1040010035A3EE00_17OCT30212035-P1BS-501934283030_01_P005_u08rf3031.tif""",1086,67.37919998168945,64.34,19843,626
"WV03_20171120103850_104001003449C900_17NOV20103850-P1BS-501917428070_01_P008_u08rf3031.tif""",1497,115.67009997367859,113.39,21430,651
"WV03_20170920123602_1040010034C31B00_17SEP20123602-P1BS-501946357040_01_P009_u08rf3031.tif""",839,101.26969981193542,88.28,20554,2165
"WV03_20171023000546_10400100335C5B00_17OCT23000546-P1BS-501862017040_01_P007_u08rf3031.tif""",1128,100.43219995498657,91.54,19321,1308
"WV03_20170904131429_1040010032B95100_17SEP04131429-P1BS-501987121010_01_P002_u08rf3031.tif""",974,64.75469994544983,54.14,12082,1272
"WV03_20170915125033_1040010032768700_17SEP15125033-P1BS-501946243020_01_P002_u08rf3031.tif""",1573,112.36339998245239,106.16,25080,1205
"WV03_20170928063242_1040010033817400_17SEP28063242-P1BS-501946332010_01_P001_u08rf3031.tif""",1728,92.29290008544922,89.89,19602,1391
"WV03_20170910082157_1040010033094B00_17SEP10082157-P1BS-501603156100_01_P006_u08rf3031.tif""",2217,95.05739998817444,92.84,20811,840
"WV03_20171229235337_10400100365BA200_17DEC29235337-P1BS-501956492040_01_P002_u08rf3031.tif""",1436,116.9216001033783,114.4,23521,837
"WV03_20171124212132_104001003689A000_17NOV24212132-P1BS-501956585100_01_P007_u08rf3031.tif""",1028,73.18540000915527,71.0,17383,2359
"WV03_20180109121855_104001003782D300_18JAN09121855-P1BS-501968402070_01_P006_u08rf3031.tif""",990,91.75559997558594,88.11,23618,483
"WV03_20171218143518_1040010035037B00_17DEC18143518-P1BS-501920244020_01_P001_u08rf3031.tif""",2056,80.46050000190735,78.33,18301,2223
"WV03_20180101145826_10400100368A4600_18JAN01145826-P1BS-501956586040_01_P002_u08rf3031.tif""",332,25.715699911117554,20.1,5116,517
"WV03_20171004000104_10400100342F8100_17OCT04000104-P1BS-501862146070_01_P001_u08rf3031.tif""",1578,87.45209980010986,85.24,19101,560
"WV03_20171104062540_10400100345B7800_17NOV04062540-P1BS-501917433040_01_P001_u08rf3031.tif""",1972,109.39549994468689,106.97,23095,2254
"WV03_20171006231129_1040010033C27A00_17OCT06231129-P1BS-501862131070_01_P004_u08rf3031.tif""",1101,88.06799983978271,84.78999999999998,19226,1738
"WV03_20170904082525_1040010032941400_17SEP04082525-P1BS-501603151080_01_P001_u08rf3031.tif""",2117,82.73160004615784,80.4,18925,1642
"WV03_20171216185626_1040010036924300_17DEC16185626-P1BS-501956590090_01_P001_u08rf3031.tif""",1230,76.80250000953674,74.5,16463,3095
"WV03_20170901024538_1040010031770C00_17SEP01024538-P1BS-501669235050_01_P005_u08rf3031.tif""",1823,90.14450001716614,87.77,20920,1635
"WV03_20170908092746_1040010031C67800_17SEP08092746-P1BS-501669352030_01_P005_u08rf3031.tif""",1918,77.05710005760193,68.23,19766,2769
"WV03_20170911132503_1040010033D12500_17SEP11132503-P1BS-501603217080_01_P002_u08rf3031.tif""",418,78.58599996566772,76.69,23100,127
"WV03_20171124100416_10400100351F5800_17NOV24100416-P1BS-501920264020_01_P005_u08rf3031.tif""",1624,102.96630001068115,94.5,22031,2613
"WV03_20170906085620_10400100328C1D00_17SEP06085620-P1BS-501603150050_01_P001_u08rf3031.tif""",782,63.64070010185242,61.52,18853,2787
"WV03_20180109103849_104001003894E700_18JAN09103849-P1BS-501954069020_01_P001_u08rf3031.tif""",1357,101.07800006866455,95.07,22771,2664
"WV03_20171108202818_1040010035362100_17NOV08202818-P1BS-501922405080_01_P004_u08rf3031.tif""",1370,62.51599979400635,60.63,19327,150
"WV03_20171120103820_1040010032AD0200_17NOV20103820-P1BS-501896675030_01_P003_u08rf3031.tif""",1338,93.40670013427734,87.71000000000002,21391,1732
"WV03_20170917163820_10400100326D0A00_17SEP17163820-P1BS-501946240080_01_P008_u08rf3031.tif""",451,21.678799867630005,19.78,5984,3006
"WV03_20171230142656_10400100357FDC00_17DEC30142656-P1BS-501932170020_01_P001_u08rf3031.tif""",897,77.16760015487671,73.66,19392,3071
"WV03_20170901060050_1040010031515F00_17SEP01060050-P1BS-501669229060_01_P002_u08rf3031.tif""",2045,101.61989998817444,98.5,20304,1745
"WV03_20171229042845_1040010035CF1800_17DEC29042845-P1BS-501934395010_01_P002_u08rf3031.tif""",1859,79.34710001945496,77.28,22340,1648
"WV03_20171119052704_1040010035263A00_17NOV19052704-P1BS-501922391100_01_P003_u08rf3031.tif""",1475,106.02209997177124,102.47,22009,2763
"WV03_20171202071800_1040010035CCB300_17DEC02071800-P1BS-501934392040_01_P007_u08rf3031.tif""",1688,78.57770013809204,76.72,20685,57
"WV03_20171012195607_1040010035523C00_17OCT12195607-P1BS-501862245070_01_P008_u08rf3031.tif""",1779,91.29659986495972,89.0,20938,2680
"WV03_20171224160918_1040010037300700_17DEC24160918-P1BS-501968379040_01_P002_u08rf3031.tif""",1121,62.58060002326965,60.77,22188,20
"WV03_20171118114408_104001003495E500_17NOV18114408-P1BS-501920087030_01_P008_u08rf3031.tif""",1532,90.24389982223511,87.74,20355,2714
"WV03_20171002073509_10400100334C3600_17OCT02073509-P1BS-501946291070_01_P003_u08rf3031.tif""",1976,116.86829996109009,106.99,23047,2619
"WV03_20171122043654_10400100354A6F00_17NOV22043654-P1BS-501932113080_01_P003_u08rf3031.tif""",1148,72.65950012207031,70.3,18486,1296
"WV03_20171023143916_1040010034B64D00_17OCT23143916-P1BS-501862236020_01_P002_u08rf3031.tif""",977,80.43849992752075,78.12,21510,1302
"WV03_20170906134429_104001003237D500_17SEP06134429-P1BS-501603229080_01_P004_u08rf3031.tif""",565,87.1269998550415,84.49,22586,1375
"WV03_20171028062006_1040010034AF9800_17OCT28062006-P1BS-501920097050_01_P004_u08rf3031.tif""",1805,114.17269992828369,111.73,24144,1278
"WV03_20171002073511_10400100334C3600_17OCT02073511-P1BS-501946291070_01_P004_u08rf3031.tif""",2145,116.26320004463196,113.47,22996,467
"WV03_20180103073025_10400100369EEE00_18JAN03073025-P1BS-501956601030_01_P005_u08rf3031.tif""",1240,83.14690017700195,80.74,19055,2353
"WV03_20171221121533_104001003650D400_17DEC21121533-P1BS-501954089100_01_P009_u08rf3031.tif""",1688,105.2898998260498,97.37,23088,2324
"WV03_20171208133556_104001003418F800_17DEC08133556-P1BS-501896789070_01_P004_u08rf3031.tif""",1149,97.40269994735718,93.76,24079,410
"WV03_20171109235319_10400100341DFC00_17NOV09235319-P1BS-501896793030_01_P007_u08rf3031.tif""",2079,106.11059999465942,103.68,23003,584
"WV03_20171205125344_1040010035018500_17DEC05125344-P1BS-501920242010_01_P002_u08rf3031.tif""",1407,85.5569999217987,83.28,24290,930
"WV03_20171214182628_1040010036239C00_17DEC14182628-P1BS-501953988030_01_P008_u08rf3031.tif""",1085,97.98259997367859,95.6,20256,489
"WV03_20180105030411_10400100378C0D00_18JAN05030411-P1BS-501954097080_01_P007_u08rf3031.tif""",365,19.55080008506775,17.68,5105,947
"WV03_20171007134420_1040010032571A00_17OCT07134420-P1BS-501861932080_01_P002_u08rf3031.tif""",1372,82.89759993553162,80.55,19401,2229
"WV03_20171129210231_1040010036CBBC00_17NOV29210231-P1BS-501968319010_01_P008_u08rf3031.tif""",1528,105.05390000343323,101.92,24111,2417
"WV03_20171124212202_104001003577B800_17NOV24212202-P1BS-501932164100_01_P002_u08rf3031.tif""",1375,72.44280004501343,70.3,18616,323
"WV03_20170927173755_1040010034424900_17SEP27173755-P1BS-501946353020_01_P001_u08rf3031.tif""",2329,103.24810004234314,100.92,22018,2583
"WV03_20180105030309_10400100371E4000_18JAN05030309-P1BS-501968375050_01_P006_u08rf3031.tif""",1270,72.19100022315979,67.78,21520,354
"WV03_20180109041355_1040010037D5E000_18JAN09041355-P1BS-501954062030_01_P007_u08rf3031.tif""",2210,114.27309989929199,110.31,23627,2460
"WV03_20170929225910_1040010032BC7300_17SEP29225910-P1BS-501946272070_01_P006_u08rf3031.tif""",2205,102.4837999343872,98.85,22602,2940
"WV03_20171206145217_10400100367C2700_17DEC06145217-P1BS-501956512060_01_P006_u08rf3031.tif""",1811,73.02359986305237,70.91,20471,259
"WV03_20171231045955_1040010037827200_17DEC31045955-P1BS-501968402040_01_P002_u08rf3031.tif""",1405,102.5469000339508,98.05,19871,2937
"WV03_20171218125800_1040010036C96D00_17DEC18125800-P1BS-501968318060_01_P001_u08rf3031.tif""",793,81.10989999771118,71.81,19078,1988
"WV03_20171013151849_10400100333C3A00_17OCT13151849-P1BS-501987135060_01_P001_u08rf3031.tif""",1294,70.47040009498596,58.29,17892,1446
"WV03_20171109204129_1040010035C9BC00_17NOV09204129-P1BS-501934390090_01_P002_u08rf3031.tif""",315,26.61400008201599,24.69,5064,1431
"WV03_20171205125350_1040010035018500_17DEC05125350-P1BS-501920242010_01_P005_u08rf3031.tif""",1330,87.0362000465393,84.36,24081,1911
"WV03_20171011081911_1040010034168C00_17OCT11081911-P1BS-501862141020_01_P002_u08rf3031.tif""",1369,77.71560001373291,75.55,19344,1885
"WV03_20170915125118_10400100313F1600_17SEP15125118-P1BS-501946159070_01_P002_u08rf3031.tif""",1171,95.01910018920898,84.17,19641,1966
"WV03_20171217080138_10400100362B1100_17DEC17080138-P1BS-501953993070_01_P010_u08rf3031.tif""",178,29.81439995765686,23.32,6118,687
"WV03_20171103124744_10400100339BC800_17NOV03124744-P1BS-501896777040_01_P001_u08rf3031.tif""",766,85.33550000190735,82.01,17703,713
"WV03_20171201051936_104001003515C400_17DEC01051936-P1BS-501920257100_01_P003_u08rf3031.tif""",1443,101.21889996528625,98.92,23546,2027
"WV03_20170902222639_1040010033759000_17SEP02222639-P1BS-501603231080_01_P002_u08rf3031.tif""",687,74.92340016365051,72.67,21564,2050
"WV03_20171120122019_104001003303E300_17NOV20122019-P1BS-501896677040_01_P009_u08rf3031.tif""",1408,105.62909984588623,103.3,20856,764
"WV03_20180105030337_104001003783A000_18JAN05030337-P1BS-501968403010_01_P004_u08rf3031.tif""",1453,85.90029978752136,83.62,24455,669
"WV03_20170920105829_1040010032409700_17SEP20105829-P1BS-501946232040_01_P005_u08rf3031.tif""",2173,107.30879998207092,104.47,22543,1076
"WV03_20171013183609_1040010034786D00_17OCT13183609-P1BS-501862226020_01_P009_u08rf3031.tif""",854,92.29180002212524,89.9,20786,1001
"WV03_20170824133741_104001003197AA00_17AUG24133741-P1BS-501984229030_01_P001_u08rf3031.tif""",2357,106.82369995117188,103.34,22597,1195
"WV03_20171124212051_1040010035C2D500_17NOV24212051-P1BS-501934304070_01_P009_u08rf3031.tif""",2073,103.55079984664917,94.04,22107,1098
"WV03_20170926203821_1040010033761C00_17SEP26203821-P1BS-501946300050_01_P002_u08rf3031.tif""",2192,75.08209991455078,73.05,20786,719
"WV03_20170902222553_10400100310E2400_17SEP02222553-P1BS-501984206030_01_P001_u08rf3031.tif""",1818,91.32589983940125,88.94,21586,2157
"WV03_20171213145425_10400100378C3000_17DEC13145425-P1BS-501954096090_01_P001_u08rf3031.tif""",1366,86.72070002555847,78.72,19304,663
"WV03_20171114041002_104001003504E800_17NOV14041002-P1BS-501920245010_01_P004_u08rf3031.tif""",1721,87.01370000839233,84.68,23555,614
"WV03_20170922144250_1040010033327700_17SEP22144250-P1BS-501946286070_01_P004_u08rf3031.tif""",985,71.58590006828308,69.39,19664,2120
"WV03_20170818231736_1040010031442200_17AUG18231736-P1BS-501946158030_01_P003_u08rf3031.tif""",725,65.81430006027222,63.72,20397,780
"WV03_20171115025711_1040010034031900_17NOV15025711-P1BS-501896783010_01_P001_u08rf3031.tif""",1473,76.90469980239868,74.72,16886,1092
"WV03_20171026054307_1040010034B1C000_17OCT26054307-P1BS-501920098100_01_P005_u08rf3031.tif""",697,97.63109993934631,88.19,23535,1106
"WV03_20171120103825_1040010032AD0200_17NOV20103825-P1BS-501896675030_01_P006_u08rf3031.tif""",1318,90.21900010108948,87.95,21374,1171
"WV03_20171231211327_1040010035D4FE00_17DEC31211327-P1BS-501934397080_01_P005_u08rf3031.tif""",992,67.36909985542297,65.28,20121,2830
"WV03_20170906085523_10400100326F4F00_17SEP06085523-P1BS-501603147080_01_P003_u08rf3031.tif""",1280,83.75440001487732,81.28,21295,329
"WV03_20170613124027_104001002D9DA600_17JUN13124027-P1BS-501461471070_01_P003_u08rf3031.tif""",1141,93.86239981651306,91.17,21063,2589
"WV03_20170927173706_1040010032867700_17SEP27173706-P1BS-501946246010_01_P005_u08rf3031.tif""",1180,92.26360011100769,84.09,17977,2847
"WV03_20170907220839_1040010030B0A500_17SEP07220839-P1BS-501667677050_01_P001_u08rf3031.tif""",1709,75.90079998970032,74.0,20575,253
"WV03_20170927191647_104001003230B900_17SEP27191647-P1BS-501946229020_01_P005_u08rf3031.tif""",1947,92.79579997062683,90.35,21453,2567
"WV03_20171004161214_10400100343BC100_17OCT04161214-P1BS-501862149020_01_P001_u08rf3031.tif""",1783,87.26489996910095,84.87,20451,2484
"WV03_20170927191640_104001003230B900_17SEP27191640-P1BS-501946229020_01_P001_u08rf3031.tif""",1178,81.66810011863708,78.18,19921,2510
"WV03_20171218143448_1040010037125100_17DEC18143448-P1BS-501968333060_01_P003_u08rf3031.tif""",1358,76.32239985466003,73.75,20804,224
"WV03_20170901140638_1040010031BE8A00_17SEP01140638-P1BS-501669350010_01_P009_u08rf3031.tif""",926,85.46440005302429,83.25,20319,1861
