ImageName,ImageSize,TTX,OutputReported,Tiles,UnitID
"WV03_20171118051255_104001003445E300_17NOV18051255-P1BS-501917427090_01_P003_u08rf3031.tif""",1241,85.60930013656616,83.27,21001,820
"WV03_20171023143829_1040010034CFCC00_17OCT23143829-P1BS-501862242010_01_P007_u08rf3031.tif""",1105,94.35800004005432,91.8,21434,857
"WV03_20180105030300_10400100371E4000_18JAN05030300-P1BS-501968375050_01_P001_u08rf3031.tif""",924,69.81620001792908,67.66,21021,599
"WV03_20170911034412_10400100315FAD00_17SEP11034412-P1BS-501984220080_01_P005_u08rf3031.tif""",1843,78.62549996376038,76.11,21322,2339
"WV03_20171208133558_104001003418F800_17DEC08133558-P1BS-501896789070_01_P005_u08rf3031.tif""",956,86.77990007400513,84.42,24084,233
"WV03_20171203105021_1040010036080E00_17DEC03105021-P1BS-501934403080_01_P006_u08rf3031.tif""",1785,257.20440006256104,254.56,23569,2507
"WV03_20171031200117_104001003419C900_17OCT31200117-P1BS-501896789080_01_P008_u08rf3031.tif""",714,42.48539996147156,40.57,10468,2493
"WV03_20171212175404_1040010036569100_17DEC12175404-P1BS-501954093030_01_P003_u08rf3031.tif""",1506,89.50130009651184,87.06,20601,2570
"WV03_20171229042854_1040010035CF1800_17DEC29042854-P1BS-501934395010_01_P007_u08rf3031.tif""",1260,63.63320016860962,60.7,22332,244
"WV03_20170927142333_1040010032270C00_17SEP27142333-P1BS-501946227080_01_P003_u08rf3031.tif""",2043,86.5485999584198,80.03,20400,2850
"WV03_20171001134911_104001003269F200_17OCT01134911-P1BS-501946240100_01_P009_u08rf3031.tif""",1168,78.32739996910095,75.87,19731,349
"WV03_20171008140138_10400100331A8C00_17OCT08140138-P1BS-501861944010_01_P005_u08rf3031.tif""",1252,84.92389988899231,77.66,22049,2827
"WV03_20171222153821_1040010036AFDF00_17DEC22153821-P1BS-501956610070_01_P001_u08rf3031.tif""",560,81.40659999847412,79.21000000000002,17995,1556
"WV03_20170922014405_104001003369A000_17SEP22014405-P1BS-501946297080_01_P003_u08rf3031.tif""",735,73.19959998130798,70.9,19312,1898
"WV03_20171229235452_1040010037181A00_17DEC29235452-P1BS-501968374060_01_P006_u08rf3031.tif""",1183,82.8313000202179,80.38,19314,1521
"WV03_20180110140352_1040010036700100_18JAN10140352-P1BS-501956503050_01_P008_u08rf3031.tif""",1039,80.11420011520386,77.81,20186,1801
"WV03_20170910082157_1040010033094B00_17SEP10082157-P1BS-501603156100_01_P006_u08rf3031.tif""",2217,94.53139996528625,91.82,20811,1995
"WV03_20170928193155_1040010033752400_17SEP28193155-P1BS-501946300030_01_P009_u08rf3031.tif""",1549,91.99589991569519,89.6,20152,1876
"WV03_20171222024020_1040010036C2B900_17DEC22024020-P1BS-501968313030_01_P005_u08rf3031.tif""",1659,89.46880006790161,84.93,22923,797
"WV03_20170903143644_10400100334E5000_17SEP03143644-P1BS-501603159030_01_P001_u08rf3031.tif""",594,95.57719993591309,93.12,20304,2137
"WV03_20171022030248_10400100335A2600_17OCT22030248-P1BS-501862017090_01_P002_u08rf3031.tif""",724,73.15670013427734,71.06,23025,603
"WV03_20180105124801_1040010037CE6800_18JAN05124801-P1BS-501954061030_01_P010_u08rf3031.tif""",675,44.42639994621277,42.16,9173,674
"WV03_20170710131412_10400100304BA200_17JUL10131412-P1BS-501603348090_01_P001_u08rf3031.tif""",863,92.23339986801147,85.78,20847,2140
"WV03_20170828094920_10400100315F5700_17AUG28094920-P1BS-501669232080_01_P008_u08rf3031.tif""",751,63.70050001144409,61.57,21268,779
"WV03_20170924231710_1040010033BD0C00_17SEP24231710-P1BS-501946345060_01_P005_u08rf3031.tif""",1748,91.00539994239807,88.69,18397,1166
"WV03_20171011081921_1040010034168C00_17OCT11081921-P1BS-501862141020_01_P009_u08rf3031.tif""",1606,83.10820007324219,80.91,19249,1111
"WV03_20171007183804_1040010033051A00_17OCT07183804-P1BS-501861939020_01_P002_u08rf3031.tif""",1910,106.71170020103455,104.31,22962,1085
"WV03_20171119213833_1040010035747000_17NOV19213833-P1BS-501932162050_01_P003_u08rf3031.tif""",1323,81.62940001487732,79.4,18096,1188
"WV03_20170907220759_1040010031027700_17SEP07220759-P1BS-501984203070_01_P005_u08rf3031.tif""",1734,106.07529997825623,101.45,23585,609
"WV03_20171218143522_1040010035037B00_17DEC18143522-P1BS-501920244020_01_P004_u08rf3031.tif""",1091,71.23230004310608,69.01,19288,773
"WV03_20171029112450_1040010033AA7B00_17OCT29112450-P1BS-501896778010_01_P001_u08rf3031.tif""",1353,92.76890015602112,85.65,19799,2047
"WV03_20171027140333_1040010034872700_17OCT27140333-P1BS-501920081070_01_P011_u08rf3031.tif""",1390,86.0524001121521,82.87,21270,2030
"WV03_20171217141839_1040010035723600_17DEC17141839-P1BS-501932160020_01_P004_u08rf3031.tif""",1151,90.96269989013672,88.64,21789,704
"WV03_20171212095642_104001003672D000_17DEC12095642-P1BS-501956507090_01_P005_u08rf3031.tif""",1703,108.75139999389648,106.22,23121,690
"WV03_20171119052704_1040010035263A00_17NOV19052704-P1BS-501922391100_01_P003_u08rf3031.tif""",1475,107.80190014839172,105.28,22009,1182
"WV03_20171224160930_1040010037300700_17DEC24160930-P1BS-501968379040_01_P009_u08rf3031.tif""",1247,80.41740012168884,76.32,22364,1016
"WV03_20171224045902_104001003517C300_17DEC24045902-P1BS-501920258100_01_P004_u08rf3031.tif""",1655,96.0469000339508,92.66,19905,1061
"WV03_20171231050020_10400100378AD700_17DEC31050020-P1BS-501954096020_01_P001_u08rf3031.tif""",1684,94.60119986534119,92.17,21663,2920
"WV03_20180110140231_104001003529FE00_18JAN10140231-P1BS-501922394090_01_P009_u08rf3031.tif""",1060,69.08750009536743,66.69,19015,239
"WV03_20171108202824_1040010035362100_17NOV08202824-P1BS-501922405080_01_P008_u08rf3031.tif""",431,45.24329996109009,43.13,10421,2957
"WV03_20171119213959_10400100361CB700_17NOV19213959-P1BS-501934418050_01_P003_u08rf3031.tif""",1219,76.09850001335144,73.87,17353,2499
"WV03_20171025071012_10400100331A5A00_17OCT25071012-P1BS-501896679070_01_P006_u08rf3031.tif""",1233,101.56090021133423,93.91,22062,2477
"WV03_20180109184114_1040010037C4E000_18JAN09184114-P1BS-501954114100_01_P010_u08rf3031.tif""",445,50.74720001220703,48.66,11496,343
"WV03_20180110140354_1040010036700100_18JAN10140354-P1BS-501956503050_01_P009_u08rf3031.tif""",1212,82.06040000915527,79.68,20275,2594
"WV03_20171114041006_104001003504E800_17NOV14041006-P1BS-501920245010_01_P006_u08rf3031.tif""",2339,97.02679991722107,93.75,23539,334
"WV03_20171002024251_1040010033BB8200_17OCT02024251-P1BS-501946344080_01_P007_u08rf3031.tif""",2248,108.94900012016296,105.58,24062,2400
"WV03_20171230044721_1040010036CE2B00_17DEC30044721-P1BS-501968321010_01_P001_u08rf3031.tif""",1080,74.53480005264282,69.73,16181,1971
"WV03_20170912165827_1040010032781200_17SEP12165827-P1BS-501946242040_01_P007_u08rf3031.tif""",1813,103.78090000152588,98.64,21833,1892
"WV03_20171111211309_104001003445DC00_17NOV11211309-P1BS-501917427080_01_P009_u08rf3031.tif""",2024,99.91529989242554,93.91,22220,1906
"WV03_20171116080051_10400100340A0900_17NOV16080051-P1BS-501896784040_01_P010_u08rf3031.tif""",671,54.642199993133545,47.18,8970,1426
"WV03_20171016223246_1040010033A15500_17OCT16223246-P1BS-501862031090_01_P003_u08rf3031.tif""",1695,97.72959995269775,95.3,24014,1451
"WV03_20170904051055_1040010031829E00_17SEP04051055-P1BS-501669237100_01_P001_u08rf3031.tif""",897,69.23449993133545,66.95,18611,108
"WV03_20171106213309_10400100348A1500_17NOV06213309-P1BS-501920079040_01_P008_u08rf3031.tif""",1683,87.57459998130798,85.18,20552,2746
"WV03_20170907041917_10400100325D0E00_17SEP07041917-P1BS-501603145100_01_P005_u08rf3031.tif""",1712,67.67530012130737,65.71,18446,72
"WV03_20171114054647_104001003370D700_17NOV14054647-P1BS-501896772020_01_P003_u08rf3031.tif""",2049,102.64030003547668,100.53,25052,191
"WV03_20171127073334_104001003523AE00_17NOV27073334-P1BS-501922390030_01_P004_u08rf3031.tif""",568,130.31520009040833,58.13,19197,5
"WV03_20171217173629_10400100365FE100_17DEC17173629-P1BS-501956494100_01_P001_u08rf3031.tif""",511,81.9219000339508,79.16,19109,2731
"WV03_20171120103847_104001003449C900_17NOV20103847-P1BS-501917428070_01_P006_u08rf3031.tif""",1346,89.97279977798462,87.6,21428,1717
"WV03_20170912165912_10400100316BFC00_17SEP12165912-P1BS-501946161080_01_P003_u08rf3031.tif""",857,89.9336998462677,87.49,21327,3023
"WV03_20171022030247_10400100335A2600_17OCT22030247-P1BS-501862017090_01_P001_u08rf3031.tif""",704,87.84080004692078,84.69,21528,1683
"WV03_20171001184144_1040010033778D00_17OCT01184144-P1BS-501946300070_01_P007_u08rf3031.tif""",1830,112.1703999042511,103.32,22423,3054
"WV03_20171117144744_1040010035411200_17NOV17144744-P1BS-501922412070_01_P001_u08rf3031.tif""",803,65.77850008010864,63.47,17963,1760
"WV03_20170906215309_104001003221A000_17SEP06215309-P1BS-501603139040_01_P001_u08rf3031.tif""",1960,85.75069999694824,83.5,20159,881
"WV03_20170919122005_1040010032B23000_17SEP19122005-P1BS-501946252030_01_P004_u08rf3031.tif""",1826,93.68479990959167,91.41,20150,915
"WV03_20171010044838_1040010035A88B00_17OCT10044838-P1BS-501862250060_01_P004_u08rf3031.tif""",2128,110.27360010147095,101.32,23057,2398
"WV03_20171122043751_104001003677D100_17NOV22043751-P1BS-501956508070_01_P002_u08rf3031.tif""",1751,110.15689992904663,107.63,24485,962
"WV03_20171120121335_1040010034536B00_17NOV20121335-P1BS-501917431020_01_P001_u08rf3031.tif""",1503,92.41859984397888,90.15,21756,538
"WV03_20170902222540_10400100310D2700_17SEP02222540-P1BS-501667685050_01_P004_u08rf3031.tif""",696,91.52530002593994,81.15,21013,818
"WV03_20170930035001_1040010032459400_17SEP30035001-P1BS-501946234070_01_P004_u08rf3031.tif""",2042,80.85479998588562,76.73,19340,442
"WV03_20171123063516_1040010035227A00_17NOV23063516-P1BS-501922389060_01_P001_u08rf3031.tif""",1345,88.32629990577698,85.92,18431,2376
"WV03_20170916162337_10400100335EED00_17SEP16162337-P1BS-501946295080_01_P010_u08rf3031.tif""",1910,98.10249996185303,95.77,23416,2301
"WV03_20170920123451_1040010033939B00_17SEP20123451-P1BS-501946333080_01_P010_u08rf3031.tif""",470,43.9893000125885,42.02,11199,435
"WV03_20170903143658_10400100334E5000_17SEP03143658-P1BS-501603159030_01_P010_u08rf3031.tif""",343,38.8895001411438,36.86,9485,2295
"WV03_20171228220229_1040010036CA8700_17DEC28220229-P1BS-501968316010_01_P001_u08rf3031.tif""",1465,70.40139985084534,68.28999999999999,18087,1327
"WV03_20180107212608_104001003719BC00_18JAN07212608-P1BS-501968374090_01_P004_u08rf3031.tif""",1856,99.62220001220703,97.27,23343,1350
"WV03_20171120103829_1040010032AD0200_17NOV20103829-P1BS-501896675030_01_P009_u08rf3031.tif""",1371,103.3420000076294,100.93,21359,2392
"WV03_20171213101308_1040010036737300_17DEC13101308-P1BS-501956506070_01_P005_u08rf3031.tif""",1694,104.01749992370605,98.08,20307,968
"WV03_20171213145425_10400100378C3000_17DEC13145425-P1BS-501954096090_01_P001_u08rf3031.tif""",1366,82.03999996185303,76.63,19304,2206
"WV03_20171021140641_104001003568EC00_17OCT21140641-P1BS-501862248040_01_P008_u08rf3031.tif""",911,72.06729984283447,65.01,18133,532
"WV03_20170831233311_1040010032C40C00_17AUG31233311-P1BS-501603157060_01_P001_u08rf3031.tif""",1305,104.85459995269775,102.58,19018,545
"WV03_20171007183806_1040010033051A00_17OCT07183806-P1BS-501861939020_01_P003_u08rf3031.tif""",1946,103.61120009422302,101.14,22913,2271
"WV03_20171219132106_1040010037952A00_17DEC19132106-P1BS-501954101080_01_P001_u08rf3031.tif""",1192,83.78810000419617,81.64,19440,865
"WV03_20171218081659_104001003587E800_17DEC18081659-P1BS-501932175090_01_P005_u08rf3031.tif""",1974,82.49799990653992,80.35,20219,812
"WV03_20171020233343_10400100334E6100_17OCT20233343-P1BS-501862013070_01_P005_u08rf3031.tif""",1587,101.54070019721985,98.99,23147,986
"WV03_20171222024110_1040010035486B00_17DEC22024110-P1BS-501922416080_01_P006_u08rf3031.tif""",1422,82.45270013809204,80.34,21091,448
"WV03_20171107040621_10400100356CF400_17NOV07040621-P1BS-501932139010_01_P010_u08rf3031.tif""",901,47.44060015678406,43.86,10027,1257
"WV03_20171031213735_1040010034C84700_17OCT31213735-P1BS-501920107010_01_P006_u08rf3031.tif""",1845,95.74539995193481,92.75,22002,1220
"WV03_20171205062218_1040010037899400_17DEC05062218-P1BS-501954095070_01_P002_u08rf3031.tif""",1604,96.54530000686646,94.2,24093,102
"WV03_20180108052651_10400100375AFE00_18JAN08052651-P1BS-501968392090_01_P006_u08rf3031.tif""",1434,94.61479997634888,92.23,19447,2636
"WV03_20171214120345_1040010036695200_17DEC14120345-P1BS-501956499100_01_P005_u08rf3031.tif""",1113,81.12509989738464,79.06,22978,96
"WV03_20171023000435_10400100321C5900_17OCT23000435-P1BS-501861930050_01_P004_u08rf3031.tif""",1494,100.89400005340576,97.13,23014,2641
"WV03_20171201195843_10400100341BBC00_17DEC01195843-P1BS-501896792070_01_P005_u08rf3031.tif""",972,70.36290001869202,68.22,21705,175
"WV03_20171202102813_10400100352AC100_17DEC02102813-P1BS-501922396080_01_P007_u08rf3031.tif""",186,27.55910015106201,25.79,7028,78
"WV03_20171122142839_10400100354FE400_17NOV22142839-P1BS-501932119060_01_P008_u08rf3031.tif""",1384,75.49180006980896,73.08,20397,1667
"WV03_20170930133138_104001003349FD00_17SEP30133138-P1BS-501987136100_01_P008_u08rf3031.tif""",1461,128.56149983406067,125.95,24052,1784
"WV03_20171106133339_10400100331E6400_17NOV06133339-P1BS-501896680010_01_P001_u08rf3031.tif""",1207,64.6234998703003,62.39,18049,1610
"WV03_20171012132310_10400100341DB600_17OCT12132310-P1BS-501862141090_01_P011_u08rf3031.tif""",520,51.243200063705444,39.4,8129,3029
"WV03_20170916144457_1040010033285800_17SEP16144457-P1BS-501946282050_01_P004_u08rf3031.tif""",1291,78.31960010528564,76.03,19481,1689
"WV03_20170912134153_1040010031CB9800_17SEP12134153-P1BS-501946164070_01_P004_u08rf3031.tif""",1965,124.34190011024475,117.3,24974,1123
"WV03_20170830231638_10400100329D5C00_17AUG30231638-P1BS-501603153010_01_P001_u08rf3031.tif""",1792,103.73360013961792,101.22,22053,1154
"WV03_20171119084228_1040010035C22900_17NOV19084228-P1BS-501934305040_01_P001_u08rf3031.tif""",1722,63.471599817276,61.52,18126,1059
"WV03_20171212144515_1040010037CD6700_17DEC12144515-P1BS-501954060090_01_P001_u08rf3031.tif""",1282,64.96090006828308,62.81,18142,2172
"WV03_20171224045757_1040010038052E00_17DEC24045757-P1BS-501954066030_01_P004_u08rf3031.tif""",2001,114.39520001411438,111.28,24098,646
"WV03_20171212211104_1040010036D48000_17DEC12211104-P1BS-501968324040_01_P009_u08rf3031.tif""",495,56.962600231170654,54.68,15073,631
"WV03_20171125034629_10400100352E6B00_17NOV25034629-P1BS-501922397100_01_P001_u08rf3031.tif""",860,65.99079990386963,62.64,18058,2105
"WV03_20171014104432_1040010034194000_17OCT14104432-P1BS-501862143010_01_P010_u08rf3031.tif""",369,59.03800010681152,56.95,9631,2091
"WV03_20171006003203_104001003384C700_17OCT06003203-P1BS-501862025050_01_P003_u08rf3031.tif""",1882,117.68519997596741,115.36,21542,2008
"WV03_20171130014922_1040010036BEB100_17NOV30014922-P1BS-501968309080_01_P004_u08rf3031.tif""",1173,97.00909996032715,94.56,19768,1513
"WV03_20171001134758_104001003280B600_17OCT01134758-P1BS-501946244090_01_P004_u08rf3031.tif""",1617,101.28999996185303,98.91,21476,1487
"WV03_20171208133556_104001003418F800_17DEC08133556-P1BS-501896789070_01_P004_u08rf3031.tif""",1149,100.26219987869263,96.98,24079,1949
"WV03_20171225114145_1040010037D15800_17DEC25114145-P1BS-501954061100_01_P006_u08rf3031.tif""",1350,93.07860016822815,88.45,21465,1564
"WV03_20171206145217_10400100367C2700_17DEC06145217-P1BS-501956512060_01_P006_u08rf3031.tif""",1811,105.9948000907898,99.85,20471,1844
"WV03_20180110221005_10400100371B6700_18JAN10221005-P1BS-501968375020_01_P007_u08rf3031.tif""",1754,85.23070001602173,83.05,23095,1469
"WV03_20170919104253_1040010033D1ED00_17SEP19104253-P1BS-501946348080_01_P006_u08rf3031.tif""",1771,90.09010004997253,84.82,20336,1833
"WV03_20170717230421_104001002F103B00_17JUL17230421-P1BS-501497929030_01_P010_u08rf3031.tif""",371,21.767600059509277,19.81,4452,276
"WV03_20180107051149_1040010036B4AD00_18JAN07051149-P1BS-501956614050_01_P002_u08rf3031.tif""",1667,108.98979997634888,106.53,23545,2542
"WV03_20171201051935_104001003515C400_17DEC01051935-P1BS-501920257100_01_P002_u08rf3031.tif""",1364,101.03119993209839,98.43,23564,2918
"WV03_20171216221146_1040010036859A00_17DEC16221146-P1BS-501956519100_01_P010_u08rf3031.tif""",472,42.465399980545044,40.19,10598,395
"WV03_20180105111831_1040010036878900_18JAN05111831-P1BS-501956520100_01_P007_u08rf3031.tif""",1228,94.57890009880066,85.23,19808,2535
"WV03_20170901140335_10400100336BBC00_17SEP01140335-P1BS-501603159090_01_P006_u08rf3031.tif""",965,57.31469988822937,55.5,15353,201
"WV03_20171005001521_10400100347C4500_17OCT05001521-P1BS-501862223100_01_P001_u08rf3031.tif""",1516,88.57680010795593,85.93,19525,2815
"WV03_20171214085024_1040010035461300_17DEC14085024-P1BS-501922415070_01_P001_u08rf3031.tif""",1530,92.53099989891052,90.22,19642,2981
"WV03_20171218081701_104001003587E800_17DEC18081701-P1BS-501932175090_01_P006_u08rf3031.tif""",1979,83.31789994239807,81.22,20245,2438
"WV03_20170921030653_1040010033A5E500_17SEP21030653-P1BS-501946337100_01_P001_u08rf3031.tif""",1410,58.497899770736694,52.93,18291,298
"WV03_20171120103923_1040010035AA3700_17NOV20103923-P1BS-501934286080_01_P006_u08rf3031.tif""",1360,92.23399996757507,89.67,21154,2862
"WV03_20171201230723_1040010033D4F400_17DEC01230723-P1BS-501896782030_01_P004_u08rf3031.tif""",1204,95.1645998954773,92.43,23622,1934
"WV03_20170929033428_10400100342DFD00_17SEP29033428-P1BS-501946350060_01_P002_u08rf3031.tif""",1951,77.5460000038147,70.88,19821,1519
"WV03_20171231211328_1040010035D4FE00_17DEC31211328-P1BS-501934397080_01_P006_u08rf3031.tif""",1219,69.56850004196167,67.55,20121,1943
"WV03_20171120122019_104001003303E300_17NOV20122019-P1BS-501896677040_01_P009_u08rf3031.tif""",1408,89.25929999351501,86.84,20856,1463
"WV03_20170908173252_1040010032554C00_17SEP08173252-P1BS-501603145040_01_P002_u08rf3031.tif""",752,81.42170000076294,79.08,20874,1839
"WV03_20171123224030_1040010035766C00_17NOV23224030-P1BS-501932164060_01_P004_u08rf3031.tif""",1893,106.79239988327026,104.28,24068,1580
"WV03_20171231045955_1040010037827200_17DEC31045955-P1BS-501968402040_01_P002_u08rf3031.tif""",1405,89.49559998512268,87.0,19871,1414
"WV03_20170905231343_1040010032CDF100_17SEP05231343-P1BS-501603156060_01_P003_u08rf3031.tif""",1267,96.58410000801086,94.02,22146,2965
"WV03_20171006231019_104001003429B800_17OCT06231019-P1BS-501862145060_01_P001_u08rf3031.tif""",1646,153.52779984474182,151.19,20447,2886
"WV03_20171024051126_10400100331D3500_17OCT24051126-P1BS-501896678040_01_P002_u08rf3031.tif""",1647,100.31439995765686,97.85,22205,2548
"WV03_20170927191645_104001003230B900_17SEP27191645-P1BS-501946229020_01_P004_u08rf3031.tif""",1648,94.17320013046265,89.7,21389,2912
"WV03_20170904082430_1040010031217400_17SEP04082430-P1BS-501669222030_01_P007_u08rf3031.tif""",2004,87.04819989204407,84.24,20050,2432
"WV03_20171012132254_10400100341DB600_17OCT12132254-P1BS-501862141090_01_P001_u08rf3031.tif""",1156,83.07750010490417,80.89,22106,306
"WV03_20171021235021_10400100339F1200_17OCT21235021-P1BS-501862031030_01_P007_u08rf3031.tif""",809,72.07299995422363,69.85,19040,292
"WV03_20171105130917_1040010035810100_17NOV05130917-P1BS-501932171010_01_P002_u08rf3031.tif""",177,29.496700048446655,27.47,5168,2868
"WV03_20171107103150_1040010035625600_17NOV07103150-P1BS-501932129010_01_P005_u08rf3031.tif""",1411,94.27129983901978,92.03,21422,371
"WV03_20171217080125_10400100362B1100_17DEC17080125-P1BS-501953993070_01_P001_u08rf3031.tif""",1703,115.09830021858215,109.42,19513,2445
"WV03_20171121140419_1040010035CB9200_17NOV21140419-P1BS-501934391080_01_P003_u08rf3031.tif""",1074,76.62150001525879,73.84,19225,1129
"WV03_20171122043753_104001003677D100_17NOV22043753-P1BS-501956508070_01_P003_u08rf3031.tif""",1649,101.60190010070801,99.25,24500,1053
"WV03_20171212113300_1040010036442E00_17DEC12113300-P1BS-501954009010_01_P010_u08rf3031.tif""",740,85.84080004692078,82.5,21064,1024
"WV03_20170717230416_104001002F103B00_17JUL17230416-P1BS-501497929030_01_P006_u08rf3031.tif""",975,66.6913001537323,64.43,18978,2178
