Image,Start,End,Sift
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20101206213242_102001000EC3EC00_10DEC06213242-P1BS-052825449090_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV02_20120207210246_10300100115E5A00_12FEB07210246-P1BS-052889668030_01_P001_u08rf3031.tif,1581713373.257695,1581713377.469195,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20101206213242_102001000EC3EC00_10DEC06213242-P1BS-052825449090_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_QB02_20141121204309_10100100132F3100_14NOV21204309-P1BS-500202764070_01_P001_u08rf3031.tif,1581713377.475449,1581713383.329591,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20101206213242_102001000EC3EC00_10DEC06213242-P1BS-052825449090_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20110123210246_1020010011169C00_11JAN23210246-P1BS-500183065180_01_P002_u08rf3031.tif,1581713383.335806,1581713387.435349,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20101206213242_102001000EC3EC00_10DEC06213242-P1BS-052825449090_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20091017204147_10200100086B9C00_09OCT17204147-P1BS-052371918010_01_P001_u08rf3031.tif,1581713387.441302,1581713395.952229,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV02_11FEB241837101-P1BS-103001000955EB00_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoQB02_05OCT312119484-P1BS-10100100049F2900_u08rf3031.tif,1581713395.958241,1581713398.947036,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV02_11FEB241837101-P1BS-103001000955EB00_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV03_20170219215337_10400100283E3D00_17FEB19215337-P1BS-501324011010_01_P001_u08rf3031.tif,1581713398.953167,1581713402.013861,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV02_11FEB241837101-P1BS-103001000955EB00_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV02_20180113143018_1030010076ADB400_18JAN13143018-P1BS-502168031030_01_P001_u08rf3031.tif,1581713402.020404,1581713405.272806,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV02_11FEB241837101-P1BS-103001000955EB00_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV01_20180119232358_102001006F99BB00_18JAN19232358-P1BS-502181057030_01_P004_u08rf3031.tif,1581713405.27915,1581713408.67396,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV02_11FEB241837101-P1BS-103001000955EB00_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV02_10DEC201521438-P1BS-103001000889D100_u08rf3031.tif,1581713408.68047,1581713412.677364,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV02_11FEB241837101-P1BS-103001000955EB00_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV02_11MAR252238507-P1BS-103001000A308000_u08rf3031.tif,1581713412.683751,1581713416.091546,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CIOL]_WV02_20170313121404_103001006605E100_17MAR13121404-P1BS-501375008010_01_P003_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CIOL]_WV02_20171106123719_1030010073855900_17NOV06123719-P1BS-501915040030_01_P001_u08rf3031.tif,1581713416.098059,1581713419.049959,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[ODBE]_WV01_20171114051557_102001006B2AE400_17NOV14051557-P1BS-501971140080_01_P002_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[ODBE]_WV02_20171215020439_103001007789CC00_17DEC15020439-P1BS-501981630050_01_P001_u08rf3031.tif,1581713419.056415,1581713422.929539,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[WAYA]_WV03_20170421003228_104001002B0E0800_17APR21003228-P1BS-501556151040_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[WAYA]_WV03_20170421003228_104001002B0E0800_17APR21003228-P1BS-501556151040_01_P001_u08rf3031.tif,1581713422.935787,1581713430.059548,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BURK]_WV02_20151210175302_103001004E807800_15DEC10175302-P1BS-500546676010_01_P003_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BURK]_WV01_20180118125111_102001006F2BC200_18JAN18125111-P1BS-502181039020_01_P001_u08rf3031.tif,1581713430.065658,1581713438.300851,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV02_11MAR142239413-P1BS-10300100090BDA00_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV01_11FEB242147544-P1BS-1020010012CB0500_u08rf3031.tif,1581713438.306887,1581713443.556567,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV02_11MAR142239413-P1BS-10300100090BDA00_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV02_20180113143018_1030010076ADB400_18JAN13143018-P1BS-502168031030_01_P001_u08rf3031.tif,1581713443.562499,1581713447.687655,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV02_11MAR142239413-P1BS-10300100090BDA00_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV01_11DEC311411543-P1BS-10200100182C1700_u08rf3031.tif,1581713447.693789,1581713453.93255,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV02_11MAR142239413-P1BS-10300100090BDA00_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV03_20170306205741_1040010028312700_17MAR06205741-P1BS-501542192010_01_P005_u08rf3031.tif,1581713453.938501,1581713457.589316,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[ODBE]_WV02_20170914015016_103001006F8AC500_17SEP14015016-P1BS-501658827050_01_P004_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[ODBE]_WV02_20171215020439_103001007789CC00_17DEC15020439-P1BS-501981630050_01_P001_u08rf3031.tif,1581713457.595653,1581713463.179651,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[MAWS]_WV01_20170104222111_1020010059884100_17JAN04222111-P1BS-501509193050_01_P004_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[MAWS]_WV03_20170422054018_104001002CC68E00_17APR22054018-P1BS-501557882040_01_P003_u08rf3031.tif,1581713463.185682,1581713467.272897,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[MAWS]_WV01_20170104222111_1020010059884100_17JAN04222111-P1BS-501509193050_01_P004_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[MAWS]_WV02_20170416044004_1030010069916E00_17APR16044004-P1BS-501374835090_01_P003_u08rf3031.tif,1581713467.279045,1581713470.976655,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_WV02_20151205205948_103001004E6C0B00_15DEC05205948-M1BS-500637505080_01_P002_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_WV01_20180405234100_1020010072ABD200_18APR05234100-P1BS-502243299020_01_P002_u08rf3031.tif,1581713470.982924,1581713473.329821,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_WV02_20151205205948_103001004E6C0B00_15DEC05205948-M1BS-500637505080_01_P002_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_WV02_20160202144925_103001005099E200_16FEB02144925-M1BS-500637503070_01_P007_u08rf3031.tif,1581713473.336155,1581713475.746917,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_WV02_20151205205948_103001004E6C0B00_15DEC05205948-M1BS-500637505080_01_P002_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_orthoWV01_11SEP292144480-P1BS-1020010016875400_u08rf3031.tif,1581713475.752635,1581713478.065745,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_WV02_20151205205948_103001004E6C0B00_15DEC05205948-M1BS-500637505080_01_P002_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_WV01_20170908234113_1020010066716D00_17SEP08234113-P1BS-501634856070_01_P002_u08rf3031.tif,1581713478.071716,1581713480.902094,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[MACK]_WV02_20180307233552_10300100796E7800_18MAR07233552-P1BS-502125518010_01_P003_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[MACK]_WV01_20170427022830_102001005FB4D600_17APR27022830-P1BS-501550678040_01_P002_u08rf3031.tif,1581713480.908161,1581713486.870912,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[MACK]_WV02_20180307233552_10300100796E7800_18MAR07233552-P1BS-502125518010_01_P003_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[MACK]_WV02_20170122230212_1030010064C91200_17JAN22230212-P1BS-501669366060_01_P003_u08rf3031.tif,1581713486.876963,1581713494.438811,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_WV02_20151216141939_103001004D155E00_15DEC16141939-P1BS-500637503050_01_P007_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_WV01_20180119232400_102001006F99BB00_18JAN19232400-P1BS-502181057030_01_P006_u08rf3031.tif,1581713494.444922,1581713498.072077,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_WV02_20151216141939_103001004D155E00_15DEC16141939-P1BS-500637503050_01_P007_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_orthoWV02_11SEP302219312-P1BS-103001000DA09500_u08rf3031.tif,1581713498.079002,1581713500.739933,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_WV02_20151216141939_103001004D155E00_15DEC16141939-P1BS-500637503050_01_P007_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_orthoWV03_14DEC082131081-M1BS-1040010005938A00_u16ns3031.tif,1581713500.746413,1581713503.418416,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRAT]_WV01_20110305041550_1020010010919D00_11MAR05041550-P1BS-052825505030_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRAT]_WV01_20110305041550_1020010010919D00_11MAR05041550-P1BS-052825505030_01_P001_u08rf3031.tif,1581713503.424755,1581713505.750942,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRAT]_WV01_20110305041550_1020010010919D00_11MAR05041550-P1BS-052825505030_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRAT]_WV02_20111002042224_103001000D192D00_11OCT02042224-P1BS-052886787030_01_P001_u08rf3031.tif,1581713505.757085,1581713508.829958,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[WEDD]_WV03_20170915125033_1040010032768700_17SEP15125033-P1BS-501946243020_01_P002_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[WEDD]_WV03_20170915125033_1040010032768700_17SEP15125033-P1BS-501946243020_01_P002_u08rf3031.tif,1581713508.836378,1581713517.202569,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[OLDH]_WV03_20170213054303_10400100298FB700_17FEB13054303-P1BS-501556008020_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[OLDH]_WV02_20171116045127_1030010074AADE00_17NOV16045127-P1BS-501936749030_01_P001_u08rf3031.tif,1581713517.208818,1581713520.995428,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CURZ]_WV01_20170815023453_1020010065701600_17AUG15023453-P1BS-501625902040_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CURZ]_WV03_20170114234643_1040010027372200_17JAN14234643-P1BS-501133209100_01_P001_u08rf3031.tif,1581713521.001863,1581713525.406686,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BIRD]_WV02_20171121133905_10300100722AE900_17NOV21133905-P1BS-501910918010_01_P008_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BIRD]_orthoWV01_11SEP292144480-P1BS-1020010016875400_u08rf3031.tif,1581713525.414769,1581713527.293539,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_orthoWV01_11DEC311411563-P1BS-10200100182C1700_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_orthoWV01_11DEC311411563-P1BS-10200100182C1700_u08rf3031.tif,1581713527.299783,1581713537.099811,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_orthoWV01_11DEC311411563-P1BS-10200100182C1700_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_orthoWV01_11SEP292144480-P1BS-1020010016875400_u08rf3031.tif,1581713537.106149,1581713543.57194,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_orthoWV01_11DEC311411563-P1BS-10200100182C1700_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_orthoWV02_11SEP202145341-M1BS-103001000D52FC00_u08rf3031.tif,1581713543.578122,1581713544.004557,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_orthoWV01_11DEC311411563-P1BS-10200100182C1700_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDS]_orthoWV02_11SEP222212319-M1BS-103001000D61E900_u08rf3031.tif,1581713544.011225,1581713544.444759,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CONT]_WV02_20160116050507_1030010051D13A00_16JAN16050507-P1BS-500638400020_01_P004_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CONT]_WV02_20160116050507_1030010051D13A00_16JAN16050507-P1BS-500638400020_01_P004_u08rf3031.tif,1581713544.451387,1581713547.529288,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CONT]_WV02_20160116050507_1030010051D13A00_16JAN16050507-P1BS-500638400020_01_P004_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CONT]_WV02_20160221043820_1030010052387500_16FEB21043820-P1BS-500638398040_01_P004_u08rf3031.tif,1581713547.535545,1581713550.639306,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20121027203906_102001001E727500_12OCT27203906-P1BS-052789579010_02_P003_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV02_20101104212740_1030010007BF0800_10NOV04212740-P1BS-052501624010_01_P001_u08rf3031.tif,1581713550.645504,1581713556.474321,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20121027203906_102001001E727500_12OCT27203906-P1BS-052789579010_02_P003_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_QB02_20021026205629_10100100015F1C00_02OCT26205629-P1BS-052811836030_01_P001_u08rf3031.tif,1581713556.48061,1581713561.175109,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20121027203906_102001001E727500_12OCT27203906-P1BS-052789579010_02_P003_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_QB02_20101101204049_101001000C844200_10NOV01204049-P1BS-052476726010_01_P001_u08rf3031.tif,1581713561.181475,1581713569.152808,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20121027203906_102001001E727500_12OCT27203906-P1BS-052789579010_02_P003_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV03_20150220211322_1040010007B11100_15FEB20211322-P1BS-500308358090_01_P003_u08rf3031.tif,1581713569.159058,1581713573.839612,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20121027203906_102001001E727500_12OCT27203906-P1BS-052789579010_02_P003_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20091128205615_102001000AA33000_09NOV28205615-P1BS-052371930010_01_P001_u08rf3031.tif,1581713573.846067,1581713578.136191,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[SHLY]_WV02_20170417022213_1030010068A18900_17APR17022213-P1BS-501374835080_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[SHLY]_WV02_20170417022213_1030010068A18900_17APR17022213-P1BS-501374835080_01_P001_u08rf3031.tif,1581713578.142639,1581713583.675393,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[TRYN]_WV02_20171222042823_1030010074B52800_17DEC22042823-P1BS-501936759040_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[TRYN]_WV02_20171114042444_103001007411FC00_17NOV14042444-P1BS-501931928090_01_P003_u08rf3031.tif,1581713583.681786,1581713586.857614,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PMAR]_WV03_20170114234644_1040010027372200_17JAN14234644-P1BS-501133209100_01_P002_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PMAR]_WV03_20170114234644_1040010027372200_17JAN14234644-P1BS-501133209100_01_P002_u08rf3031.tif,1581713586.863952,1581713589.290014,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[EVEN]_WV01_20170217165759_102001005F8A8300_17FEB17165759-P1BS-501174795080_01_P002_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[EVEN]_WV03_20171121140309_104001003414FE00_17NOV21140309-P1BS-501896788080_01_P002_u08rf3031.tif,1581713589.296347,1581713593.576746,1
