Image,Start,End,Sift
configure,1580489607.524878,1580489607.529152,0
connect,1580489607.532886,1580489608.53422,0
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BEAU/Aerial/CA305300V0089_Panel1.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BEAU/Satellite/WV02_20111225130502_103001001071A100_11DEC25130502-M1BS-052888272030_01_P001_u08rf3031.tif,1580489608.539965,1580489613.941807,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDN/Aerial/CA257132V0004_Panel3.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDN/Satellite/WV02_20151216141940_103001004D155E00_15DEC16141940-M1BS-500637503050_01_P008_u08rf3031.tif,1580489613.947766,1580489616.857269,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDN/Aerial/CA257132V0002_Panel1.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDN/Satellite/WV02_20160123205234_1030010051A98200_16JAN23205234-M1BS-500638387040_01_P002_u08rf3031.tif,1580489616.86317,1580489620.116729,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDN/Aerial/CA257132V0005_Panel4.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDN/Satellite/WV02_20151216141940_103001004D155E00_15DEC16141940-M1BS-500637503050_01_P008_u08rf3031.tif,1580489620.122589,1580489622.87405,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Aerial/CA256932V0247_Panel2.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Satellite/WV02_20160123205234_1030010051A98200_16JAN23205234-M1BS-500638387040_01_P002_u08rf3031.tif,1580489622.879691,1580489626.393873,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Aerial/CA256932V0246_Panel1.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Satellite/WV02_20160123205234_1030010051A98200_16JAN23205234-M1BS-500638387040_01_P002_u08rf3031.tif,1580489626.399774,1580489630.452557,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Aerial/CA256932V0251_Panel6.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Satellite/WV02_20160123205234_1030010051A98200_16JAN23205234-M1BS-500638387040_01_P002_u08rf3031.tif,1580489630.458598,1580489634.39121,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Aerial/CA256932V0250_Panel5.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Satellite/WV02_20160123205234_1030010051A98200_16JAN23205234-M1BS-500638387040_01_P002_u08rf3031.tif,1580489634.397339,1580489639.978457,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Aerial/CA256932V0248_Panel3.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Satellite/WV02_20151205205948_103001004E6C0B00_15DEC05205948-M1BS-500637505080_01_P002_u08rf3031.tif,1580489639.983968,1580489646.529685,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/CROZ/Aerial/CA256132V0145_CROZ_9Dec1983.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/CROZ/Satellite/WV02_20151215213102_103001004F719300_15DEC15213102-M1BS-500638401100_01_P005_u08rf3031.tif,1580489646.535934,1580489652.602883,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/CROZ/Aerial/CA256132V0145_CROZ_9Dec1983.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/CROZ/Satellite/WV02_20110131195238_1030010008562400_11JAN31195238-M1BS-052549143050_01_P002_u08rf3031.tif,1580489652.608857,1580489658.238402,1
disconnect,1580489658.244205,1580489659.24533,0
