Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20171224160930_1040010037300700_17DEC24160930-P1BS-501968379040_01_P009_u08rf3031.tif,1553541109.6792614,1553541177.434378,22364
/pylon5/mc3bggp/bspitz/Seals/WV03_20171105032626_104001003499CC00_17NOV05032626-P1BS-501920089020_01_P007_u08rf3031.tif,1553541177.618511,1553541253.7100692,22369
/pylon5/mc3bggp/bspitz/Seals/WV03_20171231063748_1040010036322700_17DEC31063748-P1BS-501953998070_01_P004_u08rf3031.tif,1553541253.8730528,1553541333.027941,20395
/pylon5/mc3bggp/bspitz/Seals/WV03_20171109042904_10400100343EA500_17NOV09042904-P1BS-501917426030_01_P001_u08rf3031.tif,1553541333.2466223,1553541396.469904,17909
/pylon5/mc3bggp/bspitz/Seals/WV03_20171231050020_10400100378AD700_17DEC31050020-P1BS-501954096020_01_P001_u08rf3031.tif,1553541396.6337435,1553541482.0020776,21663
/pylon5/mc3bggp/bspitz/Seals/WV03_20171229042847_1040010035CF1800_17DEC29042847-P1BS-501934395010_01_P003_u08rf3031.tif,1553541482.200384,1553541552.0360694,22334
/pylon5/mc3bggp/bspitz/Seals/WV03_20170926140749_104001003320EE00_17SEP26140749-P1BS-501946282100_01_P001_u08rf3031.tif,1553541552.170201,1553541614.3429565,22024
/pylon5/mc3bggp/bspitz/Seals/WV03_20171002024346_1040010033BB5400_17OCT02024346-P1BS-501946343030_01_P003_u08rf3031.tif,1553541614.5000024,1553541685.4801621,20523
/pylon5/mc3bggp/bspitz/Seals/WV03_20180105142155_1040010037C52500_18JAN05142155-P1BS-501954114050_01_P002_u08rf3031.tif,1553541685.6249719,1553541762.6504135,20774
/pylon5/mc3bggp/bspitz/Seals/WV03_20171201052034_1040010033CFD500_17DEC01052034-P1BS-501896780010_01_P002_u08rf3031.tif,1553541762.8510864,1553541843.3854573,21541
/pylon5/mc3bggp/bspitz/Seals/WV03_20170903224212_10400100320C2900_17SEP03224212-P1BS-501603137070_01_P001_u08rf3031.tif,1553541843.586941,1553541924.1951878,22089
/pylon5/mc3bggp/bspitz/Seals/WV03_20171023143925_1040010034B64D00_17OCT23143925-P1BS-501862236020_01_P008_u08rf3031.tif,1553541924.3841488,1553541991.184095,21382
/pylon5/mc3bggp/bspitz/Seals/WV03_20171223011902_1040010037712800_17DEC23011902-P1BS-501968395010_01_P001_u08rf3031.tif,1553541991.3486528,1553542059.500479,18054
/pylon5/mc3bggp/bspitz/Seals/WV03_20171008135854_104001003249AE00_17OCT08135854-P1BS-501861929070_01_P006_u08rf3031.tif,1553542059.6789806,1553542135.2837453,20277
/pylon5/mc3bggp/bspitz/Seals/WV03_20171130180250_10400100342A5200_17NOV30180250-P1BS-501896797010_01_P003_u08rf3031.tif,1553542135.4685197,1553542231.2108078,24509
/pylon5/mc3bggp/bspitz/Seals/WV03_20170904225830_10400100311E0C00_17SEP04225830-P1BS-501669221090_01_P005_u08rf3031.tif,1553542231.4824529,1553542313.0265763,21012
/pylon5/mc3bggp/bspitz/Seals/WV03_20171228122755_10400100379C1A00_17DEC28122755-P1BS-501954100080_01_P001_u08rf3031.tif,1553542313.2237806,1553542389.4550092,18413
/pylon5/mc3bggp/bspitz/Seals/WV03_20171013183609_1040010034786D00_17OCT13183609-P1BS-501862226020_01_P010_u08rf3031.tif,1553542389.660683,1553542422.7177591,8077
/pylon5/mc3bggp/bspitz/Seals/WV03_20171115234927_1040010033958D00_17NOV15234927-P1BS-501896775050_01_P001_u08rf3031.tif,1553542422.8285043,1553542496.8846905,18184
/pylon5/mc3bggp/bspitz/Seals/WV03_20171120055112_1040010035AAA000_17NOV20055112-P1BS-501934286100_01_P008_u08rf3031.tif,1553542497.111255,1553542590.0700986,22626
/pylon5/mc3bggp/bspitz/Seals/WV03_20170927012539_1040010032335400_17SEP27012539-P1BS-501946230050_01_P001_u08rf3031.tif,1553542590.3422024,1553542690.871625,23072
/pylon5/mc3bggp/bspitz/Seals/WV03_20171005211956_104001003389D500_17OCT05211956-P1BS-501862026020_01_P002_u08rf3031.tif,1553542691.2042768,1553542745.3952086,16278
/pylon5/mc3bggp/bspitz/Seals/WV03_20170722224520_104001002F579500_17JUL22224520-P1BS-501497983050_01_P007_u08rf3031.tif,1553542745.5278347,1553542801.5646544,19074
