Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20171213131553_10400100379A3800_17DEC13131553-P1BS-501954103010_01_P002_u08rf3031.tif,1554067660.2822893,1554067722.7843192,21668
/pylon5/mc3bggp/bspitz/Seals/WV03_20171213131706_1040010036439D00_17DEC13131706-P1BS-501954010060_01_P003_u08rf3031.tif,1554067723.057242,1554067778.3582168,17546
/pylon5/mc3bggp/bspitz/Seals/WV03_20171119052646_1040010036A06A00_17NOV19052646-P1BS-501956601070_01_P002_u08rf3031.tif,1554067778.5605662,1554067804.141353,4621
/pylon5/mc3bggp/bspitz/Seals/WV03_20171216221053_1040010036916100_17DEC16221053-P1BS-501956592050_01_P010_u08rf3031.tif,1554067804.152501,1554067837.9925592,12046
/pylon5/mc3bggp/bspitz/Seals/WV03_20170927142350_1040010032270C00_17SEP27142350-P1BS-501946227080_01_P015_u08rf3031.tif,1554067838.10188,1554067853.3072665,4104
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212210959_1040010037A33300_17DEC12210959-P1BS-501954104050_01_P010_u08rf3031.tif,1554067853.3133192,1554067881.070972,8142
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212175415_1040010036569100_17DEC12175415-P1BS-501954093030_01_P010_u08rf3031.tif,1554067881.0795233,1554067912.5466514,7577
/pylon5/mc3bggp/bspitz/Seals/WV03_20171119133428_1040010034283300_17NOV19133428-P1BS-501896796020_01_P010_u08rf3031.tif,1554067912.6466815,1554067949.8511863,10582
/pylon5/mc3bggp/bspitz/Seals/WV03_20170903143658_10400100334E5000_17SEP03143658-P1BS-501603159030_01_P010_u08rf3031.tif,1554067949.9679246,1554067984.0522048,9485
/pylon5/mc3bggp/bspitz/Seals/WV03_20171012132342_1040010033D18F00_17OCT12132342-P1BS-501862136030_01_P002_u08rf3031.tif,1554067984.1493618,1554068045.7985451,19148
/pylon5/mc3bggp/bspitz/Seals/WV03_20171203072848_1040010037B70E00_17DEC03072848-P1BS-501954110030_01_P012_u08rf3031.tif,1554068045.9659064,1554068071.9892874,5183
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818231624_10400100317D4700_17AUG18231624-P1BS-501946162020_01_P003_u08rf3031.tif,1554068072.0485,1554068120.9982166,19777
/pylon5/mc3bggp/bspitz/Seals/WV03_20171216024344_1040010036126900_17DEC16024344-P1BS-501934410080_01_P001_u08rf3031.tif,1554068121.090789,1554068170.9581316,18067
/pylon5/mc3bggp/bspitz/Seals/WV03_20171216221146_1040010036859A00_17DEC16221146-P1BS-501956519100_01_P010_u08rf3031.tif,1554068171.0676258,1554068209.3961704,10598
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908123930_104001003260F400_17SEP08123930-P1BS-501603146040_01_P002_u08rf3031.tif,1554068209.463086,1554068272.9572392,18000
/pylon5/mc3bggp/bspitz/Seals/WV03_20171123094846_10400100358C3700_17NOV23094846-P1BS-501932177080_01_P010_u08rf3031.tif,1554068273.153705,1554068308.175121,7612
/pylon5/mc3bggp/bspitz/Seals/WV03_20171216172106_104001003772C400_17DEC16172106-P1BS-501968395040_01_P003_u08rf3031.tif,1554068308.2923434,1554068375.4785273,18621
/pylon5/mc3bggp/bspitz/Seals/WV03_20171014135600_1040010033272E00_17OCT14135600-P1BS-501861946040_01_P005_u08rf3031.tif,1554068375.6816468,1554068409.959633,8137
/pylon5/mc3bggp/bspitz/Seals/WV03_20180101115227_1040010035BAB700_18JAN01115227-P1BS-501934298020_01_P010_u08rf3031.tif,1554068410.0611565,1554068446.9363265,9138
/pylon5/mc3bggp/bspitz/Seals/WV03_20171222153821_1040010036AFDF00_17DEC22153821-P1BS-501956610070_01_P001_u08rf3031.tif,1554068447.0259438,1554068503.554614,17995
/pylon5/mc3bggp/bspitz/Seals/WV03_20171127073336_104001003523AE00_17NOV27073336-P1BS-501922390030_01_P005_u08rf3031.tif,1554068503.6908016,1554068568.61208,19088
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908173354_104001003148CD00_17SEP08173354-P1BS-501669227090_01_P005_u08rf3031.tif,1554068568.8106208,1554068631.435706,16426
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908123830_10400100317E9900_17SEP08123830-P1BS-501669236070_01_P003_u08rf3031.tif,1554068631.6342986,1554068710.8681438,21690
/pylon5/mc3bggp/bspitz/Seals/WV03_20171001134807_104001003280B600_17OCT01134807-P1BS-501946244090_01_P010_u08rf3031.tif,1554068711.0648272,1554068750.3935924,9078
/pylon5/mc3bggp/bspitz/Seals/WV03_20170903143742_104001003004D400_17SEP03143742-P1BS-501667599100_01_P001_u08rf3031.tif,1554068750.4355557,1554068809.036418,19355
/pylon5/mc3bggp/bspitz/Seals/WV03_20170903143748_104001003004D400_17SEP03143748-P1BS-501667599100_01_P005_u08rf3031.tif,1554068809.2087626,1554068871.2284384,20868
/pylon5/mc3bggp/bspitz/Seals/WV03_20170915093905_1040010033BD6500_17SEP15093905-P1BS-501946345070_01_P001_u08rf3031.tif,1554068871.4042535,1554068927.909422,22416
/pylon5/mc3bggp/bspitz/Seals/WV03_20170903143747_104001003004D400_17SEP03143747-P1BS-501667599100_01_P004_u08rf3031.tif,1554068928.0184982,1554068990.3014693,20565
/pylon5/mc3bggp/bspitz/Seals/WV03_20170912004503_1040010032B12400_17SEP12004503-P1BS-501946253010_01_P002_u08rf3031.tif,1554068990.4737275,1554069061.2966228,18989
/pylon5/mc3bggp/bspitz/Seals/WV03_20171002104944_1040010034692700_17OCT02104944-P1BS-501946353060_01_P003_u08rf3031.tif,1554069061.495534,1554069088.0140436,6088
/pylon5/mc3bggp/bspitz/Seals/WV03_20180108200346_1040010035B17E00_18JAN08200346-P1BS-501934292060_01_P001_u08rf3031.tif,1554069088.1039023,1554069144.7488139,20943
/pylon5/mc3bggp/bspitz/Seals/WV03_20171223043315_1040010036870A00_17DEC23043315-P1BS-501956520080_01_P001_u08rf3031.tif,1554069144.9028175,1554069203.4443638,17957
/pylon5/mc3bggp/bspitz/Seals/WV03_20180105191715_10400100389ADA00_18JAN05191715-P1BS-501954070060_01_P001_u08rf3031.tif,1554069203.582809,1554069268.8296251,19420
/pylon5/mc3bggp/bspitz/Seals/WV03_20170901140627_1040010031BE8A00_17SEP01140627-P1BS-501669350010_01_P002_u08rf3031.tif,1554069269.008156,1554069338.7062511,20588
/pylon5/mc3bggp/bspitz/Seals/WV03_20171127073332_104001003523AE00_17NOV27073332-P1BS-501922390030_01_P002_u08rf3031.tif,1554069338.900952,1554069409.1654675,19278
/pylon5/mc3bggp/bspitz/Seals/WV03_20171022142437_1040010035CB7300_17OCT22142437-P1BS-501862247080_01_P010_u08rf3031.tif,1554069409.393463,1554069448.9821205,10040
/pylon5/mc3bggp/bspitz/Seals/WV03_20171224044754_1040010035075600_17DEC24044754-P1BS-501920247090_01_P001_u08rf3031.tif,1554069449.1103597,1554069509.343566,17511
/pylon5/mc3bggp/bspitz/Seals/WV03_20170906134424_104001003237D500_17SEP06134424-P1BS-501603229080_01_P001_u08rf3031.tif,1554069509.5208657,1554069593.1624048,21077
/pylon5/mc3bggp/bspitz/Seals/WV03_20171205205846_1040010035A8CF00_17DEC05205846-P1BS-501934286060_01_P010_u08rf3031.tif,1554069593.4579368,1554069635.7885606,10136
/pylon5/mc3bggp/bspitz/Seals/WV03_20170829230118_1040010032504B00_17AUG29230118-P1BS-501603144080_01_P003_u08rf3031.tif,1554069635.9204497,1554069712.6520483,21907
/pylon5/mc3bggp/bspitz/Seals/WV03_20171001134911_104001003269F200_17OCT01134911-P1BS-501946240100_01_P010_u08rf3031.tif,1554069712.9056292,1554069758.7669172,10985
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908173252_1040010032554C00_17SEP08173252-P1BS-501603145040_01_P002_u08rf3031.tif,1554069758.9536133,1554069839.625751,20874
/pylon5/mc3bggp/bspitz/Seals/WV03_20171009141714_10400100336DFF00_17OCT09141714-P1BS-501862022060_01_P007_u08rf3031.tif,1554069839.9073477,1554069904.5738387,20334
/pylon5/mc3bggp/bspitz/Seals/WV03_20180110140355_1040010036700100_18JAN10140355-P1BS-501956503050_01_P010_u08rf3031.tif,1554069904.776723,1554069949.1336243,11069
/pylon5/mc3bggp/bspitz/Seals/WV03_20180105142156_1040010037C52500_18JAN05142156-P1BS-501954114050_01_P003_u08rf3031.tif,1554069949.302202,1554070025.879581,20691
/pylon5/mc3bggp/bspitz/Seals/WV03_20171202023004_10400100354DC800_17DEC02023004-P1BS-501932117030_01_P008_u08rf3031.tif,1554070026.1698122,1554070106.4014938,22665
