ImageName,ImageSize,TTX,OutputReported,Seals,UnitID
WV03_20171101103518_1040010033289100_17NOV01103518-P1BS-501896681080_01_P007_u08rf3031.tif,1540,187.98110008239746,107.0,0,4518
WV03_20171006213532_1040010032D18A00_17OCT06213532-P1BS-501861938070_01_P008_u08rf3031.tif,1525,188.58350014686584,133.0,104,4942
WV03_20171113070939_10400100350B5900_17NOV13070939-P1BS-501920249050_01_P005_u08rf3031.tif,1105,131.98720002174377,53.0,188,4935
WV03_20171216172105_104001003772C400_17DEC16172105-P1BS-501968395040_01_P002_u08rf3031.tif,652,128.3633999824524,55.0,30,5740
WV03_20170905101709_104001003283AB00_17SEP05101709-P1BS-501603149020_01_P008_u08rf3031.tif,593,114.33459997177124,60.0,0,3246
WV03_20170911150634_1040010032BC1100_17SEP11150634-P1BS-501603154060_01_P006_u08rf3031.tif,2001,142.00469994544983,53.0,69,3231
WV03_20171025102056_1040010034A98A00_17OCT25102056-P1BS-501920093090_01_P001_u08rf3031.tif,1141,119.98599982261658,49.0,0,5737
WV03_20171214151704_10400100352EE100_17DEC14151704-P1BS-501922398090_01_P006_u08rf3031.tif,1074,159.489599943161,64.0,0,4025
WV03_20171123143501_104001003620DA00_17NOV23143501-P1BS-501953987010_01_P001_u08rf3031.tif,983,152.0560998916626,61.0,61,4052
WV03_20171201195602_104001003699AA00_17DEC01195602-P1BS-501956598010_01_P001_u08rf3031.tif,784,152.53220009803772,55.0,3,4128
WV03_20170912165816_1040010032781200_17SEP12165816-P1BS-501946242040_01_P001_u08rf3031.tif,664,142.15399980545044,57.0,0,4761
WV03_20171104031036_10400100355B6300_17NOV04031036-P1BS-501932127020_01_P002_u08rf3031.tif,1721,200.87220001220703,118.0,91,6055
WV03_20171231211328_1040010035D4FE00_17DEC31211328-P1BS-501934397080_01_P006_u08rf3031.tif,1218,136.2528998851776,57.0,109,6022
WV03_20170905101702_104001003283AB00_17SEP05101702-P1BS-501603149020_01_P003_u08rf3031.tif,1027,128.57690000534058,54.0,0,4716
WV03_20171109075036_104001003425C900_17NOV09075036-P1BS-501896795020_01_P008_u08rf3031.tif,833,154.81120014190674,61.0,0,4682
WV03_20171022222905_1040010035C45200_17OCT22222905-P1BS-501862247070_01_P004_u08rf3031.tif,1439,166.2820999622345,76.0,160,6158
WV03_20171202023004_10400100354DC800_17DEC02023004-P1BS-501932117030_01_P008_u08rf3031.tif,775,149.35150003433228,60.0,8,3502
WV03_20170930213825_10400100338DEA00_17SEP30213825-P1BS-501946333040_01_P003_u08rf3031.tif,1858,150.65610003471375,63.0,8,5190
WV03_20171002041926_1040010032A86C00_17OCT02041926-P1BS-501946251010_01_P004_u08rf3031.tif,1541,155.7104001045227,69.0,16,3958
WV03_20171217061443_1040010035003800_17DEC17061443-P1BS-501920241020_01_P002_u08rf3031.tif,1306,134.31940007209778,52.0,28,3496
WV03_20171215184056_10400100360FE300_17DEC15184056-P1BS-501934409090_01_P002_u08rf3031.tif,1079,149.7717001438141,74.0,26,5004
WV03_20170930213753_1040010033186F00_17SEP30213753-P1BS-501946280090_01_P002_u08rf3031.tif,1709,164.27639985084534,76.0,0,5073
WV03_20171106213228_104001003385AA00_17NOV06213228-P1BS-501896774080_01_P001_u08rf3031.tif,1410,126.4815001487732,48.0,76,3575
WV03_20171006003105_1040010034474500_17OCT06003105-P1BS-501862152100_01_P001_u08rf3031.tif,1903,193.52099990844727,99.0,1,3855
WV03_20171011211657_1040010033156200_17OCT11211657-P1BS-501861946030_01_P003_u08rf3031.tif,1543,145.81089997291565,60.0,1,5109
WV03_20171129063530_1040010035929100_17NOV29063530-P1BS-501932182060_01_P009_u08rf3031.tif,806,167.7195999622345,87.0,0,3478
WV03_20171119151105_1040010035135200_17NOV19151105-P1BS-501920256050_01_P002_u08rf3031.tif,636,223.7581000328064,129.0,0,3822
WV03_20171129063423_1040010035741000_17NOV29063423-P1BS-501932161040_01_P009_u08rf3031.tif,850,170.32650017738342,78.0,0,4351
WV03_20171115025715_1040010034031900_17NOV15025715-P1BS-501896783010_01_P004_u08rf3031.tif,1498,142.15139985084534,70.0,0,4326
WV03_20171114054738_104001003508FA00_17NOV14054738-P1BS-501920247020_01_P002_u08rf3031.tif,459,61.855000019073486,36.0,169,5434
WV03_20171124212041_1040010035C2D500_17NOV24212041-P1BS-501934304070_01_P003_u08rf3031.tif,1662,153.03369998931885,56.0,26,3132
WV03_20171129175049_10400100358FFC00_17NOV29175049-P1BS-501932181010_01_P006_u08rf3031.tif,1238,164.95809984207153,66.0,19,3145
WV03_20171201195838_10400100341BBC00_17DEC01195838-P1BS-501896792070_01_P002_u08rf3031.tif,1718,178.71690011024475,96.0,31,5819
WV03_20171231063639_104001003679A200_17DEC31063639-P1BS-501956512080_01_P003_u08rf3031.tif,1116,138.7888000011444,56.0,32,5443
WV03_20170901140632_1040010031BE8A00_17SEP01140632-P1BS-501669350010_01_P005_u08rf3031.tif,763,156.17289996147156,75.0,0,5963
WV03_20171002041922_1040010032A86C00_17OCT02041922-P1BS-501946251010_01_P001_u08rf3031.tif,1125,154.33010005950928,85.0,23,5539
WV03_20171231131510_1040010037D67B00_17DEC31131510-P1BS-501954062040_01_P009_u08rf3031.tif,421,142.5599000453949,77.0,0,5880
WV03_20171224094902_10400100368BD000_17DEC24094902-P1BS-501956587020_01_P005_u08rf3031.tif,1275,150.6414999961853,60.0,0,5914
WV03_20171225001357_104001003780E700_17DEC25001357-P1BS-501968402010_01_P010_u08rf3031.tif,1511,148.5968999862671,69.0,36,4221
WV03_20171006231129_1040010033C27A00_17OCT06231129-P1BS-501862131070_01_P004_u08rf3031.tif,1100,149.51869988441467,59.0,3,4256
WV03_20171106213306_10400100348A1500_17NOV06213306-P1BS-501920079040_01_P006_u08rf3031.tif,1607,192.74640011787415,114.0,337,5813
WV03_20170717230317_104001002E0E4900_17JUL17230317-P1BS-501497811010_01_P009_u08rf3031.tif,1201,113.08290004730225,47.0,510,5449
WV03_20170613124032_104001002D9DA600_17JUN13124032-P1BS-501461471070_01_P006_u08rf3031.tif,491,149.29710006713867,57.0,0,5987
WV03_20170910082159_1040010033094B00_17SEP10082159-P1BS-501603156100_01_P007_u08rf3031.tif,1998,138.08210015296936,56.0,1,5864
WV03_20171026022846_1040010036C57D00_17OCT26022846-P1BS-501968316060_01_P002_u08rf3031.tif,2092,150.12450003623962,59.0,60,3138
WV03_20171129062525_1040010035A08F00_17NOV29062525-P1BS-501934281080_01_P002_u08rf3031.tif,1547,218.773099899292,132.0,123,5544
WV03_20171030211953_104001003444FD00_17OCT30211953-P1BS-501917427040_01_P011_u08rf3031.tif,819,109.39989995956421,64.0,47,5969
WV03_20171117130602_1040010035A24400_17NOV17130602-P1BS-501934280020_01_P007_u08rf3031.tif,1231,200.78189992904663,120.0,1,5533
WV03_20170901055955_10400100320FD100_17SEP01055955-P1BS-501603136080_01_P005_u08rf3031.tif,2264,192.80570006370544,109.0,9,6028
WV03_20170901221122_10400100318B7500_17SEP01221122-P1BS-501669238100_01_P003_u08rf3031.tif,1215,170.6492998600006,89.0,2,4688
WV03_20171212095642_104001003672D000_17DEC12095642-P1BS-501956507090_01_P005_u08rf3031.tif,1702,643.2923998832703,72.0,6,4785
WV03_20171020135054_1040010033C33D00_17OCT20135054-P1BS-501862132010_01_P007_u08rf3031.tif,1503,174.49259996414185,81.0,56,6125
WV03_20171123094841_10400100358C3700_17NOV23094841-P1BS-501932177080_01_P007_u08rf3031.tif,1499,150.76520013809204,61.0,1,4611
WV03_20171119213933_10400100353D7F00_17NOV19213933-P1BS-501922410010_01_P002_u08rf3031.tif,1751,157.8292999267578,72.0,291,4666
WV03_20170818134122_10400100311A6D00_17AUG18134122-P1BS-501669219040_01_P011_u08rf3031.tif,865,153.35899996757507,62.0,0,6152
WV03_20180110140341_1040010036700100_18JAN10140341-P1BS-501956503050_01_P001_u08rf3031.tif,950,154.9202001094818,78.0,59,5079
WV03_20171124212134_104001003689A000_17NOV24212134-P1BS-501956585100_01_P009_u08rf3031.tif,992,182.0178999900818,105.0,22,3925
WV03_20171022044149_1040010034BDBA00_17OCT22044149-P1BS-501862237080_01_P005_u08rf3031.tif,1652,160.9047999382019,65.0,5,3508
WV03_20171221121533_104001003650D400_17DEC21121533-P1BS-501954089100_01_P009_u08rf3031.tif,1687,167.08529996871948,79.0,5,3952
WV03_20171231211240_10400100384CBF00_17DEC31211240-P1BS-501954067030_01_P006_u08rf3031.tif,1304,211.19219994544983,118.0,35,3472
WV03_20171218081701_104001003587E800_17DEC18081701-P1BS-501932175090_01_P006_u08rf3031.tif,1978,178.9229998588562,101.0,2,5174
WV03_20171006003110_1040010034474500_17OCT06003110-P1BS-501862152100_01_P004_u08rf3031.tif,2248,214.24720001220703,90.0,20,3828
WV03_20171004094538_104001003466BE00_17OCT04094538-P1BS-501862157100_01_P004_u08rf3031.tif,2045,175.44869995117188,77.0,8,3591
WV03_20171215072054_10400100363C5D00_17DEC15072054-P1BS-501954004080_01_P003_u08rf3031.tif,1657,151.25129985809326,64.0,0,5103
WV03_20171020054636_1040010034CE8200_17OCT20054636-P1BS-501862241100_01_P002_u08rf3031.tif,2089,173.81569981575012,75.0,21,3405
WV03_20171127203325_10400100364B1100_17NOV27203325-P1BS-501954086060_01_P009_u08rf3031.tif,1177,178.2946000099182,98.0,1,5097
WV03_20170908222349_104001003274E800_17SEP08222349-P1BS-501603149050_01_P003_u08rf3031.tif,972,144.87779998779297,59.0,0,4877
WV03_20171023143916_1040010034B64D00_17OCT23143916-P1BS-501862236020_01_P002_u08rf3031.tif,976,143.69749999046326,57.0,0,4800
WV03_20171020233453_10400100342CFB00_17OCT20233453-P1BS-501862146040_01_P006_u08rf3031.tif,1295,125.32819986343384,50.0,21,4994
WV03_20170903080913_1040010031964400_17SEP03080913-P1BS-501669241100_01_P010_u08rf3031.tif,2320,210.31029987335205,117.0,0,4520
WV03_20171031213608_104001003314DF00_17OCT31213608-P1BS-501896679010_01_P001_u08rf3031.tif,1313,117.23920011520386,52.0,21,4899
WV03_20171001071918_1040010033AA7900_17OCT01071918-P1BS-501946338040_01_P005_u08rf3031.tif,1349,128.95099997520447,67.0,0,4557
WV03_20171209023220_1040010036498000_17DEC09023220-P1BS-501954013070_01_P003_u08rf3031.tif,1130,151.3953001499176,63.0,9,5348
WV03_20171019102621_1040010034C50200_17OCT19102621-P1BS-501862239030_01_P006_u08rf3031.tif,624,164.00970005989075,72.0,0,3639
WV03_20180109122000_104001003613E600_18JAN09122000-P1BS-501934411070_01_P006_u08rf3031.tif,962,145.9763000011444,60.0,0,3743
WV03_20171204190601_1040010035AAAD00_17DEC04190601-P1BS-501934288030_01_P003_u08rf3031.tif,1311,223.67579984664917,143.0,0,5245
WV03_20171118114408_104001003495E500_17NOV18114408-P1BS-501920087030_01_P008_u08rf3031.tif,1531,133.09070014953613,55.0,0,5232
WV03_20171120041406_104001003593CB00_17NOV20041406-P1BS-501932183020_01_P006_u08rf3031.tif,1742,205.36450004577637,112.0,1,3734
WV03_20171219132118_1040010037952A00_17DEC19132118-P1BS-501954101080_01_P008_u08rf3031.tif,1609,158.65499997138977,75.0,0,4189
WV03_20180109041503_1040010037A7E300_18JAN09041503-P1BS-501954106020_01_P007_u08rf3031.tif,1989,212.46740007400513,127.0,2,4110
WV03_20171110174244_1040010035A13300_17NOV10174244-P1BS-501934281100_01_P001_u08rf3031.tif,1630,192.739000082016,116.0,89,4084
WV03_20171120040508_1040010035791D00_17NOV20040508-P1BS-501932166010_01_P001_u08rf3031.tif,1195,120.95740008354187,53.0,0,4167
WV03_20170830231747_104001003206E800_17AUG30231747-P1BS-501669353060_01_P002_u08rf3031.tif,1487,155.5706000328064,81.0,2,5778
WV03_20171228220229_1040010036CA8700_17DEC28220229-P1BS-501968316010_01_P001_u08rf3031.tif,1464,146.4398000240326,50.0,346,3209
WV03_20170818134124_10400100311A6D00_17AUG18134124-P1BS-501669219040_01_P012_u08rf3031.tif,864,150.26810002326965,61.0,0,5675
WV03_20170922144252_1040010033327700_17SEP22144252-P1BS-501946286070_01_P005_u08rf3031.tif,1005,138.2299997806549,54.0,0,3373
WV03_20171028043612_1040010033B9BE00_17OCT28043612-P1BS-501896779030_01_P001_u08rf3031.tif,576,126.62730002403259,53.0,0,5796
WV03_20171120103938_1040010034751000_17NOV20103938-P1BS-501917442060_01_P003_u08rf3031.tif,1210,169.48159980773926,78.0,0,3304
WV03_20171015141111_1040010033C93E00_17OCT15141111-P1BS-501862132070_01_P004_u08rf3031.tif,1592,152.3059000968933,71.0,309,5602
WV03_20171114054555_10400100354C4D00_17NOV14054555-P1BS-501932116080_01_P004_u08rf3031.tif,1200,165.58470010757446,99.0,27,3290
WV03_20171218125911_104001003639F700_17DEC18125911-P1BS-501954000020_01_P009_u08rf3031.tif,1849,174.71770000457764,89.0,237,4060
WV03_20171231211217_1040010035D6AE00_17DEC31211217-P1BS-501934398060_01_P002_u08rf3031.tif,1041,148.54229998588562,56.0,22,4183
WV03_20170922130401_104001003263A000_17SEP22130401-P1BS-501946239020_01_P002_u08rf3031.tif,485,132.01670002937317,51.0,0,4017
WV03_20170905101759_10400100323D5600_17SEP05101759-P1BS-501603143070_01_P001_u08rf3031.tif,860,197.0823998451233,125.0,0,5705
WV03_20180105111738_1040010035BD5A00_18JAN05111738-P1BS-501934300020_01_P010_u08rf3031.tif,529,73.21350002288818,28.0,0,3397
WV03_20170926190102_1040010033810E00_17SEP26190102-P1BS-501989195060_01_P009_u08rf3031.tif,1625,186.85199999809265,97.0,0,5691
WV03_20170908155549_10400100329BBD00_17SEP08155549-P1BS-501603152070_01_P010_u08rf3031.tif,695,163.28600001335144,64.0,0,3203
WV03_20171004161224_10400100343BC100_17OCT04161224-P1BS-501862149020_01_P007_u08rf3031.tif,1654,195.27020001411438,81.0,5,3274
WV03_20170912004605_1040010032BA9C00_17SEP12004605-P1BS-501946254030_01_P006_u08rf3031.tif,1411,210.5048999786377,115.0,5,5772
WV03_20171021140750_1040010034520600_17OCT21140750-P1BS-501862154020_01_P005_u08rf3031.tif,1348,226.66480016708374,131.0,6,5608
WV03_20171214120350_1040010036695200_17DEC14120350-P1BS-501956499100_01_P008_u08rf3031.tif,1139,168.7908000946045,63.0,0,3379
WV03_20171021140634_104001003568EC00_17OCT21140634-P1BS-501862248040_01_P003_u08rf3031.tif,599,148.76920008659363,56.0,25,4450
WV03_20170913153740_10400100328C2700_17SEP13153740-P1BS-501946246050_01_P009_u08rf3031.tif,1565,129.03060007095337,54.0,0,4427
WV03_20170722224405_104001002E7EBE00_17JUL22224405-P1BS-501497905050_01_P001_u08rf3031.tif,841,187.1470000743866,106.0,0,4893
WV03_20170916162239_104001003264A600_17SEP16162239-P1BS-501946239040_01_P010_u08rf3031.tif,1346,118.24590015411377,48.0,0,4907
WV03_20180106031851_10400100378DE800_18JAN06031851-P1BS-501954098030_01_P001_u08rf3031.tif,475,177.55860018730164,101.0,3,4970
WV03_20171012132305_10400100341DB600_17OCT12132305-P1BS-501862141090_01_P007_u08rf3031.tif,1208,173.94199991226196,79.0,27,3633
WV03_20171012132235_1040010033CAB400_17OCT12132235-P1BS-501862130100_01_P004_u08rf3031.tif,353,140.39459991455078,57.0,0,5335
WV03_20171127073345_104001003523AE00_17NOV27073345-P1BS-501922390030_01_P011_u08rf3031.tif,198,96.95770001411438,65.0,0,5342
WV03_20170901010932_1040010032496E00_17SEP01010932-P1BS-501603144050_01_P003_u08rf3031.tif,2054,156.9083001613617,80.0,22,3644
WV03_20170926203819_1040010033761C00_17SEP26203819-P1BS-501946300050_01_P001_u08rf3031.tif,1897,130.9200999736786,58.0,0,5238
WV03_20171107120735_1040010035547300_17NOV07120735-P1BS-501932119020_01_P007_u08rf3031.tif,625,153.81259989738464,61.0,0,3749
WV03_20171004192851_104001003213CF00_17OCT04192851-P1BS-501861930040_01_P007_u08rf3031.tif,1730,133.1994001865387,54.0,0,5471
WV03_20180108052743_1040010037364600_18JAN08052743-P1BS-501968383010_01_P005_u08rf3031.tif,2050,214.1939001083374,112.0,365,3177
WV03_20170907104945_10400100333A4E00_17SEP07104945-P1BS-501603159020_01_P001_u08rf3031.tif,872,133.50379991531372,50.0,0,3100
WV03_20180110221003_10400100371B6700_18JAN10221003-P1BS-501968375020_01_P006_u08rf3031.tif,1664,186.57770013809204,99.0,151,5592
WV03_20171123224132_10400100357D2200_17NOV23224132-P1BS-501932167090_01_P001_u08rf3031.tif,1667,192.39190006256104,123.0,174,5406
WV03_20170902222536_10400100310D2700_17SEP02222536-P1BS-501667685050_01_P001_u08rf3031.tif,499,167.80890011787415,93.0,0,5926
WV03_20171128204756_1040010035C91100_17NOV28204756-P1BS-501934390030_01_P007_u08rf3031.tif,1138,165.8691999912262,71.0,0,3199
WV03_20171217111110_10400100357CE500_17DEC17111110-P1BS-501932168070_01_P002_u08rf3031.tif,1521,157.90880012512207,76.0,1,5951
WV03_20171102203218_1040010032524300_17NOV02203218-P1BS-501896674080_01_P008_u08rf3031.tif,1285,150.20880007743835,56.0,0,4314
WV03_20171120103458_1040010035B62400_17NOV20103458-P1BS-501934296050_01_P010_u08rf3031.tif,318,70.70350003242493,24.0,0,4280
WV03_20171125034559_1040010036315800_17NOV25034559-P1BS-501953994060_01_P001_u08rf3031.tif,959,147.6712999343872,66.0,0,4363
WV03_20170613123933_104001002DB9B700_17JUN13123933-P1BS-501461502070_01_P004_u08rf3031.tif,1166,168.20280003547668,64.0,31,4219
WV03_20171231050020_10400100378AD700_17DEC31050020-P1BS-501954096020_01_P001_u08rf3031.tif,1683,152.02670001983643,58.0,117,3889
WV03_20170901060055_1040010031515F00_17SEP01060055-P1BS-501669229060_01_P005_u08rf3031.tif,2004,144.88930010795593,58.0,6,3547
WV03_20170916162337_10400100335EED00_17SEP16162337-P1BS-501946295080_01_P010_u08rf3031.tif,1909,170.2360999584198,78.0,0,5041
WV03_20171022044147_1040010034BDBA00_17OCT22044147-P1BS-501862237080_01_P004_u08rf3031.tif,1704,123.00020003318787,52.0,73,5036
WV03_20170925134918_10400100328FF600_17SEP25134918-P1BS-501946247080_01_P004_u08rf3031.tif,499,135.9216001033783,54.0,1,3530
WV03_20171208021722_10400100351F4700_17DEC08021722-P1BS-501920264010_01_P001_u08rf3031.tif,657,162.3889000415802,64.0,19,3810
WV03_20171214200422_104001003671D200_17DEC14200422-P1BS-501956505090_01_P001_u08rf3031.tif,1140,143.43589997291565,55.0,323,3984
WV03_20171011211610_1040010033D7AD00_17OCT11211610-P1BS-501862137040_01_P005_u08rf3031.tif,1442,201.67369985580444,105.0,0,3867
WV03_20171028043709_1040010034103B00_17OCT28043709-P1BS-501896786100_01_P005_u08rf3031.tif,1437,142.19739985466003,63.0,10,6184
WV03_20171020090026_1040010033BDB000_17OCT20090026-P1BS-501862037020_01_P002_u08rf3031.tif,1311,122.6282000541687,57.0,8,4724
WV03_20171023000438_10400100321C5900_17OCT23000438-P1BS-501861930050_01_P006_u08rf3031.tif,1295,161.185800075531,70.0,0,6010
WV03_20171020233454_10400100342CFB00_17OCT20233454-P1BS-501862146040_01_P007_u08rf3031.tif,1560,139.31240010261536,68.0,51,6067
WV03_20170917163818_10400100326D0A00_17SEP17163818-P1BS-501946240080_01_P006_u08rf3031.tif,1315,132.9591999053955,59.0,7,4753
WV03_20171030212041_1040010035A3EE00_17OCT30212041-P1BS-501934283030_01_P009_u08rf3031.tif,1789,140.55999994277954,58.0,19,4629
WV03_20171126053814_10400100358E6100_17NOV26053814-P1BS-501932179090_01_P005_u08rf3031.tif,158,33.69729995727539,11.0,0,6089
WV03_20171224160927_1040010037300700_17DEC24160927-P1BS-501968379040_01_P007_u08rf3031.tif,1090,152.42980003356934,60.0,0,3960
WV03_20170610230932_104001002D090B00_17JUN10230932-P1BS-501946143040_01_P011_u08rf3031.tif,1119,187.76180005073547,87.0,30,3883
WV03_20170907104854_1040010033D30D00_17SEP07104854-P1BS-501603217090_01_P004_u08rf3031.tif,1128,176.16499996185303,79.0,0,3917
WV03_20170907220841_1040010030B0A500_17SEP07220841-P1BS-501667677050_01_P002_u08rf3031.tif,1692,223.70420002937317,133.0,3,3437
WV03_20171005211855_104001003393B800_17OCT05211855-P1BS-501862028090_01_P005_u08rf3031.tif,1884,153.87980008125305,65.0,33,5131
WV03_20171121060627_1040010034B6BB00_17NOV21060627-P1BS-501920101030_01_P007_u08rf3031.tif,1457,142.31309986114502,62.0,0,5146
WV03_20171001134805_104001003280B600_17OCT01134805-P1BS-501946244090_01_P008_u08rf3031.tif,1205,146.4141001701355,59.0,8,3440
WV03_20171208182921_1040010036A56200_17DEC08182921-P1BS-501956604090_01_P002_u08rf3031.tif,1011,136.18330001831055,54.0,2,4759
WV03_20171121141316_1040010035721000_17NOV21141316-P1BS-501932160010_01_P010_u08rf3031.tif,951,75.97609996795654,30.0,6,6160
WV03_20170925134920_10400100328FF600_17SEP25134920-P1BS-501946247080_01_P005_u08rf3031.tif,1064,199.45299983024597,101.0,7,4654
WV03_20171010044842_1040010035A88B00_17OCT10044842-P1BS-501862250060_01_P006_u08rf3031.tif,2002,196.52740001678467,103.0,3,4623
WV03_20171219212053_104001003503EA00_17DEC19212053-P1BS-501920243040_01_P004_u08rf3031.tif,929,155.52709984779358,63.0,14,6117
WV03_20171004000002_1040010034832400_17OCT04000002-P1BS-501862227020_01_P002_u08rf3031.tif,1775,135.00570011138916,56.0,4,6083
WV03_20171006003201_104001003384C700_17OCT06003201-P1BS-501862025050_01_P002_u08rf3031.tif,1762,164.10430002212524,79.0,11,5598
WV03_20171219212026_10400100365A6E00_17DEC19212026-P1BS-501956491090_01_P006_u08rf3031.tif,1460,177.21650004386902,88.0,125,5856
WV03_20170916211502_10400100325F3100_17SEP16211502-P1BS-501986281050_01_P007_u08rf3031.tif,247,91.55480003356934,58.0,0,5821
WV03_20171019084514_1040010033903C00_17OCT19084514-P1BS-501862028040_01_P006_u08rf3031.tif,978,145.95149993896484,58.0,0,3193
WV03_20170930182646_1040010032D08D00_17SEP30182646-P1BS-501987125060_01_P009_u08rf3031.tif,1367,160.3206000328064,72.0,0,5501
WV03_20170905231317_1040010030A44500_17SEP05231317-P1BS-501983994050_01_P008_u08rf3031.tif,1483,154.7353000640869,65.0,2,5495
WV03_20171119151201_1040010035C3FB00_17NOV19151201-P1BS-501934305010_01_P003_u08rf3031.tif,657,147.98520016670227,63.0,0,5576
WV03_20171114041059_1040010035483100_17NOV14041059-P1BS-501922416070_01_P006_u08rf3031.tif,2128,264.335000038147,160.0,62,4369
WV03_20171114054647_104001003370D700_17NOV14054647-P1BS-501896772020_01_P003_u08rf3031.tif,2048,298.99580001831055,200.0,125,4264
WV03_20171221152737_1040010036742300_17DEC21152737-P1BS-501956508030_01_P009_u08rf3031.tif,1557,163.41349983215332,84.0,0,4387
WV03_20170920204134_104001003247F500_17SEP20204134-P1BS-501946234090_01_P001_u08rf3031.tif,1171,148.21050000190735,60.0,1,4213
WV03_20171009110600_1040010033C94400_17OCT09110600-P1BS-501862132080_01_P009_u08rf3031.tif,1678,166.9021999835968,73.0,0,3358
