Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20171111211404_104001003542ED00_17NOV11211404-P1BS-501922413050_01_P005_u08rf3031.tif,1553541109.6888788,1553541175.8718195,17410
/pylon5/mc3bggp/bspitz/Seals/WV03_20171109235324_10400100341DFC00_17NOV09235324-P1BS-501896793030_01_P010_u08rf3031.tif,1553541176.0567608,1553541276.7136595,23080
/pylon5/mc3bggp/bspitz/Seals/WV03_20170906085620_10400100328C1D00_17SEP06085620-P1BS-501603150050_01_P001_u08rf3031.tif,1553541277.0036297,1553541335.087617,18853
/pylon5/mc3bggp/bspitz/Seals/WV03_20171128025629_104001003650AD00_17NOV28025629-P1BS-501954089090_01_P005_u08rf3031.tif,1553541335.257238,1553541405.0641599,20148
/pylon5/mc3bggp/bspitz/Seals/WV03_20170930213910_1040010033B42A00_17SEP30213910-P1BS-501946341080_01_P007_u08rf3031.tif,1553541405.2420118,1553541473.307489,19328
/pylon5/mc3bggp/bspitz/Seals/WV03_20171127073345_104001003523AE00_17NOV27073345-P1BS-501922390030_01_P011_u08rf3031.tif,1553541473.4774008,1553541499.9870853,7144
/pylon5/mc3bggp/bspitz/Seals/WV03_20171127073334_104001003523AE00_17NOV27073334-P1BS-501922390030_01_P004_u08rf3031.tif,1553541500.099404,1553541562.7945633,19197
/pylon5/mc3bggp/bspitz/Seals/WV03_20170924102305_10400100348BFC00_17SEP24102305-P1BS-501946354020_01_P001_u08rf3031.tif,1553541562.9894316,1553541651.317254,22519
/pylon5/mc3bggp/bspitz/Seals/WV03_20180107225911_104001003788D200_18JAN07225911-P1BS-501954095060_01_P006_u08rf3031.tif,1553541651.5383132,1553541718.1728513,19085
/pylon5/mc3bggp/bspitz/Seals/WV03_20180109041503_1040010037A7E300_18JAN09041503-P1BS-501954106020_01_P007_u08rf3031.tif,1553541718.4052308,1553541806.012763,20800
/pylon5/mc3bggp/bspitz/Seals/WV03_20170901221125_10400100318B7500_17SEP01221125-P1BS-501669238100_01_P005_u08rf3031.tif,1553541806.2833347,1553541859.2581313,15615
/pylon5/mc3bggp/bspitz/Seals/WV03_20170929225813_10400100338A4A00_17SEP29225813-P1BS-501946335030_01_P001_u08rf3031.tif,1553541859.424888,1553541936.8689203,20022
/pylon5/mc3bggp/bspitz/Seals/WV03_20171116160559_1040010034746900_17NOV16160559-P1BS-501917442050_01_P001_u08rf3031.tif,1553541937.0929222,1553542014.0950372,19338
/pylon5/mc3bggp/bspitz/Seals/WV03_20170901024536_1040010031770C00_17SEP01024536-P1BS-501669235050_01_P004_u08rf3031.tif,1553542014.348145,1553542101.7293956,20715
/pylon5/mc3bggp/bspitz/Seals/WV03_20171201195845_10400100341BBC00_17DEC01195845-P1BS-501896792070_01_P006_u08rf3031.tif,1553542102.0153744,1553542175.3082054,21352
/pylon5/mc3bggp/bspitz/Seals/WV03_20171215072154_1040010036C3CB00_17DEC15072154-P1BS-501968314010_01_P003_u08rf3031.tif,1553542175.5782413,1553542258.8086476,20166
/pylon5/mc3bggp/bspitz/Seals/WV03_20170906215224_10400100329D0400_17SEP06215224-P1BS-501603152100_01_P002_u08rf3031.tif,1553542259.0803413,1553542356.0793593,23747
/pylon5/mc3bggp/bspitz/Seals/WV03_20171016223247_1040010033A15500_17OCT16223247-P1BS-501862031090_01_P004_u08rf3031.tif,1553542356.3579211,1553542446.9052906,23864
/pylon5/mc3bggp/bspitz/Seals/WV03_20170910082159_1040010033094B00_17SEP10082159-P1BS-501603156100_01_P007_u08rf3031.tif,1553542447.2343953,1553542531.4316409,20803
/pylon5/mc3bggp/bspitz/Seals/WV03_20171124033057_10400100351CA000_17NOV24033057-P1BS-501920262070_01_P001_u08rf3031.tif,1553542531.684968,1553542584.0040197,20412
/pylon5/mc3bggp/bspitz/Seals/WV03_20171002042105_1040010034AD4D00_17OCT02042105-P1BS-501946356090_01_P005_u08rf3031.tif,1553542584.2244573,1553542654.9108953,15062
/pylon5/mc3bggp/bspitz/Seals/WV03_20171119052701_1040010035263A00_17NOV19052701-P1BS-501922391100_01_P001_u08rf3031.tif,1553542655.0898776,1553542747.3147469,20508
/pylon5/mc3bggp/bspitz/Seals/WV03_20170930200232_1040010031682600_17SEP30200232-P1BS-501946161060_01_P002_u08rf3031.tif,1553542747.6004515,1553542767.0892172,6583
/pylon5/mc3bggp/bspitz/Seals/WV03_20171028043706_1040010034103B00_17OCT28043706-P1BS-501896786100_01_P003_u08rf3031.tif,1553542767.165754,1553542847.2872276,21328
/pylon5/mc3bggp/bspitz/Seals/WV03_20171214151710_10400100352EE100_17DEC14151710-P1BS-501922398090_01_P009_u08rf3031.tif,1553542847.536587,1553542945.8261,23776
/pylon5/mc3bggp/bspitz/Seals/WV03_20170914155152_1040010033B3D800_17SEP14155152-P1BS-501946341070_01_P003_u08rf3031.tif,1553542946.1927454,1553543017.9641957,20166
/pylon5/mc3bggp/bspitz/Seals/WV03_20171124033101_10400100351CA000_17NOV24033101-P1BS-501920262070_01_P003_u08rf3031.tif,1553543018.1806924,1553543074.031164,21855
/pylon5/mc3bggp/bspitz/Seals/WV03_20170921174144_104001003360ED00_17SEP21174144-P1BS-501946296090_01_P003_u08rf3031.tif,1553543074.246837,1553543168.293967,23994
/pylon5/mc3bggp/bspitz/Seals/WV03_20170922130305_1040010032560E00_17SEP22130305-P1BS-501946238010_01_P002_u08rf3031.tif,1553543168.6514573,1553543254.7601674,22412
/pylon5/mc3bggp/bspitz/Seals/WV03_20171026022845_1040010036C57D00_17OCT26022845-P1BS-501968316060_01_P001_u08rf3031.tif,1553543255.134047,1553543342.4751415,21602
/pylon5/mc3bggp/bspitz/Seals/WV03_20171124145853_1040010035754300_17NOV24145853-P1BS-501932162070_01_P008_u08rf3031.tif,1553543342.7478988,1553543425.5311074,20188
/pylon5/mc3bggp/bspitz/Seals/WV03_20170914155155_1040010033B3D800_17SEP14155155-P1BS-501946341070_01_P005_u08rf3031.tif,1553543425.7906594,1553543479.569363,15743
/pylon5/mc3bggp/bspitz/Seals/WV03_20170930035008_1040010032459400_17SEP30035008-P1BS-501946234070_01_P009_u08rf3031.tif,1553543479.7226214,1553543548.760102,19247
/pylon5/mc3bggp/bspitz/Seals/WV03_20171010044809_10400100346F2000_17OCT10044809-P1BS-501862222020_01_P006_u08rf3031.tif,1553543548.935056,1553543672.1397297,21821
/pylon5/mc3bggp/bspitz/Seals/WV03_20171221121533_104001003650D400_17DEC21121533-P1BS-501954089100_01_P009_u08rf3031.tif,1553543672.416913,1553543769.491239,23088
/pylon5/mc3bggp/bspitz/Seals/WV03_20170922144154_1040010033AFD100_17SEP22144154-P1BS-501946342070_01_P010_u08rf3031.tif,1553543769.821265,1553543852.8633354,10192
/pylon5/mc3bggp/bspitz/Seals/WV03_20171002041926_1040010032A86C00_17OCT02041926-P1BS-501946251010_01_P004_u08rf3031.tif,1553543853.0125375,1553543921.500645,18968
/pylon5/mc3bggp/bspitz/Seals/WV03_20180110140341_1040010036700100_18JAN10140341-P1BS-501956503050_01_P001_u08rf3031.tif,1553543921.702426,1553544017.2383459,18973
/pylon5/mc3bggp/bspitz/Seals/WV03_20180105124755_1040010037CE6800_18JAN05124755-P1BS-501954061030_01_P005_u08rf3031.tif,1553544017.514646,1553544110.3103955,19636
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818134115_10400100311A6D00_17AUG18134115-P1BS-501669219040_01_P007_u08rf3031.tif,1553544110.6179748,1553544199.4835043,23569
/pylon5/mc3bggp/bspitz/Seals/WV03_20171120054245_1040010034B98600_17NOV20054245-P1BS-501920102020_01_P005_u08rf3031.tif,1553544199.912592,1553544291.0961668,23037
/pylon5/mc3bggp/bspitz/Seals/WV03_20171111211307_104001003445DC00_17NOV11211307-P1BS-501917427080_01_P008_u08rf3031.tif,1553544291.446379,1553544379.809999,22461
/pylon5/mc3bggp/bspitz/Seals/WV03_20171114054738_104001003508FA00_17NOV14054738-P1BS-501920247020_01_P002_u08rf3031.tif,1553544380.0754895,1553544412.0865278,5126
/pylon5/mc3bggp/bspitz/Seals/WV03_20171105064143_10400100345D8400_17NOV05064143-P1BS-501917433080_01_P002_u08rf3031.tif,1553544412.2253032,1553544513.2436419,20891
/pylon5/mc3bggp/bspitz/Seals/WV03_20171005162756_1040010033699700_17OCT05162756-P1BS-501862020100_01_P002_u08rf3031.tif,1553544513.647341,1553544614.85612,22526
/pylon5/mc3bggp/bspitz/Seals/WV03_20170902142117_10400100311B6100_17SEP02142117-P1BS-501669219050_01_P008_u08rf3031.tif,1553544615.1845784,1553544687.8135452,21366
/pylon5/mc3bggp/bspitz/Seals/WV03_20171025021347_104001003420ED00_17OCT25021347-P1BS-501896792030_01_P001_u08rf3031.tif,1553544688.0649023,1553544838.5507514,16640
/pylon5/mc3bggp/bspitz/Seals/WV03_20171217141839_1040010035723600_17DEC17141839-P1BS-501932160020_01_P004_u08rf3031.tif,1553544838.8109076,1553544935.4199643,21789
/pylon5/mc3bggp/bspitz/Seals/WV03_20171014135600_1040010033272E00_17OCT14135600-P1BS-501861946040_01_P005_u08rf3031.tif,1553544935.7736783,1553544972.6026285,8137
/pylon5/mc3bggp/bspitz/Seals/WV03_20171119052646_1040010036A06A00_17NOV19052646-P1BS-501956601070_01_P002_u08rf3031.tif,1553544972.7594035,1553545040.4275851,4621
/pylon5/mc3bggp/bspitz/Seals/WV03_20170915080217_10400100326A7900_17SEP15080217-P1BS-501946240070_01_P006_u08rf3031.tif,1553545040.604016,1553545145.2700899,24484
/pylon5/mc3bggp/bspitz/Seals/WV03_20170913171348_1040010032983500_17SEP13171348-P1BS-501946249040_01_P003_u08rf3031.tif,1553545145.6242607,1553545238.0307171,21178
/pylon5/mc3bggp/bspitz/Seals/WV03_20171013035850_1040010032700400_17OCT13035850-P1BS-501861933100_01_P002_u08rf3031.tif,1553545238.3174653,1553545296.4705648,18586
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212130122_1040010036158800_17DEC12130122-P1BS-501934413010_01_P001_u08rf3031.tif,1553545296.6905034,1553545368.8469977,18094
/pylon5/mc3bggp/bspitz/Seals/WV03_20171121185905_104001003599E300_17NOV21185905-P1BS-501932188080_01_P005_u08rf3031.tif,1553545369.157811,1553545442.597583,19763
/pylon5/mc3bggp/bspitz/Seals/WV03_20170902222640_1040010033759000_17SEP02222640-P1BS-501603231080_01_P003_u08rf3031.tif,1553545442.8422449,1553545681.2896316,21593
/pylon5/mc3bggp/bspitz/Seals/WV03_20170907234405_104001003298E900_17SEP07234405-P1BS-501603152060_01_P002_u08rf3031.tif,1553545681.5588338,1553545789.701147,23018
/pylon5/mc3bggp/bspitz/Seals/WV03_20171215184122_1040010036B81F00_17DEC15184122-P1BS-501968304040_01_P001_u08rf3031.tif,1553545790.0028653,1553545877.815023,20173
/pylon5/mc3bggp/bspitz/Seals/WV03_20170930034855_10400100340AED00_17SEP30034855-P1BS-501946351090_01_P005_u08rf3031.tif,1553545878.14221,1553545962.6079834,23405
/pylon5/mc3bggp/bspitz/Seals/WV03_20171113070935_10400100350B5900_17NOV13070935-P1BS-501920249050_01_P002_u08rf3031.tif,1553545962.8944638,1553546040.3186305,19257
/pylon5/mc3bggp/bspitz/Seals/WV03_20171214151805_10400100361B2100_17DEC14151805-P1BS-501934417040_01_P003_u08rf3031.tif,1553546040.618028,1553546211.341333,19996
/pylon5/mc3bggp/bspitz/Seals/WV03_20170920123601_1040010034C31B00_17SEP20123601-P1BS-501946357040_01_P008_u08rf3031.tif,1553546211.5981743,1553546322.69957,20309
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908173255_1040010032554C00_17SEP08173255-P1BS-501603145040_01_P004_u08rf3031.tif,1553546323.0383914,1553546453.6335115,20774
/pylon5/mc3bggp/bspitz/Seals/WV03_20171123031359_1040010035C5A600_17NOV23031359-P1BS-501934306090_01_P002_u08rf3031.tif,1553546453.994881,1553546511.0725892,4578
