Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20171207114207_10400100350EF600_17DEC07114207-P1BS-501920250040_01_P001_u08rf3031.tif,1554067660.1786182,1554067716.8938034,19599
/pylon5/mc3bggp/bspitz/Seals/WV03_20171207114212_10400100350EF600_17DEC07114212-P1BS-501920250040_01_P004_u08rf3031.tif,1554067717.1066067,1554067778.8495276,21087
/pylon5/mc3bggp/bspitz/Seals/WV03_20170722224523_104001002F579500_17JUL22224523-P1BS-501497983050_01_P010_u08rf3031.tif,1554067779.0794082,1554067790.5332901,3381
/pylon5/mc3bggp/bspitz/Seals/WV03_20171109235229_1040010035198000_17NOV09235229-P1BS-501920259100_01_P002_u08rf3031.tif,1554067790.5375707,1554067815.0331736,5173
/pylon5/mc3bggp/bspitz/Seals/WV03_20171228135603_10400100358E6900_17DEC28135603-P1BS-501932180020_01_P008_u08rf3031.tif,1554067815.1173968,1554067851.503182,11618
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818231715_1040010032AA7700_17AUG18231715-P1BS-501946250040_01_P001_u08rf3031.tif,1554067851.6036258,1554067903.291143,19990
/pylon5/mc3bggp/bspitz/Seals/WV03_20171012132230_1040010033CAB400_17OCT12132230-P1BS-501862130100_01_P001_u08rf3031.tif,1554067903.474466,1554067970.942206,20561
/pylon5/mc3bggp/bspitz/Seals/WV03_20180110140231_104001003529FE00_18JAN10140231-P1BS-501922394090_01_P010_u08rf3031.tif,1554067971.1665769,1554068004.9929087,7600
/pylon5/mc3bggp/bspitz/Seals/WV03_20180108003512_104001003810BA00_18JAN08003512-P1BS-501954066040_01_P002_u08rf3031.tif,1554068005.0974576,1554068031.2828197,4168
/pylon5/mc3bggp/bspitz/Seals/WV03_20171218062842_1040010037708200_17DEC18062842-P1BS-501968397050_01_P008_u08rf3031.tif,1554068031.3728006,1554068073.7815266,10579
/pylon5/mc3bggp/bspitz/Seals/WV03_20171219083242_1040010035780300_17DEC19083242-P1BS-501932165070_01_P011_u08rf3031.tif,1554068073.9128356,1554068137.1977222,20306
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818231719_1040010032AA7700_17AUG18231719-P1BS-501946250040_01_P003_u08rf3031.tif,1554068137.4004698,1554068199.4602726,21616
/pylon5/mc3bggp/bspitz/Seals/WV03_20171103123858_104001003584A800_17NOV03123858-P1BS-501932174060_01_P002_u08rf3031.tif,1554068199.6805964,1554068237.3447406,6946
/pylon5/mc3bggp/bspitz/Seals/WV03_20170922130359_104001003263A000_17SEP22130359-P1BS-501946239020_01_P001_u08rf3031.tif,1554068237.4763854,1554068301.9908836,17005
/pylon5/mc3bggp/bspitz/Seals/WV03_20170902222637_1040010033759000_17SEP02222637-P1BS-501603231080_01_P001_u08rf3031.tif,1554068302.21621,1554068364.8717396,20081
/pylon5/mc3bggp/bspitz/Seals/WV03_20171021140757_1040010034520600_17OCT21140757-P1BS-501862154020_01_P010_u08rf3031.tif,1554068365.0803547,1554068403.1308892,9166
/pylon5/mc3bggp/bspitz/Seals/WV03_20170922144154_1040010033AFD100_17SEP22144154-P1BS-501946342070_01_P010_u08rf3031.tif,1554068403.2371123,1554068443.8507292,10192
/pylon5/mc3bggp/bspitz/Seals/WV03_20171210140723_1040010037BFEF00_17DEC10140723-P1BS-501954113050_01_P005_u08rf3031.tif,1554068443.9588418,1554068505.4424255,16887
/pylon5/mc3bggp/bspitz/Seals/WV03_20171224210135_104001003667B100_17DEC24210135-P1BS-501956499020_01_P005_u08rf3031.tif,1554068505.6306672,1554068571.4103723,21708
/pylon5/mc3bggp/bspitz/Seals/WV03_20171215135720_104001003601D800_17DEC15135720-P1BS-501934400020_01_P001_u08rf3031.tif,1554068571.6636176,1554068641.0199995,22053
/pylon5/mc3bggp/bspitz/Seals/WV03_20171103124640_1040010035127B00_17NOV03124640-P1BS-501920254040_01_P001_u08rf3031.tif,1554068641.2463489,1554068690.9659567,13424
/pylon5/mc3bggp/bspitz/Seals/WV03_20171026134800_1040010035D5DD00_17OCT26134800-P1BS-501934398030_01_P010_u08rf3031.tif,1554068691.1018577,1554068730.8934755,10093
/pylon5/mc3bggp/bspitz/Seals/WV03_20171101103518_1040010033289100_17NOV01103518-P1BS-501896681080_01_P008_u08rf3031.tif,1554068731.0085552,1554068775.4958026,8119
/pylon5/mc3bggp/bspitz/Seals/WV03_20171020233446_10400100342CFB00_17OCT20233446-P1BS-501862146040_01_P001_u08rf3031.tif,1554068775.6388001,1554068839.9476426,17185
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818231737_1040010031442200_17AUG18231737-P1BS-501946158030_01_P004_u08rf3031.tif,1554068840.1295974,1554068906.204625,20213
/pylon5/mc3bggp/bspitz/Seals/WV03_20171105130800_1040010035D2F700_17NOV05130800-P1BS-501934396080_01_P001_u08rf3031.tif,1554068906.397119,1554068975.326113,17931
/pylon5/mc3bggp/bspitz/Seals/WV03_20171222041803_1040010036582300_17DEC22041803-P1BS-501954093090_01_P001_u08rf3031.tif,1554068975.532105,1554069035.21298,18105
/pylon5/mc3bggp/bspitz/Seals/WV03_20171209072429_1040010035B2C300_17DEC09072429-P1BS-501934293010_01_P001_u08rf3031.tif,1554069035.391916,1554069096.060022,18014
/pylon5/mc3bggp/bspitz/Seals/WV03_20171127010231_1040010035BFC200_17NOV27010231-P1BS-501934300070_01_P001_u08rf3031.tif,1554069096.2250803,1554069166.0572472,18070
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908043706_1040010031B76C00_17SEP08043706-P1BS-501669248040_01_P010_u08rf3031.tif,1554069166.262079,1554069204.6687317,8122
/pylon5/mc3bggp/bspitz/Seals/WV03_20180105124801_1040010037CE6800_18JAN05124801-P1BS-501954061030_01_P010_u08rf3031.tif,1554069204.79595,1554069245.6725628,9173
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908012059_1040010031D43000_17SEP08012059-P1BS-501669354050_01_P003_u08rf3031.tif,1554069245.7858822,1554069339.6090596,24143
/pylon5/mc3bggp/bspitz/Seals/WV03_20170716131004_104001002F2A7D00_17JUL16131004-P1BS-501992558050_01_P003_u08rf3031.tif,1554069339.8713098,1554069416.7244432,19358
/pylon5/mc3bggp/bspitz/Seals/WV03_20171124212135_104001003689A000_17NOV24212135-P1BS-501956585100_01_P010_u08rf3031.tif,1554069416.9810696,1554069460.5709865,11732
/pylon5/mc3bggp/bspitz/Seals/WV03_20171022030247_10400100335A2600_17OCT22030247-P1BS-501862017090_01_P001_u08rf3031.tif,1554069460.6992464,1554069530.296551,21528
/pylon5/mc3bggp/bspitz/Seals/WV03_20171223011902_1040010037712800_17DEC23011902-P1BS-501968395010_01_P001_u08rf3031.tif,1554069530.4920902,1554069608.0562499,18054
/pylon5/mc3bggp/bspitz/Seals/WV03_20180105191717_10400100389ADA00_18JAN05191717-P1BS-501954070060_01_P002_u08rf3031.tif,1554069608.32844,1554069681.6524556,20950
/pylon5/mc3bggp/bspitz/Seals/WV03_20170710131429_104001002F5F3200_17JUL10131429-P1BS-501992566010_01_P001_u08rf3031.tif,1554069681.875317,1554069768.1174192,21038
/pylon5/mc3bggp/bspitz/Seals/WV03_20171120054238_1040010034B98600_17NOV20054238-P1BS-501920102020_01_P001_u08rf3031.tif,1554069768.3685756,1554069850.904547,21514
/pylon5/mc3bggp/bspitz/Seals/WV03_20170828094920_10400100315F5700_17AUG28094920-P1BS-501669232080_01_P008_u08rf3031.tif,1554069851.1474226,1554069910.9647605,21268
/pylon5/mc3bggp/bspitz/Seals/WV03_20171120055220_10400100341A6000_17NOV20055220-P1BS-501896790010_01_P010_u08rf3031.tif,1554069911.0833142,1554069944.781801,8104
/pylon5/mc3bggp/bspitz/Seals/WV03_20170901221015_104001003294D200_17SEP01221015-P1BS-501603231040_01_P002_u08rf3031.tif,1554069944.8656952,1554070014.7187884,19934
/pylon5/mc3bggp/bspitz/Seals/WV03_20171128025535_104001003644E700_17NOV28025535-P1BS-501954009040_01_P007_u08rf3031.tif,1554070014.9755697,1554070065.6089232,13377
/pylon5/mc3bggp/bspitz/Seals/WV03_20171001134537_1040010033CA3600_17OCT01134537-P1BS-501946347060_01_P001_u08rf3031.tif,1554070065.7465522,1554070148.2956233,19935
/pylon5/mc3bggp/bspitz/Seals/WV03_20171201195602_104001003699AA00_17DEC01195602-P1BS-501956598010_01_P001_u08rf3031.tif,1554070148.6339006,1554070212.2035522,20496
/pylon5/mc3bggp/bspitz/Seals/WV03_20171216172103_104001003772C400_17DEC16172103-P1BS-501968395040_01_P001_u08rf3031.tif,1554070212.3982174,1554070283.2707899,17662
/pylon5/mc3bggp/bspitz/Seals/WV03_20170916211501_10400100325F3100_17SEP16211501-P1BS-501986281050_01_P006_u08rf3031.tif,1554070283.513996,1554070352.0251415,22166
/pylon5/mc3bggp/bspitz/Seals/WV03_20170717230415_104001002F103B00_17JUL17230415-P1BS-501497929030_01_P005_u08rf3031.tif,1554070352.2361445,1554070416.7072818,19256
/pylon5/mc3bggp/bspitz/Seals/WV03_20170830231602_1040010032ABD800_17AUG30231602-P1BS-501603153060_01_P001_u08rf3031.tif,1554070416.8916266,1554070485.3769794,16379
/pylon5/mc3bggp/bspitz/Seals/WV03_20171021140822_10400100352FF800_17OCT21140822-P1BS-501862246030_01_P004_u08rf3031.tif,1554070485.626641,1554070557.818238,20338
/pylon5/mc3bggp/bspitz/Seals/WV03_20171118180940_10400100361E4100_17NOV18180940-P1BS-501953985080_01_P001_u08rf3031.tif,1554070558.0655928,1554070629.5699322,17620
/pylon5/mc3bggp/bspitz/Seals/WV03_20171022142628_10400100356FC600_17OCT22142628-P1BS-501862248070_01_P008_u08rf3031.tif,1554070629.7737901,1554070689.1910007,20095
/pylon5/mc3bggp/bspitz/Seals/WV03_20170902142117_10400100311B6100_17SEP02142117-P1BS-501669219050_01_P008_u08rf3031.tif,1554070689.3386486,1554070769.770867,21366
/pylon5/mc3bggp/bspitz/Seals/WV03_20171013183609_1040010034786D00_17OCT13183609-P1BS-501862226020_01_P009_u08rf3031.tif,1554070770.0681183,1554070845.9288983,20786
/pylon5/mc3bggp/bspitz/Seals/WV03_20170905101759_10400100323D5600_17SEP05101759-P1BS-501603143070_01_P001_u08rf3031.tif,1554070846.149373,1554070911.173011,18812
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818134121_10400100311A6D00_17AUG18134121-P1BS-501669219040_01_P010_u08rf3031.tif,1554070911.3827107,1554071008.0224566,23545
/pylon5/mc3bggp/bspitz/Seals/WV03_20170921012831_1040010033CF8000_17SEP21012831-P1BS-501946348050_01_P007_u08rf3031.tif,1554071008.443422,1554071082.4291077,18967
/pylon5/mc3bggp/bspitz/Seals/WV03_20170921012826_1040010033CF8000_17SEP21012826-P1BS-501946348050_01_P004_u08rf3031.tif,1554071082.6791315,1554071161.4531786,18934
/pylon5/mc3bggp/bspitz/Seals/WV03_20171230142656_10400100357FDC00_17DEC30142656-P1BS-501932170020_01_P001_u08rf3031.tif,1554071161.7598798,1554071239.5889916,19392
/pylon5/mc3bggp/bspitz/Seals/WV03_20171208021633_10400100365E7000_17DEC08021633-P1BS-501956494080_01_P002_u08rf3031.tif,1554071239.9235253,1554071304.549587,19293
/pylon5/mc3bggp/bspitz/Seals/WV03_20171026040446_1040010032C6B300_17OCT26040446-P1BS-501896677020_01_P010_u08rf3031.tif,1554071304.7698152,1554071349.0640478,14050
/pylon5/mc3bggp/bspitz/Seals/WV03_20171205062058_1040010035429100_17DEC05062058-P1BS-501922413020_01_P001_u08rf3031.tif,1554071349.1689572,1554071426.1858687,17480
/pylon5/mc3bggp/bspitz/Seals/WV03_20171202102926_10400100353C4D00_17DEC02102926-P1BS-501922408070_01_P002_u08rf3031.tif,1554071426.44362,1554071516.8610523,23544
/pylon5/mc3bggp/bspitz/Seals/WV03_20170901221125_10400100318B7500_17SEP01221125-P1BS-501669238100_01_P005_u08rf3031.tif,1554071517.1931496,1554071573.8655202,15615
/pylon5/mc3bggp/bspitz/Seals/WV03_20171201195651_104001003703DE00_17DEC01195651-P1BS-501968328100_01_P001_u08rf3031.tif,1554071574.0656838,1554071641.574415,21396
/pylon5/mc3bggp/bspitz/Seals/WV03_20170920123558_1040010034C31B00_17SEP20123558-P1BS-501946357040_01_P006_u08rf3031.tif,1554071641.7551293,1554071721.529681,19813
/pylon5/mc3bggp/bspitz/Seals/WV03_20170920123439_1040010033939B00_17SEP20123439-P1BS-501946333080_01_P002_u08rf3031.tif,1554071721.8062506,1554071806.1210477,22028
/pylon5/mc3bggp/bspitz/Seals/WV03_20170922144145_1040010033AFD100_17SEP22144145-P1BS-501946342070_01_P004_u08rf3031.tif,1554071806.3714373,1554071884.0100946,21888
/pylon5/mc3bggp/bspitz/Seals/WV03_20170904051059_1040010031829E00_17SEP04051059-P1BS-501669237100_01_P003_u08rf3031.tif,1554071884.2707899,1554071964.9355743,20029
/pylon5/mc3bggp/bspitz/Seals/WV03_20170922144249_1040010033327700_17SEP22144249-P1BS-501946286070_01_P003_u08rf3031.tif,1554071965.2016017,1554072031.187837,19685
/pylon5/mc3bggp/bspitz/Seals/WV03_20171123143501_104001003620DA00_17NOV23143501-P1BS-501953987010_01_P001_u08rf3031.tif,1554072031.3723545,1554072106.906508,20477
/pylon5/mc3bggp/bspitz/Seals/WV03_20170920123441_1040010033939B00_17SEP20123441-P1BS-501946333080_01_P003_u08rf3031.tif,1554072107.1732535,1554072191.2275808,21680
/pylon5/mc3bggp/bspitz/Seals/WV03_20170905101708_104001003283AB00_17SEP05101708-P1BS-501603149020_01_P007_u08rf3031.tif,1554072191.5318122,1554072254.803987,20097
