Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20171109190618_10400100350E3100_17NOV09190618-P1BS-501920250030_01_P004_u08rf3031.tif,1553698452.6383843,1553698529.5705206,22420
/pylon5/mc3bggp/bspitz/Seals/WV03_20171225001345_104001003780E700_17DEC25001345-P1BS-501968402010_01_P003_u08rf3031.tif,1553698529.8907168,1553698614.0836008,21053
/pylon5/mc3bggp/bspitz/Seals/WV03_20171120103542_1040010033B37500_17NOV20103542-P1BS-501896778030_01_P005_u08rf3031.tif,1553698614.3380668,1553698686.5308342,20816
/pylon5/mc3bggp/bspitz/Seals/WV03_20170924231820_1040010032B01000_17SEP24231820-P1BS-501946251090_01_P005_u08rf3031.tif,1553698686.7068658,1553698807.8509116,24570
/pylon5/mc3bggp/bspitz/Seals/WV03_20171204190600_1040010035AAAD00_17DEC04190600-P1BS-501934288030_01_P002_u08rf3031.tif,1553698808.126434,1553698894.131001,20396
/pylon5/mc3bggp/bspitz/Seals/WV03_20171021235023_10400100339F1200_17OCT21235023-P1BS-501862031030_01_P008_u08rf3031.tif,1553698894.3618047,1553698967.38728,19049
/pylon5/mc3bggp/bspitz/Seals/WV03_20171128025559_104001003486D200_17NOV28025559-P1BS-501920078080_01_P003_u08rf3031.tif,1553698967.6183765,1553699056.9826403,23405
/pylon5/mc3bggp/bspitz/Seals/WV03_20170924102221_1040010032927800_17SEP24102221-P1BS-501946248100_01_P001_u08rf3031.tif,1553699057.2387602,1553699149.544879,21515
/pylon5/mc3bggp/bspitz/Seals/WV03_20171216141403_10400100365AB800_17DEC16141403-P1BS-501956492010_01_P010_u08rf3031.tif,1553699149.7893527,1553699193.695251,11900
/pylon5/mc3bggp/bspitz/Seals/WV03_20180104141005_1040010036B96600_18JAN04141005-P1BS-501968305100_01_P010_u08rf3031.tif,1553699193.8314285,1553699228.4882088,8016
/pylon5/mc3bggp/bspitz/Seals/WV03_20170920204135_104001003247F500_17SEP20204135-P1BS-501946234090_01_P002_u08rf3031.tif,1553699228.624711,1553699301.7542744,16440
/pylon5/mc3bggp/bspitz/Seals/WV03_20171016223156_10400100336BD500_17OCT16223156-P1BS-501862021070_01_P004_u08rf3031.tif,1553699301.9022784,1553699373.5797615,19258
/pylon5/mc3bggp/bspitz/Seals/WV03_20170901140526_1040010031BDCB00_17SEP01140526-P1BS-501669247010_01_P002_u08rf3031.tif,1553699373.7873971,1553699468.9616761,23427
/pylon5/mc3bggp/bspitz/Seals/WV03_20171010044747_104001003391B300_17OCT10044747-P1BS-501862029100_01_P005_u08rf3031.tif,1553699469.2579365,1553699540.1273353,18482
/pylon5/mc3bggp/bspitz/Seals/WV03_20170920123553_1040010034C31B00_17SEP20123553-P1BS-501946357040_01_P003_u08rf3031.tif,1553699540.3303673,1553699619.936778,20047
/pylon5/mc3bggp/bspitz/Seals/WV03_20171215072108_10400100363C5D00_17DEC15072108-P1BS-501954004080_01_P012_u08rf3031.tif,1553699620.211749,1553699649.2115111,5132
/pylon5/mc3bggp/bspitz/Seals/WV03_20171120054241_1040010034B98600_17NOV20054241-P1BS-501920102020_01_P003_u08rf3031.tif,1553699649.3137834,1553699741.1466835,22987
/pylon5/mc3bggp/bspitz/Seals/WV03_20171105064039_1040010035786500_17NOV05064039-P1BS-501932165080_01_P001_u08rf3031.tif,1553699741.4946969,1553699842.006703,21014
/pylon5/mc3bggp/bspitz/Seals/WV03_20170903031558_104001003198E700_17SEP03031558-P1BS-501669242020_01_P002_u08rf3031.tif,1553699842.3231752,1553699900.1653533,17193
/pylon5/mc3bggp/bspitz/Seals/WV03_20171012213109_10400100347FF900_17OCT12213109-P1BS-501862226080_01_P004_u08rf3031.tif,1553699900.3217793,1553699984.195549,23484
/pylon5/mc3bggp/bspitz/Seals/WV03_20170921030549_10400100338D5800_17SEP21030549-P1BS-501946335090_01_P003_u08rf3031.tif,1553699984.391758,1553700074.6978183,23019
/pylon5/mc3bggp/bspitz/Seals/WV03_20171201195736_10400100346BE500_17DEC01195736-P1BS-501917438070_01_P003_u08rf3031.tif,1553700074.923178,1553700158.1072493,22020
/pylon5/mc3bggp/bspitz/Seals/WV03_20180103073126_10400100370CE700_18JAN03073126-P1BS-501968330040_01_P003_u08rf3031.tif,1553700158.357185,1553700250.8394315,23458
/pylon5/mc3bggp/bspitz/Seals/WV03_20171122043652_10400100354A6F00_17NOV22043652-P1BS-501932113080_01_P001_u08rf3031.tif,1553700251.0794117,1553700319.9597695,16954
/pylon5/mc3bggp/bspitz/Seals/WV03_20171224223613_1040010034350300_17DEC24223613-P1BS-501917421060_01_P001_u08rf3031.tif,1553700320.1881886,1553700396.367227,17931
/pylon5/mc3bggp/bspitz/Seals/WV03_20171204042931_10400100361C8D00_17DEC04042931-P1BS-501934418040_01_P008_u08rf3031.tif,1553700396.6239994,1553700468.8306355,22397
/pylon5/mc3bggp/bspitz/Seals/WV03_20171120134718_1040010036736300_17NOV20134718-P1BS-501956508010_01_P010_u08rf3031.tif,1553700469.0818026,1553700515.301321,9613
/pylon5/mc3bggp/bspitz/Seals/WV03_20170904082534_1040010032941400_17SEP04082534-P1BS-501603151080_01_P008_u08rf3031.tif,1553700515.451107,1553700536.4534736,4671
