Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20171207114218_10400100350EF600_17DEC07114218-P1BS-501920250040_01_P008_u08rf3031.tif,1554067660.2830224,1554067708.1108165,17093
/pylon5/mc3bggp/bspitz/Seals/WV03_20171207114051_10400100360DC300_17DEC07114051-P1BS-501934408030_01_P002_u08rf3031.tif,1554067708.2226777,1554067768.7213967,20451
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818231621_10400100317D4700_17AUG18231621-P1BS-501946162020_01_P001_u08rf3031.tif,1554067768.921107,1554067808.2282429,18105
/pylon5/mc3bggp/bspitz/Seals/WV03_20171113003924_1040010033B99500_17NOV13003924-P1BS-501896779020_01_P002_u08rf3031.tif,1554067808.3547173,1554067834.0762882,5535
/pylon5/mc3bggp/bspitz/Seals/WV03_20171123031359_1040010035C5A600_17NOV23031359-P1BS-501934306090_01_P002_u08rf3031.tif,1554067834.1340506,1554067847.0041323,4578
/pylon5/mc3bggp/bspitz/Seals/WV03_20171202023006_10400100354DC800_17DEC02023006-P1BS-501932117030_01_P010_u08rf3031.tif,1554067847.0082257,1554067883.3092604,10629
/pylon5/mc3bggp/bspitz/Seals/WV03_20180105142159_1040010037C52500_18JAN05142159-P1BS-501954114050_01_P005_u08rf3031.tif,1554067883.4255335,1554067935.1843348,16411
/pylon5/mc3bggp/bspitz/Seals/WV03_20171201034315_10400100357D6A00_17DEC01034315-P1BS-501932168090_01_P002_u08rf3031.tif,1554067935.3618624,1554067950.2105875,4587
/pylon5/mc3bggp/bspitz/Seals/WV03_20171231131401_1040010036245800_17DEC31131401-P1BS-501953989020_01_P008_u08rf3031.tif,1554067950.2172031,1554068002.2610817,21004
/pylon5/mc3bggp/bspitz/Seals/WV03_20171124033101_10400100351CA000_17NOV24033101-P1BS-501920262070_01_P003_u08rf3031.tif,1554068002.409144,1554068049.386348,21855
/pylon5/mc3bggp/bspitz/Seals/WV03_20171103141627_1040010035308900_17NOV03141627-P1BS-501922399080_01_P002_u08rf3031.tif,1554068049.4409666,1554068069.6726847,4543
/pylon5/mc3bggp/bspitz/Seals/WV03_20180110221010_10400100371B6700_18JAN10221010-P1BS-501968375020_01_P011_u08rf3031.tif,1554068069.7244058,1554068092.0656705,6794
/pylon5/mc3bggp/bspitz/Seals/WV03_20171213100623_10400100364CB100_17DEC13100623-P1BS-501954086040_01_P001_u08rf3031.tif,1554068092.0803018,1554068149.2487679,17675
/pylon5/mc3bggp/bspitz/Seals/WV03_20170716131004_104001002F2A7D00_17JUL16131004-P1BS-501992558050_01_P004_u08rf3031.tif,1554068149.3525648,1554068193.4659715,11481
/pylon5/mc3bggp/bspitz/Seals/WV03_20170930182646_1040010032D08D00_17SEP30182646-P1BS-501987125060_01_P010_u08rf3031.tif,1554068193.6188374,1554068226.0702045,7584
/pylon5/mc3bggp/bspitz/Seals/WV03_20171214021223_10400100371B3200_17DEC14021223-P1BS-501968376070_01_P002_u08rf3031.tif,1554068226.1639295,1554068257.2854817,6585
/pylon5/mc3bggp/bspitz/Seals/WV03_20170904082358_10400100334F9600_17SEP04082358-P1BS-501603159050_01_P008_u08rf3031.tif,1554068257.3691955,1554068278.2955706,5581
/pylon5/mc3bggp/bspitz/Seals/WV03_20171127203325_10400100364B1100_17NOV27203325-P1BS-501954086060_01_P010_u08rf3031.tif,1554068278.3268409,1554068308.2656474,7961
/pylon5/mc3bggp/bspitz/Seals/WV03_20171123143512_104001003620DA00_17NOV23143512-P1BS-501953987010_01_P008_u08rf3031.tif,1554068308.274788,1554068351.1185787,12559
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212161636_104001003782D200_17DEC12161636-P1BS-501968402060_01_P001_u08rf3031.tif,1554068351.249599,1554068403.998362,18012
/pylon5/mc3bggp/bspitz/Seals/WV03_20171107120836_10400100344F3300_17NOV07120836-P1BS-501917431060_01_P007_u08rf3031.tif,1554068404.1491816,1554068453.5681298,19123
/pylon5/mc3bggp/bspitz/Seals/WV03_20170829015849_104001003155A700_17AUG29015849-P1BS-501669231010_01_P001_u08rf3031.tif,1554068453.6839023,1554068508.4778612,18386
/pylon5/mc3bggp/bspitz/Seals/WV03_20170912134231_10400100321A5500_17SEP12134231-P1BS-501946225030_01_P003_u08rf3031.tif,1554068508.6209702,1554068577.542335,20156
/pylon5/mc3bggp/bspitz/Seals/WV03_20180109232934_1040010037B60300_18JAN09232934-P1BS-501954111020_01_P001_u08rf3031.tif,1554068577.6625724,1554068638.7856164,18015
/pylon5/mc3bggp/bspitz/Seals/WV03_20171022030355_1040010035184800_17OCT22030355-P1BS-501862244090_01_P001_u08rf3031.tif,1554068638.8794332,1554068689.4951355,18331
/pylon5/mc3bggp/bspitz/Seals/WV03_20171221053924_10400100358C1300_17DEC21053924-P1BS-501932179040_01_P001_u08rf3031.tif,1554068689.6203349,1554068753.0714123,18103
/pylon5/mc3bggp/bspitz/Seals/WV03_20171130163035_1040010035D7FC00_17NOV30163035-P1BS-501934394100_01_P010_u08rf3031.tif,1554068753.2316558,1554068783.7738383,6188
/pylon5/mc3bggp/bspitz/Seals/WV03_20171121234635_1040010035681400_17NOV21234635-P1BS-501932137050_01_P001_u08rf3031.tif,1554068783.864828,1554068858.3839586,19655
/pylon5/mc3bggp/bspitz/Seals/WV03_20171107120735_1040010035547300_17NOV07120735-P1BS-501932119020_01_P007_u08rf3031.tif,1554068858.6268976,1554068925.3538494,22797
/pylon5/mc3bggp/bspitz/Seals/WV03_20171119151105_1040010035135200_17NOV19151105-P1BS-501920256050_01_P002_u08rf3031.tif,1554068925.503732,1554068983.7792914,22965
/pylon5/mc3bggp/bspitz/Seals/WV03_20180108200454_10400100379D3400_18JAN08200454-P1BS-501954101010_01_P001_u08rf3031.tif,1554068983.9433455,1554069035.0288417,19267
/pylon5/mc3bggp/bspitz/Seals/WV03_20171119151201_1040010035C3FB00_17NOV19151201-P1BS-501934305010_01_P003_u08rf3031.tif,1554069035.1689956,1554069095.1001048,22961
/pylon5/mc3bggp/bspitz/Seals/WV03_20171115221320_1040010035C97F00_17NOV15221320-P1BS-501934390070_01_P010_u08rf3031.tif,1554069095.2886,1554069138.495282,10097
/pylon5/mc3bggp/bspitz/Seals/WV03_20170831023108_1040010030881E00_17AUG31023108-P1BS-501667671070_01_P002_u08rf3031.tif,1554069138.6376429,1554069206.2251346,20379
/pylon5/mc3bggp/bspitz/Seals/WV03_20171025071016_10400100331A5A00_17OCT25071016-P1BS-501896679070_01_P009_u08rf3031.tif,1554069206.4183195,1554069261.63443,13114
/pylon5/mc3bggp/bspitz/Seals/WV03_20171214035140_1040010037929500_17DEC14035140-P1BS-501954099020_01_P003_u08rf3031.tif,1554069261.8328624,1554069317.0041475,18118
/pylon5/mc3bggp/bspitz/Seals/WV03_20171019120327_10400100347F4C00_17OCT19120327-P1BS-501862226070_01_P009_u08rf3031.tif,1554069317.1736553,1554069378.607422,20020
/pylon5/mc3bggp/bspitz/Seals/WV03_20171216141353_10400100365AB800_17DEC16141353-P1BS-501956492010_01_P003_u08rf3031.tif,1554069378.7974267,1554069444.143161,20233
/pylon5/mc3bggp/bspitz/Seals/WV03_20171202023108_10400100360D9600_17DEC02023108-P1BS-501934408010_01_P008_u08rf3031.tif,1554069444.3490412,1554069520.7746587,20045
/pylon5/mc3bggp/bspitz/Seals/WV03_20171005211954_104001003389D500_17OCT05211954-P1BS-501862026020_01_P001_u08rf3031.tif,1554069521.0430317,1554069569.0303302,15101
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818231736_1040010031442200_17AUG18231736-P1BS-501946158030_01_P003_u08rf3031.tif,1554069569.1548948,1554069632.0283787,20397
/pylon5/mc3bggp/bspitz/Seals/WV03_20171226150446_10400100379FD100_17DEC26150446-P1BS-501954104010_01_P001_u08rf3031.tif,1554069632.24737,1554069684.3750594,17468
/pylon5/mc3bggp/bspitz/Seals/WV03_20170925103924_1040010033BBDF00_17SEP25103924-P1BS-501946345010_01_P004_u08rf3031.tif,1554069684.5115807,1554069755.3063934,20263
/pylon5/mc3bggp/bspitz/Seals/WV03_20171202102924_10400100353C4D00_17DEC02102924-P1BS-501922408070_01_P001_u08rf3031.tif,1554069755.5491853,1554069837.0122888,22037
/pylon5/mc3bggp/bspitz/Seals/WV03_20170911132611_10400100322AB900_17SEP11132611-P1BS-501603140060_01_P001_u08rf3031.tif,1554069837.316609,1554069910.4492598,18617
/pylon5/mc3bggp/bspitz/Seals/WV03_20171217080138_10400100362B1100_17DEC17080138-P1BS-501953993070_01_P009_u08rf3031.tif,1554069910.7161822,1554069982.5119789,20962
/pylon5/mc3bggp/bspitz/Seals/WV03_20171224160905_104001003533AB00_17DEC24160905-P1BS-501922401030_01_P007_u08rf3031.tif,1554069982.7396605,1554070040.748419,18967
/pylon5/mc3bggp/bspitz/Seals/WV03_20171030212043_1040010035A3EE00_17OCT30212043-P1BS-501934283030_01_P011_u08rf3031.tif,1554070040.9103525,1554070077.2281656,10484
/pylon5/mc3bggp/bspitz/Seals/WV03_20171102135951_104001003504B100_17NOV02135951-P1BS-501920244060_01_P007_u08rf3031.tif,1554070077.3356473,1554070155.1891284,20860
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818231627_10400100317D4700_17AUG18231627-P1BS-501946162020_01_P005_u08rf3031.tif,1554070155.5325778,1554070209.4904258,19840
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818134207_104001003107D400_17AUG18134207-P1BS-501667684090_01_P005_u08rf3031.tif,1554070209.6476874,1554070286.389549,21529
/pylon5/mc3bggp/bspitz/Seals/WV03_20170912165818_1040010032781200_17SEP12165818-P1BS-501946242040_01_P002_u08rf3031.tif,1554070286.6670413,1554070362.5807536,21918
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908173250_1040010032554C00_17SEP08173250-P1BS-501603145040_01_P001_u08rf3031.tif,1554070362.8257232,1554070434.3060431,19393
