Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20171120103458_1040010035B62400_17NOV20103458-P1BS-501934296050_01_P010_u08rf3031.tif,1553541112.7890217,1553541137.6341166,8969
/pylon5/mc3bggp/bspitz/Seals/WV03_20171202071757_1040010035CCB300_17DEC02071757-P1BS-501934392040_01_P005_u08rf3031.tif,1553541137.6486807,1553541220.7915888,20602
/pylon5/mc3bggp/bspitz/Seals/WV03_20171118033431_10400100363AA500_17NOV18033431-P1BS-501954003010_01_P003_u08rf3031.tif,1553541220.923832,1553541292.5154576,20952
/pylon5/mc3bggp/bspitz/Seals/WV03_20180105111831_1040010036878900_18JAN05111831-P1BS-501956520100_01_P007_u08rf3031.tif,1553541292.5757377,1553541373.3314774,19808
/pylon5/mc3bggp/bspitz/Seals/WV03_20171127234309_1040010035B1B900_17NOV27234309-P1BS-501934292070_01_P002_u08rf3031.tif,1553541373.539315,1553541454.4209998,20454
/pylon5/mc3bggp/bspitz/Seals/WV03_20180105124801_1040010037CE6800_18JAN05124801-P1BS-501954061030_01_P009_u08rf3031.tif,1553541454.6117127,1553541531.9743435,19667
/pylon5/mc3bggp/bspitz/Seals/WV03_20171129175044_10400100358FFC00_17NOV29175044-P1BS-501932181010_01_P003_u08rf3031.tif,1553541532.168784,1553541620.501273,24368
/pylon5/mc3bggp/bspitz/Seals/WV03_20171012132232_1040010033CAB400_17OCT12132232-P1BS-501862130100_01_P002_u08rf3031.tif,1553541620.6858823,1553541689.0010462,22064
/pylon5/mc3bggp/bspitz/Seals/WV03_20171115024725_1040010034573B00_17NOV15024725-P1BS-501917434020_01_P001_u08rf3031.tif,1553541689.1264389,1553541753.7765577,18045
/pylon5/mc3bggp/bspitz/Seals/WV03_20171107071236_1040010035769F00_17NOV07071236-P1BS-501932164070_01_P001_u08rf3031.tif,1553541753.9143171,1553541828.0085535,18051
/pylon5/mc3bggp/bspitz/Seals/WV03_20171206145106_1040010036A46700_17DEC06145106-P1BS-501956603040_01_P003_u08rf3031.tif,1553541828.1842847,1553541913.915569,21520
/pylon5/mc3bggp/bspitz/Seals/WV03_20170914190751_1040010031B26C00_17SEP14190751-P1BS-501946163100_01_P003_u08rf3031.tif,1553541914.0295174,1553541969.4341447,12086
/pylon5/mc3bggp/bspitz/Seals/WV03_20170722224411_104001002E7EBE00_17JUL22224411-P1BS-501497905050_01_P004_u08rf3031.tif,1553541969.525599,1553542039.2097628,22981
/pylon5/mc3bggp/bspitz/Seals/WV03_20171225114042_10400100353B5D00_17DEC25114042-P1BS-501922408040_01_P008_u08rf3031.tif,1553542039.2233016,1553542126.392829,23028
/pylon5/mc3bggp/bspitz/Seals/WV03_20171002041930_1040010032A86C00_17OCT02041930-P1BS-501946251010_01_P007_u08rf3031.tif,1553542126.6070962,1553542192.1369612,18979
/pylon5/mc3bggp/bspitz/Seals/WV03_20171006231025_104001003429B800_17OCT06231025-P1BS-501862145060_01_P005_u08rf3031.tif,1553542192.1483424,1553542281.9038477,21907
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908155533_10400100329BBD00_17SEP08155533-P1BS-501603152070_01_P001_u08rf3031.tif,1553542282.0703409,1553542362.9829166,21496
/pylon5/mc3bggp/bspitz/Seals/WV03_20171213131554_10400100379A3800_17DEC13131554-P1BS-501954103010_01_P003_u08rf3031.tif,1553542363.1111546,1553542434.5218515,21615
/pylon5/mc3bggp/bspitz/Seals/WV03_20170830231745_104001003206E800_17AUG30231745-P1BS-501669353060_01_P001_u08rf3031.tif,1553542434.815025,1553542513.5563793,18591
/pylon5/mc3bggp/bspitz/Seals/WV03_20171007134429_1040010032571A00_17OCT07134429-P1BS-501861932080_01_P008_u08rf3031.tif,1553542513.8208356,1553542586.819005,19364
/pylon5/mc3bggp/bspitz/Seals/WV03_20171104062457_1040010033AF3000_17NOV04062457-P1BS-501896778090_01_P008_u08rf3031.tif,1553542587.0108263,1553542677.538092,19336
/pylon5/mc3bggp/bspitz/Seals/WV03_20171116044940_1040010035CA1700_17NOV16044940-P1BS-501934391010_01_P009_u08rf3031.tif,1553542677.7443883,1553542768.337762,20904
/pylon5/mc3bggp/bspitz/Seals/WV03_20170905231314_1040010030A44500_17SEP05231314-P1BS-501983994050_01_P006_u08rf3031.tif,1553542768.5388932,1553542863.4921882,23097
/pylon5/mc3bggp/bspitz/Seals/WV03_20170717230314_104001002E0E4900_17JUL17230314-P1BS-501497811010_01_P007_u08rf3031.tif,1553542863.715375,1553542939.4631736,22867
/pylon5/mc3bggp/bspitz/Seals/WV03_20170914141407_10400100326F7B00_17SEP14141407-P1BS-501946241070_01_P004_u08rf3031.tif,1553542939.6039014,1553543040.7964022,23194
/pylon5/mc3bggp/bspitz/Seals/WV03_20170919122001_1040010032B23000_17SEP19122001-P1BS-501946252030_01_P001_u08rf3031.tif,1553543041.0333164,1553543125.2536473,18889
/pylon5/mc3bggp/bspitz/Seals/WV03_20170904225724_10400100326DA400_17SEP04225724-P1BS-501603148030_01_P004_u08rf3031.tif,1553543125.4740994,1553543211.1977627,20567
/pylon5/mc3bggp/bspitz/Seals/WV03_20171230044722_1040010036CE2B00_17DEC30044722-P1BS-501968321010_01_P002_u08rf3031.tif,1553543211.4420094,1553543282.8535063,17174
/pylon5/mc3bggp/bspitz/Seals/WV03_20170903143742_104001003004D400_17SEP03143742-P1BS-501667599100_01_P001_u08rf3031.tif,1553543283.057165,1553543340.6281703,19355
/pylon5/mc3bggp/bspitz/Seals/WV03_20170912165823_1040010032781200_17SEP12165823-P1BS-501946242040_01_P005_u08rf3031.tif,1553543340.761391,1553543424.5383937,21891
/pylon5/mc3bggp/bspitz/Seals/WV03_20171216024344_1040010036126900_17DEC16024344-P1BS-501934410080_01_P001_u08rf3031.tif,1553543424.7603006,1553543475.430247,18067
/pylon5/mc3bggp/bspitz/Seals/WV03_20171002024356_1040010033BB5400_17OCT02024356-P1BS-501946343030_01_P010_u08rf3031.tif,1553543475.5999014,1553543505.651478,8156
/pylon5/mc3bggp/bspitz/Seals/WV03_20171202071904_10400100363D4C00_17DEC02071904-P1BS-501954005010_01_P007_u08rf3031.tif,1553543505.725648,1553543610.0631845,24520
/pylon5/mc3bggp/bspitz/Seals/WV03_20171107183425_1040010034466600_17NOV07183425-P1BS-501917427100_01_P001_u08rf3031.tif,1553543610.3968253,1553543694.252942,20442
/pylon5/mc3bggp/bspitz/Seals/WV03_20170901010931_1040010032496E00_17SEP01010931-P1BS-501603144050_01_P002_u08rf3031.tif,1553543694.4627662,1553543781.0726628,19883
/pylon5/mc3bggp/bspitz/Seals/WV03_20171214182526_1040010036D5C900_17DEC14182526-P1BS-501968327070_01_P005_u08rf3031.tif,1553543781.29104,1553543859.905242,19718
