Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20171109235324_10400100341DFC00_17NOV09235324-P1BS-501896793030_01_P010_u08rf3031.tif,1555783043.6670594,1555783135.9512305,23080
/pylon5/mc3bggp/bspitz/Seals/WV03_20171214151710_10400100352EE100_17DEC14151710-P1BS-501922398090_01_P009_u08rf3031.tif,1555783136.0908158,1555783213.4723282,23776
/pylon5/mc3bggp/bspitz/Seals/WV03_20180105124755_1040010037CE6800_18JAN05124755-P1BS-501954061030_01_P005_u08rf3031.tif,1555783213.4896896,1555783299.4353535,19636
/pylon5/mc3bggp/bspitz/Seals/WV03_20170913171348_1040010032983500_17SEP13171348-P1BS-501946249040_01_P003_u08rf3031.tif,1555783299.5676122,1555783384.5378819,21178
/pylon5/mc3bggp/bspitz/Seals/WV03_20171210140614_1040010035B7F800_17DEC10140614-P1BS-501934294060_01_P002_u08rf3031.tif,1555783384.7409654,1555783465.4373686,19698
/pylon5/mc3bggp/bspitz/Seals/WV03_20171019084513_1040010033903C00_17OCT19084513-P1BS-501862028040_01_P005_u08rf3031.tif,1555783465.6532547,1555783525.1069124,19778
/pylon5/mc3bggp/bspitz/Seals/WV03_20171106115104_1040010035BCF100_17NOV06115104-P1BS-501934301040_01_P007_u08rf3031.tif,1555783525.2488708,1555783623.6409974,22968
/pylon5/mc3bggp/bspitz/Seals/WV03_20171008135851_104001003249AE00_17OCT08135851-P1BS-501861929070_01_P004_u08rf3031.tif,1555783623.880651,1555783698.4179764,20390
/pylon5/mc3bggp/bspitz/Seals/WV03_20180107225904_104001003788D200_18JAN07225904-P1BS-501954095060_01_P001_u08rf3031.tif,1555783698.4861023,1555783757.6962216,17516
/pylon5/mc3bggp/bspitz/Seals/WV03_20171106051915_1040010035A1A800_17NOV06051915-P1BS-501934282040_01_P005_u08rf3031.tif,1555783757.7139661,1555783849.4413493,22046
/pylon5/mc3bggp/bspitz/Seals/WV03_20171214182556_10400100365DB100_17DEC14182556-P1BS-501956494030_01_P001_u08rf3031.tif,1555783849.5757525,1555783926.4825568,20991
/pylon5/mc3bggp/bspitz/Seals/WV03_20170918151648_1040010033412C00_17SEP18151648-P1BS-501946288070_01_P004_u08rf3031.tif,1555783926.7629406,1555783981.0431893,18369
/pylon5/mc3bggp/bspitz/Seals/WV03_20170926190054_1040010033810E00_17SEP26190054-P1BS-501989195060_01_P004_u08rf3031.tif,1555783981.1637003,1555784069.184364,22471
/pylon5/mc3bggp/bspitz/Seals/WV03_20170925072356_1040010031629500_17SEP25072356-P1BS-501946161030_01_P002_u08rf3031.tif,1555784069.3175278,1555784155.3687532,19808
/pylon5/mc3bggp/bspitz/Seals/WV03_20170920221712_10400100336D0200_17SEP20221712-P1BS-501946297100_01_P001_u08rf3031.tif,1555784155.4279745,1555784221.619791,17958
