Filename,Size
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818231717_1040010032AA7700_17AUG18231717-P1BS-501946250040_01_P002_u08rf3031.tif,424
/pylon5/mc3bggp/bspitz/Seals/WV03_20180108052713_104001003652BC00_18JAN08052713-P1BS-501954091040_01_P001_u08rf3031.tif,429
/pylon5/mc3bggp/bspitz/Seals/WV03_20180101145843_1040010037B88500_18JAN01145843-P1BS-501954111100_01_P002_u08rf3031.tif,433
/pylon5/mc3bggp/bspitz/Seals/WV03_20171214182558_10400100365DB100_17DEC14182558-P1BS-501956494030_01_P002_u08rf3031.tif,440
/pylon5/mc3bggp/bspitz/Seals/WV03_20171221090307_10400100363ECE00_17DEC21090307-P1BS-501954005060_01_P009_u08rf3031.tif,445
/pylon5/mc3bggp/bspitz/Seals/WV03_20170917163820_10400100326D0A00_17SEP17163820-P1BS-501946240080_01_P008_u08rf3031.tif,451
/pylon5/mc3bggp/bspitz/Seals/WV03_20170930133001_104001003205FE00_17SEP30133001-P1BS-501946166040_01_P007_u08rf3031.tif,455
/pylon5/mc3bggp/bspitz/Seals/WV03_20171114054738_104001003508FA00_17NOV14054738-P1BS-501920247020_01_P002_u08rf3031.tif,460
/pylon5/mc3bggp/bspitz/Seals/WV03_20171206113043_10400100368D4600_17DEC06113043-P1BS-501956589030_01_P002_u08rf3031.tif,465
/pylon5/mc3bggp/bspitz/Seals/WV03_20170920123451_1040010033939B00_17SEP20123451-P1BS-501946333080_01_P010_u08rf3031.tif,470
/pylon5/mc3bggp/bspitz/Seals/WV03_20171206095521_10400100341AA900_17DEC06095521-P1BS-501896790030_01_P006_u08rf3031.tif,473
/pylon5/mc3bggp/bspitz/Seals/WV03_20171216141351_10400100365AB800_17DEC16141351-P1BS-501956492010_01_P002_u08rf3031.tif,480
/pylon5/mc3bggp/bspitz/Seals/WV03_20170613123937_104001002DB9B700_17JUN13123937-P1BS-501461502070_01_P006_u08rf3031.tif,485
/pylon5/mc3bggp/bspitz/Seals/WV03_20171016125051_1040010034323300_17OCT16125051-P1BS-501989207060_01_P010_u08rf3031.tif,491
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212211104_1040010036D48000_17DEC12211104-P1BS-501968324040_01_P009_u08rf3031.tif,495
/pylon5/mc3bggp/bspitz/Seals/WV03_20170902222536_10400100310D2700_17SEP02222536-P1BS-501667685050_01_P001_u08rf3031.tif,500
/pylon5/mc3bggp/bspitz/Seals/WV03_20171116125036_1040010035348800_17NOV16125036-P1BS-501922404070_01_P010_u08rf3031.tif,504
/pylon5/mc3bggp/bspitz/Seals/WV03_20170825135207_104001003084C600_17AUG25135207-P1BS-501983988100_01_P001_u08rf3031.tif,510
/pylon5/mc3bggp/bspitz/Seals/WV03_20171229141157_1040010037A28D00_17DEC29141157-P1BS-501954104030_01_P012_u08rf3031.tif,514
/pylon5/mc3bggp/bspitz/Seals/WV03_20171005162857_10400100336CE300_17OCT05162857-P1BS-501862022050_01_P007_u08rf3031.tif,518
/pylon5/mc3bggp/bspitz/Seals/WV03_20171213101311_1040010036737300_17DEC13101311-P1BS-501956506070_01_P007_u08rf3031.tif,523
/pylon5/mc3bggp/bspitz/Seals/WV03_20180105111738_1040010035BD5A00_18JAN05111738-P1BS-501934300020_01_P010_u08rf3031.tif,530
/pylon5/mc3bggp/bspitz/Seals/WV03_20171002041933_1040010032A86C00_17OCT02041933-P1BS-501946251010_01_P010_u08rf3031.tif,534
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908173256_1040010032554C00_17SEP08173256-P1BS-501603145040_01_P005_u08rf3031.tif,537
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908012007_1040010032112800_17SEP08012007-P1BS-501603137080_01_P002_u08rf3031.tif,546
/pylon5/mc3bggp/bspitz/Seals/WV03_20170922130303_1040010032560E00_17SEP22130303-P1BS-501946238010_01_P001_u08rf3031.tif,552
/pylon5/mc3bggp/bspitz/Seals/WV03_20180110140255_10400100366F8800_18JAN10140255-P1BS-501956505020_01_P010_u08rf3031.tif,558
/pylon5/mc3bggp/bspitz/Seals/WV03_20170901140329_10400100336BBC00_17SEP01140329-P1BS-501603159090_01_P001_u08rf3031.tif,560
/pylon5/mc3bggp/bspitz/Seals/WV03_20170906134429_104001003237D500_17SEP06134429-P1BS-501603229080_01_P004_u08rf3031.tif,565
/pylon5/mc3bggp/bspitz/Seals/WV03_20180107225904_104001003788D200_18JAN07225904-P1BS-501954095060_01_P001_u08rf3031.tif,567
/pylon5/mc3bggp/bspitz/Seals/WV03_20171119151103_1040010035135200_17NOV19151103-P1BS-501920256050_01_P001_u08rf3031.tif,570
/pylon5/mc3bggp/bspitz/Seals/WV03_20170710131400_104001002F525400_17JUL10131400-P1BS-501992562040_01_P004_u08rf3031.tif,574
/pylon5/mc3bggp/bspitz/Seals/WV03_20171028043612_1040010033B9BE00_17OCT28043612-P1BS-501896779030_01_P001_u08rf3031.tif,577
/pylon5/mc3bggp/bspitz/Seals/WV03_20171215135828_1040010036282F00_17DEC15135828-P1BS-501953990100_01_P002_u08rf3031.tif,579
/pylon5/mc3bggp/bspitz/Seals/WV03_20170922130402_104001003263A000_17SEP22130402-P1BS-501946239020_01_P003_u08rf3031.tif,583
/pylon5/mc3bggp/bspitz/Seals/WV03_20170902222542_10400100310D2700_17SEP02222542-P1BS-501667685050_01_P005_u08rf3031.tif,586
/pylon5/mc3bggp/bspitz/Seals/WV03_20171105130901_104001003357BF00_17NOV05130901-P1BS-501896770040_01_P001_u08rf3031.tif,591
/pylon5/mc3bggp/bspitz/Seals/WV03_20170905101709_104001003283AB00_17SEP05101709-P1BS-501603149020_01_P008_u08rf3031.tif,594
/pylon5/mc3bggp/bspitz/Seals/WV03_20171021140634_104001003568EC00_17OCT21140634-P1BS-501862248040_01_P003_u08rf3031.tif,600
/pylon5/mc3bggp/bspitz/Seals/WV03_20170901140625_1040010031BE8A00_17SEP01140625-P1BS-501669350010_01_P001_u08rf3031.tif,604
/pylon5/mc3bggp/bspitz/Seals/WV03_20170828130029_1040010032227400_17AUG28130029-P1BS-501603139060_01_P003_u08rf3031.tif,608
/pylon5/mc3bggp/bspitz/Seals/WV03_20170613124034_104001002D9DA600_17JUN13124034-P1BS-501461471070_01_P007_u08rf3031.tif,610
/pylon5/mc3bggp/bspitz/Seals/WV03_20171001233028_1040010033921900_17OCT01233028-P1BS-501946336020_01_P010_u08rf3031.tif,612
/pylon5/mc3bggp/bspitz/Seals/WV03_20171025213946_1040010035A01100_17OCT25213946-P1BS-501934279070_01_P011_u08rf3031.tif,613
/pylon5/mc3bggp/bspitz/Seals/WV03_20171022030356_1040010035184800_17OCT22030356-P1BS-501862244090_01_P002_u08rf3031.tif,616
/pylon5/mc3bggp/bspitz/Seals/WV03_20171215135826_1040010036282F00_17DEC15135826-P1BS-501953990100_01_P001_u08rf3031.tif,617
/pylon5/mc3bggp/bspitz/Seals/WV03_20170926140749_104001003320EE00_17SEP26140749-P1BS-501946282100_01_P001_u08rf3031.tif,619
/pylon5/mc3bggp/bspitz/Seals/WV03_20171214182556_10400100365DB100_17DEC14182556-P1BS-501956494030_01_P001_u08rf3031.tif,622
/pylon5/mc3bggp/bspitz/Seals/WV03_20170903143649_10400100334E5000_17SEP03143649-P1BS-501603159030_01_P004_u08rf3031.tif,625
/pylon5/mc3bggp/bspitz/Seals/WV03_20170921075911_1040010032BD6300_17SEP21075911-P1BS-501946272090_01_P001_u08rf3031.tif,627
/pylon5/mc3bggp/bspitz/Seals/WV03_20170722224513_104001002F579500_17JUL22224513-P1BS-501497983050_01_P002_u08rf3031.tif,631
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212113246_1040010036442E00_17DEC12113246-P1BS-501954009010_01_P001_u08rf3031.tif,633
/pylon5/mc3bggp/bspitz/Seals/WV03_20180107225911_104001003788D200_18JAN07225911-P1BS-501954095060_01_P006_u08rf3031.tif,637
/pylon5/mc3bggp/bspitz/Seals/WV03_20171205205943_10400100368C9900_17DEC05205943-P1BS-501956587030_01_P010_u08rf3031.tif,639
/pylon5/mc3bggp/bspitz/Seals/WV03_20171102122307_104001003552C400_17NOV02122307-P1BS-501932118080_01_P002_u08rf3031.tif,647
/pylon5/mc3bggp/bspitz/Seals/WV03_20171119151107_1040010035135200_17NOV19151107-P1BS-501920256050_01_P003_u08rf3031.tif,650
/pylon5/mc3bggp/bspitz/Seals/WV03_20170610230915_104001002D090B00_17JUN10230915-P1BS-501946143040_01_P002_u08rf3031.tif,652
/pylon5/mc3bggp/bspitz/Seals/WV03_20170829015915_1040010031980900_17AUG29015915-P1BS-501669240030_01_P001_u08rf3031.tif,656
/pylon5/mc3bggp/bspitz/Seals/WV03_20171208021722_10400100351F4700_17DEC08021722-P1BS-501920264010_01_P001_u08rf3031.tif,658
/pylon5/mc3bggp/bspitz/Seals/WV03_20171007134425_1040010032571A00_17OCT07134425-P1BS-501861932080_01_P005_u08rf3031.tif,659
/pylon5/mc3bggp/bspitz/Seals/WV03_20171209023227_1040010036498000_17DEC09023227-P1BS-501954013070_01_P007_u08rf3031.tif,660
/pylon5/mc3bggp/bspitz/Seals/WV03_20170912165816_1040010032781200_17SEP12165816-P1BS-501946242040_01_P001_u08rf3031.tif,665
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212095746_10400100364CEB00_17DEC12095746-P1BS-501954086050_01_P006_u08rf3031.tif,669
/pylon5/mc3bggp/bspitz/Seals/WV03_20171002042028_104001003388D600_17OCT02042028-P1BS-501946334080_01_P010_u08rf3031.tif,672
/pylon5/mc3bggp/bspitz/Seals/WV03_20171016125041_1040010034323300_17OCT16125041-P1BS-501989207060_01_P003_u08rf3031.tif,674
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212113349_10400100362F7B00_17DEC12113349-P1BS-501953997040_01_P001_u08rf3031.tif,675
/pylon5/mc3bggp/bspitz/Seals/WV03_20170610231014_104001002E331300_17JUN10231014-P1BS-501946149020_01_P004_u08rf3031.tif,681
/pylon5/mc3bggp/bspitz/Seals/WV03_20170831023002_1040010032530900_17AUG31023002-P1BS-501603145030_01_P001_u08rf3031.tif,684
/pylon5/mc3bggp/bspitz/Seals/WV03_20171127073239_1040010035A2CC00_17NOV27073239-P1BS-501934280070_01_P002_u08rf3031.tif,688
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212210910_1040010037BCD500_17DEC12210910-P1BS-501954112080_01_P001_u08rf3031.tif,690
/pylon5/mc3bggp/bspitz/Seals/WV03_20170915093907_1040010033BD6500_17SEP15093907-P1BS-501946345070_01_P002_u08rf3031.tif,693
/pylon5/mc3bggp/bspitz/Seals/WV03_20170902222540_10400100310D2700_17SEP02222540-P1BS-501667685050_01_P004_u08rf3031.tif,696
/pylon5/mc3bggp/bspitz/Seals/WV03_20171128190944_1040010035780A00_17NOV28190944-P1BS-501932165010_01_P010_u08rf3031.tif,697
/pylon5/mc3bggp/bspitz/Seals/WV03_20171121234638_1040010035681400_17NOV21234638-P1BS-501932137050_01_P003_u08rf3031.tif,703
/pylon5/mc3bggp/bspitz/Seals/WV03_20170722224515_104001002F579500_17JUL22224515-P1BS-501497983050_01_P003_u08rf3031.tif,704
/pylon5/mc3bggp/bspitz/Seals/WV03_20170613124035_104001002D9DA600_17JUN13124035-P1BS-501461471070_01_P008_u08rf3031.tif,707
/pylon5/mc3bggp/bspitz/Seals/WV03_20170922130307_1040010032560E00_17SEP22130307-P1BS-501946238010_01_P003_u08rf3031.tif,711
/pylon5/mc3bggp/bspitz/Seals/WV03_20171002024356_1040010033BB5400_17OCT02024356-P1BS-501946343030_01_P010_u08rf3031.tif,713
/pylon5/mc3bggp/bspitz/Seals/WV03_20170911132612_10400100322AB900_17SEP11132612-P1BS-501603140060_01_P002_u08rf3031.tif,717
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908173255_1040010032554C00_17SEP08173255-P1BS-501603145040_01_P004_u08rf3031.tif,721
/pylon5/mc3bggp/bspitz/Seals/WV03_20170828094914_10400100315F5700_17AUG28094914-P1BS-501669232080_01_P004_u08rf3031.tif,722
/pylon5/mc3bggp/bspitz/Seals/WV03_20170828094922_10400100315F5700_17AUG28094922-P1BS-501669232080_01_P009_u08rf3031.tif,724
/pylon5/mc3bggp/bspitz/Seals/WV03_20170901140535_1040010031BDCB00_17SEP01140535-P1BS-501669247010_01_P007_u08rf3031.tif,725
/pylon5/mc3bggp/bspitz/Seals/WV03_20170828095008_10400100321C1500_17AUG28095008-P1BS-501603138040_01_P004_u08rf3031.tif,730
/pylon5/mc3bggp/bspitz/Seals/WV03_20170828094916_10400100315F5700_17AUG28094916-P1BS-501669232080_01_P005_u08rf3031.tif,731
/pylon5/mc3bggp/bspitz/Seals/WV03_20170922014405_104001003369A000_17SEP22014405-P1BS-501946297080_01_P003_u08rf3031.tif,735
/pylon5/mc3bggp/bspitz/Seals/WV03_20171213131601_10400100379A3800_17DEC13131601-P1BS-501954103010_01_P007_u08rf3031.tif,739
/pylon5/mc3bggp/bspitz/Seals/WV03_20171007134426_1040010032571A00_17OCT07134426-P1BS-501861932080_01_P006_u08rf3031.tif,742
/pylon5/mc3bggp/bspitz/Seals/WV03_20170912004505_1040010032B12400_17SEP12004505-P1BS-501946253010_01_P003_u08rf3031.tif,743
/pylon5/mc3bggp/bspitz/Seals/WV03_20171203105131_104001003626E200_17DEC03105131-P1BS-501953990050_01_P010_u08rf3031.tif,747
/pylon5/mc3bggp/bspitz/Seals/WV03_20171031200017_1040010034C52A00_17OCT31200017-P1BS-501920106050_01_P008_u08rf3031.tif,750
/pylon5/mc3bggp/bspitz/Seals/WV03_20170717230413_104001002F103B00_17JUL17230413-P1BS-501497929030_01_P004_u08rf3031.tif,751
/pylon5/mc3bggp/bspitz/Seals/WV03_20171027140323_1040010034872700_17OCT27140323-P1BS-501920081070_01_P005_u08rf3031.tif,752
/pylon5/mc3bggp/bspitz/Seals/WV03_20170925090147_10400100332B1300_17SEP25090147-P1BS-501946284060_01_P003_u08rf3031.tif,753
/pylon5/mc3bggp/bspitz/Seals/WV03_20171012164536_1040010034928600_17OCT12164536-P1BS-501989212070_01_P004_u08rf3031.tif,756
/pylon5/mc3bggp/bspitz/Seals/WV03_20170914092347_1040010033D16500_17SEP14092347-P1BS-501946348030_01_P007_u08rf3031.tif,759
/pylon5/mc3bggp/bspitz/Seals/WV03_20171017211407_1040010033D5C700_17OCT17211407-P1BS-501989205090_01_P010_u08rf3031.tif,761
/pylon5/mc3bggp/bspitz/Seals/WV03_20171007134154_10400100346D1B00_17OCT07134154-P1BS-501862159090_01_P006_u08rf3031.tif,766
/pylon5/mc3bggp/bspitz/Seals/WV03_20170828095013_10400100321C1500_17AUG28095013-P1BS-501603138040_01_P007_u08rf3031.tif,767
/pylon5/mc3bggp/bspitz/Seals/WV03_20171001134538_1040010033CA3600_17OCT01134538-P1BS-501946347060_01_P002_u08rf3031.tif,769
/pylon5/mc3bggp/bspitz/Seals/WV03_20170717230412_104001002F103B00_17JUL17230412-P1BS-501497929030_01_P003_u08rf3031.tif,773
/pylon5/mc3bggp/bspitz/Seals/WV03_20171208133602_104001003418F800_17DEC08133602-P1BS-501896789070_01_P007_u08rf3031.tif,774
/pylon5/mc3bggp/bspitz/Seals/WV03_20171231063751_1040010036322700_17DEC31063751-P1BS-501953998070_01_P006_u08rf3031.tif,777
/pylon5/mc3bggp/bspitz/Seals/WV03_20171110174204_1040010034576300_17NOV10174204-P1BS-501917432060_01_P001_u08rf3031.tif,780
/pylon5/mc3bggp/bspitz/Seals/WV03_20170918151644_1040010033412C00_17SEP18151644-P1BS-501946288070_01_P001_u08rf3031.tif,784
/pylon5/mc3bggp/bspitz/Seals/WV03_20171206113408_1040010036AF3900_17DEC06113408-P1BS-501956611080_01_P001_u08rf3031.tif,785
/pylon5/mc3bggp/bspitz/Seals/WV03_20171217080038_1040010035CB1800_17DEC17080038-P1BS-501934391060_01_P008_u08rf3031.tif,787
/pylon5/mc3bggp/bspitz/Seals/WV03_20171210140617_1040010035B7F800_17DEC10140617-P1BS-501934294060_01_P004_u08rf3031.tif,790
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908173349_104001003148CD00_17SEP08173349-P1BS-501669227090_01_P002_u08rf3031.tif,794
/pylon5/mc3bggp/bspitz/Seals/WV03_20170902142211_1040010032096400_17SEP02142211-P1BS-501603135090_01_P001_u08rf3031.tif,798
/pylon5/mc3bggp/bspitz/Seals/WV03_20180101115225_1040010035BAB700_18JAN01115225-P1BS-501934298020_01_P008_u08rf3031.tif,801
/pylon5/mc3bggp/bspitz/Seals/WV03_20180108214005_10400100375AA700_18JAN08214005-P1BS-501968392080_01_P002_u08rf3031.tif,804
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212113255_1040010036442E00_17DEC12113255-P1BS-501954009010_01_P007_u08rf3031.tif,808
/pylon5/mc3bggp/bspitz/Seals/WV03_20180106130206_1040010037AEBB00_18JAN06130206-P1BS-501954108020_01_P005_u08rf3031.tif,811
/pylon5/mc3bggp/bspitz/Seals/WV03_20171214151805_10400100361B2100_17DEC14151805-P1BS-501934417040_01_P003_u08rf3031.tif,813
/pylon5/mc3bggp/bspitz/Seals/WV03_20171120055114_1040010035AAA000_17NOV20055114-P1BS-501934286100_01_P010_u08rf3031.tif,816
/pylon5/mc3bggp/bspitz/Seals/WV03_20170925090145_10400100332B1300_17SEP25090145-P1BS-501946284060_01_P002_u08rf3031.tif,818
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818134219_104001003107D400_17AUG18134219-P1BS-501667684090_01_P012_u08rf3031.tif,820
/pylon5/mc3bggp/bspitz/Seals/WV03_20170901140407_10400100324F2D00_17SEP01140407-P1BS-501603144060_01_P002_u08rf3031.tif,820
/pylon5/mc3bggp/bspitz/Seals/WV03_20180109122002_104001003613E600_18JAN09122002-P1BS-501934411070_01_P007_u08rf3031.tif,824
/pylon5/mc3bggp/bspitz/Seals/WV03_20171109075038_104001003425C900_17NOV09075038-P1BS-501896795020_01_P009_u08rf3031.tif,826
/pylon5/mc3bggp/bspitz/Seals/WV03_20170914043305_10400100325EA300_17SEP14043305-P1BS-501946237030_01_P010_u08rf3031.tif,828
/pylon5/mc3bggp/bspitz/Seals/WV03_20171203220153_1040010035669A00_17DEC03220153-P1BS-501932136030_01_P003_u08rf3031.tif,834
/pylon5/mc3bggp/bspitz/Seals/WV03_20171115074444_10400100340E0F00_17NOV15074444-P1BS-501896786060_01_P010_u08rf3031.tif,836
/pylon5/mc3bggp/bspitz/Seals/WV03_20170912004558_1040010032BA9C00_17SEP12004558-P1BS-501946254030_01_P002_u08rf3031.tif,838
/pylon5/mc3bggp/bspitz/Seals/WV03_20171211173958_10400100355AD600_17DEC11173958-P1BS-501932126100_01_P001_u08rf3031.tif,839
/pylon5/mc3bggp/bspitz/Seals/WV03_20170921174144_104001003360ED00_17SEP21174144-P1BS-501946296090_01_P003_u08rf3031.tif,842
/pylon5/mc3bggp/bspitz/Seals/WV03_20171013183607_1040010034786D00_17OCT13183607-P1BS-501862226020_01_P008_u08rf3031.tif,844
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212210947_1040010037A33300_17DEC12210947-P1BS-501954104050_01_P002_u08rf3031.tif,846
/pylon5/mc3bggp/bspitz/Seals/WV03_20171027140317_1040010034872700_17OCT27140317-P1BS-501920081070_01_P001_u08rf3031.tif,849
/pylon5/mc3bggp/bspitz/Seals/WV03_20170920204040_10400100330EE500_17SEP20204040-P1BS-501946279080_01_P001_u08rf3031.tif,852
/pylon5/mc3bggp/bspitz/Seals/WV03_20170905231347_1040010032CDF100_17SEP05231347-P1BS-501603156060_01_P006_u08rf3031.tif,855
/pylon5/mc3bggp/bspitz/Seals/WV03_20170912165912_10400100316BFC00_17SEP12165912-P1BS-501946161080_01_P003_u08rf3031.tif,857
/pylon5/mc3bggp/bspitz/Seals/WV03_20171125034629_10400100352E6B00_17NOV25034629-P1BS-501922397100_01_P001_u08rf3031.tif,860
/pylon5/mc3bggp/bspitz/Seals/WV03_20170710131412_10400100304BA200_17JUL10131412-P1BS-501603348090_01_P001_u08rf3031.tif,863
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818134122_10400100311A6D00_17AUG18134122-P1BS-501669219040_01_P011_u08rf3031.tif,866
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818134113_10400100311A6D00_17AUG18134113-P1BS-501669219040_01_P006_u08rf3031.tif,869
/pylon5/mc3bggp/bspitz/Seals/WV03_20171218125805_1040010036C96D00_17DEC18125805-P1BS-501968318060_01_P004_u08rf3031.tif,873
/pylon5/mc3bggp/bspitz/Seals/WV03_20180109122005_104001003613E600_18JAN09122005-P1BS-501934411070_01_P009_u08rf3031.tif,875
/pylon5/mc3bggp/bspitz/Seals/WV03_20171117094821_1040010035D37900_17NOV17094821-P1BS-501934397010_01_P001_u08rf3031.tif,878
/pylon5/mc3bggp/bspitz/Seals/WV03_20171221090305_10400100363ECE00_17DEC21090305-P1BS-501954005060_01_P008_u08rf3031.tif,880
/pylon5/mc3bggp/bspitz/Seals/WV03_20171125132752_1040010035182C00_17NOV25132752-P1BS-501920257050_01_P004_u08rf3031.tif,883
/pylon5/mc3bggp/bspitz/Seals/WV03_20171008135851_104001003249AE00_17OCT08135851-P1BS-501861929070_01_P004_u08rf3031.tif,885
/pylon5/mc3bggp/bspitz/Seals/WV03_20170902222640_1040010033759000_17SEP02222640-P1BS-501603231080_01_P003_u08rf3031.tif,888
/pylon5/mc3bggp/bspitz/Seals/WV03_20171202102809_10400100352AC100_17DEC02102809-P1BS-501922396080_01_P004_u08rf3031.tif,890
/pylon5/mc3bggp/bspitz/Seals/WV03_20171017113333_1040010032A81C00_17OCT17113333-P1BS-501861937020_01_P010_u08rf3031.tif,892
/pylon5/mc3bggp/bspitz/Seals/WV03_20170610231020_104001002E331300_17JUN10231020-P1BS-501946149020_01_P008_u08rf3031.tif,896
/pylon5/mc3bggp/bspitz/Seals/WV03_20170903031603_104001003198E700_17SEP03031603-P1BS-501669242020_01_P006_u08rf3031.tif,899
/pylon5/mc3bggp/bspitz/Seals/WV03_20170921062058_104001003371D900_17SEP21062058-P1BS-501946300010_01_P002_u08rf3031.tif,903
/pylon5/mc3bggp/bspitz/Seals/WV03_20171008135729_1040010033997300_17OCT08135729-P1BS-501862030100_01_P004_u08rf3031.tif,905
/pylon5/mc3bggp/bspitz/Seals/WV03_20171125115942_10400100368AAB00_17NOV25115942-P1BS-501956588030_01_P007_u08rf3031.tif,908
/pylon5/mc3bggp/bspitz/Seals/WV03_20171007134246_104001003465C200_17OCT07134246-P1BS-501862157090_01_P006_u08rf3031.tif,910
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818231628_10400100317D4700_17AUG18231628-P1BS-501946162020_01_P006_u08rf3031.tif,913
