Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20170924102305_10400100348BFC00_17SEP24102305-P1BS-501946354020_01_P001_u08rf3031.tif,1555783043.6787677,1555783126.5972953,22519
/pylon5/mc3bggp/bspitz/Seals/WV03_20171119052701_1040010035263A00_17NOV19052701-P1BS-501922391100_01_P001_u08rf3031.tif,1555783126.6119976,1555783209.1715143,20508
/pylon5/mc3bggp/bspitz/Seals/WV03_20180110140341_1040010036700100_18JAN10140341-P1BS-501956503050_01_P001_u08rf3031.tif,1555783209.2779617,1555783274.3623166,18973
/pylon5/mc3bggp/bspitz/Seals/WV03_20171014135600_1040010033272E00_17OCT14135600-P1BS-501861946040_01_P005_u08rf3031.tif,1555783274.3769424,1555783304.1813169,8137
/pylon5/mc3bggp/bspitz/Seals/WV03_20171013035850_1040010032700400_17OCT13035850-P1BS-501861933100_01_P002_u08rf3031.tif,1555783304.1911836,1555783352.2810082,18586
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908173255_1040010032554C00_17SEP08173255-P1BS-501603145040_01_P004_u08rf3031.tif,1555783352.292401,1555783419.770545,20774
/pylon5/mc3bggp/bspitz/Seals/WV03_20171218081559_104001003616F100_17DEC18081559-P1BS-501934414010_01_P009_u08rf3031.tif,1555783419.7856593,1555783505.5438132,23557
/pylon5/mc3bggp/bspitz/Seals/WV03_20171206113408_1040010036AF3900_17DEC06113408-P1BS-501956611080_01_P001_u08rf3031.tif,1555783505.6870668,1555783552.9284081,17278
/pylon5/mc3bggp/bspitz/Seals/WV03_20171127010231_1040010035BFC200_17NOV27010231-P1BS-501934300070_01_P001_u08rf3031.tif,1555783553.0047038,1555783614.4559596,18070
/pylon5/mc3bggp/bspitz/Seals/WV03_20171221040229_10400100360D3A00_17DEC21040229-P1BS-501934407020_01_P002_u08rf3031.tif,1555783614.5014164,1555783692.0675392,23629
/pylon5/mc3bggp/bspitz/Seals/WV03_20171225225312_10400100371DD100_17DEC25225312-P1BS-501968375030_01_P001_u08rf3031.tif,1555783692.0806766,1555783750.6639023,17217
/pylon5/mc3bggp/bspitz/Seals/WV03_20171111000803_1040010036A25400_17NOV11000803-P1BS-501956602030_01_P002_u08rf3031.tif,1555783750.6852846,1555783780.1893017,7622
/pylon5/mc3bggp/bspitz/Seals/WV03_20171001040556_1040010033457B00_17OCT01040556-P1BS-501946289010_01_P006_u08rf3031.tif,1555783780.1966808,1555783843.4835722,19341
/pylon5/mc3bggp/bspitz/Seals/WV03_20171204204429_1040010036202100_17DEC04204429-P1BS-501953986080_01_P009_u08rf3031.tif,1555783843.494194,1555783912.438322,19750
/pylon5/mc3bggp/bspitz/Seals/WV03_20171231145026_10400100368E7200_17DEC31145026-P1BS-501956589080_01_P005_u08rf3031.tif,1555783912.4517002,1555783972.115526,18337
/pylon5/mc3bggp/bspitz/Seals/WV03_20171231145028_10400100368E7200_17DEC31145028-P1BS-501956589080_01_P006_u08rf3031.tif,1555783972.1473439,1555784032.9039383,18885
/pylon5/mc3bggp/bspitz/Seals/WV03_20171221090203_1040010036A71B00_17DEC21090203-P1BS-501956606080_01_P007_u08rf3031.tif,1555784032.9146636,1555784104.344049,20018
/pylon5/mc3bggp/bspitz/Seals/WV03_20171209023223_1040010036498000_17DEC09023223-P1BS-501954013070_01_P005_u08rf3031.tif,1555784104.3647726,1555784166.6629329,23607
/pylon5/mc3bggp/bspitz/Seals/WV03_20170905101707_104001003283AB00_17SEP05101707-P1BS-501603149020_01_P006_u08rf3031.tif,1555784166.6840904,1555784222.334841,20105
