Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20171213131703_1040010036439D00_17DEC13131703-P1BS-501954010060_01_P001_u08rf3031.tif,1554067660.3558345,1554067710.2946582,16503
/pylon5/mc3bggp/bspitz/Seals/WV03_20171207114059_10400100360DC300_17DEC07114059-P1BS-501934408030_01_P007_u08rf3031.tif,1554067710.4989755,1554067774.3299563,20441
/pylon5/mc3bggp/bspitz/Seals/WV03_20171124033007_10400100362A8100_17NOV24033007-P1BS-501953993040_01_P001_u08rf3031.tif,1554067774.6406894,1554067824.7506092,21407
/pylon5/mc3bggp/bspitz/Seals/WV03_20171223011809_10400100361FFF00_17DEC23011809-P1BS-501953986070_01_P002_u08rf3031.tif,1554067824.8979218,1554067852.5738685,6109
/pylon5/mc3bggp/bspitz/Seals/WV03_20171214151710_10400100352EE100_17DEC14151710-P1BS-501922398090_01_P010_u08rf3031.tif,1554067852.6743538,1554067881.586228,8131
/pylon5/mc3bggp/bspitz/Seals/WV03_20171224223613_1040010034350300_17DEC24223613-P1BS-501917421060_01_P002_u08rf3031.tif,1554067881.7031076,1554067907.1638043,4167
/pylon5/mc3bggp/bspitz/Seals/WV03_20170927124610_10400100333E4100_17SEP27124610-P1BS-501946288020_01_P004_u08rf3031.tif,1554067907.273262,1554067930.9831734,4617
/pylon5/mc3bggp/bspitz/Seals/WV03_20171218130540_1040010037BE1B00_17DEC18130540-P1BS-501954113020_01_P002_u08rf3031.tif,1554067931.0599,1554067952.7263186,6548
/pylon5/mc3bggp/bspitz/Seals/WV03_20171002154236_10400100348B3300_17OCT02154236-P1BS-501946354010_01_P007_u08rf3031.tif,1554067952.7969184,1554067976.22987,5653
/pylon5/mc3bggp/bspitz/Seals/WV03_20180104042514_1040010035B71D00_18JAN04042514-P1BS-501934294050_01_P002_u08rf3031.tif,1554067976.303222,1554067996.6744268,4609
/pylon5/mc3bggp/bspitz/Seals/WV03_20171014104432_1040010034194000_17OCT14104432-P1BS-501862143010_01_P010_u08rf3031.tif,1554067996.7430518,1554068034.9298236,9631
/pylon5/mc3bggp/bspitz/Seals/WV03_20170911132505_1040010033D12500_17SEP11132505-P1BS-501603217080_01_P003_u08rf3031.tif,1554068035.04364,1554068116.8837845,23076
/pylon5/mc3bggp/bspitz/Seals/WV03_20180101145843_1040010037B88500_18JAN01145843-P1BS-501954111100_01_P002_u08rf3031.tif,1554068117.1297786,1554068135.4748077,5115
/pylon5/mc3bggp/bspitz/Seals/WV03_20171214182558_10400100365DB100_17DEC14182558-P1BS-501956494030_01_P002_u08rf3031.tif,1554068135.4997435,1554068213.8288548,22490
/pylon5/mc3bggp/bspitz/Seals/WV03_20170920123451_1040010033939B00_17SEP20123451-P1BS-501946333080_01_P010_u08rf3031.tif,1554068214.1014767,1554068257.188077,11199
/pylon5/mc3bggp/bspitz/Seals/WV03_20170613123937_104001002DB9B700_17JUN13123937-P1BS-501461502070_01_P006_u08rf3031.tif,1554068257.3305619,1554068336.4290974,23555
/pylon5/mc3bggp/bspitz/Seals/WV03_20171116125036_1040010035348800_17NOV16125036-P1BS-501922404070_01_P010_u08rf3031.tif,1554068336.6699445,1554068363.2062247,8538
/pylon5/mc3bggp/bspitz/Seals/WV03_20171229141157_1040010037A28D00_17DEC29141157-P1BS-501954104030_01_P012_u08rf3031.tif,1554068363.272752,1554068396.6044207,9062
/pylon5/mc3bggp/bspitz/Seals/WV03_20171213101311_1040010036737300_17DEC13101311-P1BS-501956506070_01_P007_u08rf3031.tif,1554068396.6967244,1554068473.7073035,20425
/pylon5/mc3bggp/bspitz/Seals/WV03_20170922130303_1040010032560E00_17SEP22130303-P1BS-501946238010_01_P001_u08rf3031.tif,1554068473.9439003,1554068548.2419145,20712
