Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20171207114123_1040010036601500_17DEC07114123-P1BS-501956495080_01_P001_u08rf3031.tif,1554067660.3413115,1554067710.8867013,18070
/pylon5/mc3bggp/bspitz/Seals/WV03_20170922014407_104001003369A000_17SEP22014407-P1BS-501946297080_01_P005_u08rf3031.tif,1554067711.0479245,1554067731.800692,5063
/pylon5/mc3bggp/bspitz/Seals/WV03_20171127073345_104001003523AE00_17NOV27073345-P1BS-501922390030_01_P011_u08rf3031.tif,1554067731.8768814,1554067756.5708716,7144
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908012101_1040010031D43000_17SEP08012101-P1BS-501669354050_01_P005_u08rf3031.tif,1554067756.6543436,1554067788.7121727,7679
/pylon5/mc3bggp/bspitz/Seals/WV03_20170916211502_10400100325F3100_17SEP16211502-P1BS-501986281050_01_P007_u08rf3031.tif,1554067788.814429,1554067811.8278103,7308
/pylon5/mc3bggp/bspitz/Seals/WV03_20171109075038_104001003425C900_17NOV09075038-P1BS-501896795020_01_P010_u08rf3031.tif,1554067811.8931117,1554067834.750084,7610
/pylon5/mc3bggp/bspitz/Seals/WV03_20170906134538_1040010031A23E00_17SEP06134538-P1BS-501669243020_01_P005_u08rf3031.tif,1554067834.8243108,1554067876.3342576,12077
/pylon5/mc3bggp/bspitz/Seals/WV03_20170930133056_104001003466B100_17SEP30133056-P1BS-501946353050_01_P007_u08rf3031.tif,1554067876.462993,1554067903.7540803,5164
/pylon5/mc3bggp/bspitz/Seals/WV03_20171012132345_1040010033D18F00_17OCT12132345-P1BS-501862136030_01_P004_u08rf3031.tif,1554067903.8541846,1554067967.608295,19155
/pylon5/mc3bggp/bspitz/Seals/WV03_20171010044815_10400100346F2000_17OCT10044815-P1BS-501862222020_01_P010_u08rf3031.tif,1554067967.8171809,1554067992.7697074,7075
/pylon5/mc3bggp/bspitz/Seals/WV03_20171012132234_1040010033CAB400_17OCT12132234-P1BS-501862130100_01_P003_u08rf3031.tif,1554067992.8506935,1554068065.2508116,22070
/pylon5/mc3bggp/bspitz/Seals/WV03_20170911132503_1040010033D12500_17SEP11132503-P1BS-501603217080_01_P002_u08rf3031.tif,1554068065.4813201,1554068143.3615413,23100
/pylon5/mc3bggp/bspitz/Seals/WV03_20171216221053_1040010036916100_17DEC16221053-P1BS-501956592050_01_P009_u08rf3031.tif,1554068143.586229,1554068207.3057582,22415
/pylon5/mc3bggp/bspitz/Seals/WV03_20171111000803_1040010036A25400_17NOV11000803-P1BS-501956602030_01_P002_u08rf3031.tif,1554068207.5115871,1554068240.0347452,7622
