,ImageName,ImageSize,TTX
65,WV03_20171202023006_10400100354DC800_17DEC02023006-P1BS-501932117030_01_P010_u08rf3031.tif,267,38.86259984970093
66,WV03_20170911132614_10400100322AB900_17SEP11132614-P1BS-501603140060_01_P004_u08rf3031.tif,267,30.219499826431274
67,WV03_20171130064038_1040010036559A00_17NOV30064038-P1BS-501954093010_01_P002_u08rf3031.tif,269,24.08699989318848
68,WV03_20171119213934_10400100353D7F00_17NOV19213934-P1BS-501922410010_01_P004_u08rf3031.tif,270,15.454099893569946
69,WV03_20171212210959_1040010037A33300_17DEC12210959-P1BS-501954104050_01_P010_u08rf3031.tif,276,26.61019992828369
70,WV03_20171231033239_1040010036880700_17DEC31033239-P1BS-501956585050_01_P007_u08rf3031.tif,279,24.302200078964233
71,WV03_20170906134538_1040010031A23E00_17SEP06134538-P1BS-501669243020_01_P005_u08rf3031.tif,283,40.460299968719475
72,WV03_20170930200335_1040010034A0B400_17SEP30200335-P1BS-501946356040_01_P002_u08rf3031.tif,284,18.37039995193481
73,WV03_20170828094922_10400100315F5700_17AUG28094922-P1BS-501669232080_01_P010_u08rf3031.tif,288,22.9941999912262
74,WV03_20171224223613_1040010034350300_17DEC24223613-P1BS-501917421060_01_P002_u08rf3031.tif,290,22.18680000305176
75,WV03_20171008135733_1040010033997300_17OCT08135733-P1BS-501862030100_01_P008_u08rf3031.tif,292,24.497900009155273
76,WV03_20170818231715_1040010032AA7700_17AUG18231715-P1BS-501946250040_01_P001_u08rf3031.tif,294,47.7110002040863
77,WV03_20171121185840_10400100358A3900_17NOV21185840-P1BS-501932177020_01_P002_u08rf3031.tif,297,18.066299915313717
78,WV03_20171230174234_1040010036AB4500_17DEC30174234-P1BS-501956607100_01_P001_u08rf3031.tif,297,55.14800000190735
79,WV03_20170930133056_104001003466B100_17SEP30133056-P1BS-501946353050_01_P007_u08rf3031.tif,297,27.8270001411438
80,WV03_20171213131708_1040010036439D00_17DEC13131708-P1BS-501954010060_01_P005_u08rf3031.tif,301,57.93720006942749
81,WV03_20171206063759_10400100341A2F00_17DEC06063759-P1BS-501896789100_01_P002_u08rf3031.tif,301,26.683199882507324
82,WV03_20171212175415_1040010036569100_17DEC12175415-P1BS-501954093030_01_P010_u08rf3031.tif,301,31.222300052642822
83,WV03_20170902222606_10400100310E2400_17SEP02222606-P1BS-501984206030_01_P008_u08rf3031.tif,302,32.541899919509895
84,WV03_20171105130741_1040010035B40300_17NOV05130741-P1BS-501934295030_01_P002_u08rf3031.tif,303,25.38830018043518
85,WV03_20180105142159_1040010037C52500_18JAN05142159-P1BS-501954114050_01_P005_u08rf3031.tif,308,53.206599950790405
86,WV03_20170927124610_10400100333E4100_17SEP27124610-P1BS-501946288020_01_P004_u08rf3031.tif,310,23.89400005340576
87,WV03_20171127073251_1040010035A2CC00_17NOV27073251-P1BS-501934280070_01_P009_u08rf3031.tif,311,36.14350008964538
88,WV03_20171109204129_1040010035C9BC00_17NOV09204129-P1BS-501934390090_01_P002_u08rf3031.tif,315,21.18560004234314
89,WV03_20171120103458_1040010035B62400_17NOV20103458-P1BS-501934296050_01_P010_u08rf3031.tif,319,25.501399993896484
90,WV03_20171218130540_1040010037BE1B00_17DEC18130540-P1BS-501954113020_01_P002_u08rf3031.tif,319,21.484100103378296
91,WV03_20171012132345_1040010033D18F00_17OCT12132345-P1BS-501862136030_01_P004_u08rf3031.tif,320,56.2318000793457
92,WV03_20171012132230_1040010033CAB400_17OCT12132230-P1BS-501862130100_01_P001_u08rf3031.tif,322,62.76719999313354
93,WV03_20171119133428_1040010034283300_17NOV19133428-P1BS-501896796020_01_P010_u08rf3031.tif,325,37.75160002708435
94,WV03_20171218143348_1040010036AC8000_17DEC18143348-P1BS-501956609060_01_P001_u08rf3031.tif,327,54.138400077819824
95,WV03_20170925090149_10400100332B1300_17SEP25090149-P1BS-501946284060_01_P005_u08rf3031.tif,329,23.198300123214718
96,WV03_20171229141303_10400100385F7100_17DEC29141303-P1BS-501954067060_01_P012_u08rf3031.tif,330,21.27810001373291
97,WV03_20171013183609_1040010034786D00_17OCT13183609-P1BS-501862226020_01_P010_u08rf3031.tif,331,33.22869992256165
98,WV03_20171012132232_1040010033CAB400_17OCT12132232-P1BS-501862130100_01_P002_u08rf3031.tif,332,63.724299907684326
99,WV03_20180101145826_10400100368A4600_18JAN01145826-P1BS-501956586040_01_P002_u08rf3031.tif,332,17.870100021362305
100,WV03_20171002154236_10400100348B3300_17OCT02154236-P1BS-501946354010_01_P007_u08rf3031.tif,332,21.22819995880127
101,WV03_20171201034315_10400100357D6A00_17DEC01034315-P1BS-501932168090_01_P002_u08rf3031.tif,333,15.656800031661987
102,WV03_20170818231622_10400100317D4700_17AUG18231622-P1BS-501946162020_01_P002_u08rf3031.tif,340,41.665499925613396
103,WV03_20171016142753_1040010033987A00_17OCT16142753-P1BS-501862030060_01_P005_u08rf3031.tif,341,15.657900094985962
104,WV03_20171012132340_1040010033D18F00_17OCT12132340-P1BS-501862136030_01_P001_u08rf3031.tif,341,59.061700105667114
105,WV03_20170903143658_10400100334E5000_17SEP03143658-P1BS-501603159030_01_P010_u08rf3031.tif,343,33.93730020523071
106,WV03_20180104042514_1040010035B71D00_18JAN04042514-P1BS-501934294050_01_P002_u08rf3031.tif,347,18.64240002632141
107,WV03_20171010044815_10400100346F2000_17OCT10044815-P1BS-501862222020_01_P010_u08rf3031.tif,347,23.692699909210205
108,WV03_20171012132235_1040010033CAB400_17OCT12132235-P1BS-501862130100_01_P004_u08rf3031.tif,354,69.18459987640381
109,WV03_20171231131401_1040010036245800_17DEC31131401-P1BS-501953989020_01_P008_u08rf3031.tif,355,49.41130018234253
110,WV03_20171216221051_1040010036916100_17DEC16221051-P1BS-501956592050_01_P008_u08rf3031.tif,362,58.345499992370605
111,WV03_20171012132234_1040010033CAB400_17OCT12132234-P1BS-501862130100_01_P003_u08rf3031.tif,364,63.96679997444153
112,WV03_20180105030411_10400100378C0D00_18JAN05030411-P1BS-501954097080_01_P007_u08rf3031.tif,365,15.9614999294281
113,WV03_20170911132529_10400100335C1500_17SEP11132529-P1BS-501603159100_01_P003_u08rf3031.tif,369,57.249499797821045
114,WV03_20171014104432_1040010034194000_17OCT14104432-P1BS-501862143010_01_P010_u08rf3031.tif,369,37.059200048446655
115,WV03_20170717230421_104001002F103B00_17JUL17230421-P1BS-501497929030_01_P010_u08rf3031.tif,371,20.475100040435787
116,WV03_20171231131400_1040010036245800_17DEC31131400-P1BS-501953989020_01_P007_u08rf3031.tif,372,53.02189993858338
117,WV03_20171012132342_1040010033D18F00_17OCT12132342-P1BS-501862136030_01_P002_u08rf3031.tif,375,61.87689995765686
118,WV03_20171225082734_10400100377EF300_17DEC25082734-P1BS-501968401030_01_P010_u08rf3031.tif,377,30.70379996299744
119,WV03_20171214182502_1040010035199900_17DEC14182502-P1BS-501920259090_01_P002_u08rf3031.tif,380,53.2099997997284
120,WV03_20171124033101_10400100351CA000_17NOV24033101-P1BS-501920262070_01_P003_u08rf3031.tif,383,47.79940009117127
121,WV03_20180110140231_104001003529FE00_18JAN10140231-P1BS-501922394090_01_P010_u08rf3031.tif,383,29.01609992980957
122,WV03_20170911132505_1040010033D12500_17SEP11132505-P1BS-501603217080_01_P003_u08rf3031.tif,388,74.8176999092102
123,WV03_20171216074551_1040010035AB4200_17DEC16074551-P1BS-501934287030_01_P002_u08rf3031.tif,389,13.149800062179565
124,WV03_20180108003512_104001003810BA00_18JAN08003512-P1BS-501954066040_01_P002_u08rf3031.tif,393,26.498800039291385
125,WV03_20171221040243_1040010037485300_17DEC21040243-P1BS-501968386030_01_P004_u08rf3031.tif,397,23.794300079345703
126,WV03_20171214182534_1040010036D5C900_17DEC14182534-P1BS-501968327070_01_P010_u08rf3031.tif,401,47.78369998931885
127,WV03_20171127135914_1040010035C9F900_17NOV27135914-P1BS-501934390100_01_P001_u08rf3031.tif,403,59.84080004692078
128,WV03_20171117130044_1040010035752D00_17NOV17130044-P1BS-501932161080_01_P002_u08rf3031.tif,410,26.507799863815308
129,WV03_20171203072848_1040010037B70E00_17DEC03072848-P1BS-501954110030_01_P012_u08rf3031.tif,411,23.704600095748898
130,WV03_20171021140643_104001003568EC00_17OCT21140643-P1BS-501862248040_01_P010_u08rf3031.tif,413,27.2014000415802
131,WV03_20170911132503_1040010033D12500_17SEP11132503-P1BS-501603217080_01_P002_u08rf3031.tif,418,65.40859985351561
132,WV03_20171231131510_1040010037D67B00_17DEC31131510-P1BS-501954062040_01_P009_u08rf3031.tif,422,49.01789999008179
133,WV03_20171103141627_1040010035308900_17NOV03141627-P1BS-501922399080_01_P002_u08rf3031.tif,423,18.468100070953373
134,WV03_20170818231717_1040010032AA7700_17AUG18231717-P1BS-501946250040_01_P002_u08rf3031.tif,424,53.58440017700195
135,WV03_20171214182600_10400100365DB100_17DEC14182600-P1BS-501956494030_01_P003_u08rf3031.tif,427,73.91589999198915
136,WV03_20171218062842_1040010037708200_17DEC18062842-P1BS-501968397050_01_P008_u08rf3031.tif,429,37.85179996490479
137,WV03_20180108052713_104001003652BC00_18JAN08052713-P1BS-501954091040_01_P001_u08rf3031.tif,429,53.65229988098145
138,WV03_20171215072206_1040010036C3CB00_17DEC15072206-P1BS-501968314010_01_P012_u08rf3031.tif,429,27.80850005149841
139,WV03_20171214182505_1040010035199900_17DEC14182505-P1BS-501920259090_01_P004_u08rf3031.tif,431,60.05529999732971
140,WV03_20171108202824_1040010035362100_17NOV08202824-P1BS-501922405080_01_P008_u08rf3031.tif,431,33.534000158309944
141,WV03_20180110221010_10400100371B6700_18JAN10221010-P1BS-501968375020_01_P011_u08rf3031.tif,432,20.877600193023678
142,WV03_20180101145843_1040010037B88500_18JAN01145843-P1BS-501954111100_01_P002_u08rf3031.tif,433,18.57069993019104
143,WV03_20171216221053_1040010036916100_17DEC16221053-P1BS-501956592050_01_P009_u08rf3031.tif,435,59.93059992790222
144,WV03_20170925134914_10400100328FF600_17SEP25134914-P1BS-501946247080_01_P001_u08rf3031.tif,435,54.93260002136231
145,WV03_20170818231624_10400100317D4700_17AUG18231624-P1BS-501946162020_01_P003_u08rf3031.tif,437,45.99539995193482
146,WV03_20171214182558_10400100365DB100_17DEC14182558-P1BS-501956494030_01_P002_u08rf3031.tif,440,80.62979984283447
147,WV03_20171012213222_1040010033D3CF00_17OCT12213222-P1BS-501862136070_01_P007_u08rf3031.tif,441,20.37689995765686
148,WV03_20180109184114_1040010037C4E000_18JAN09184114-P1BS-501954114100_01_P010_u08rf3031.tif,445,45.38619995117188
149,WV03_20171221090307_10400100363ECE00_17DEC21090307-P1BS-501954005060_01_P009_u08rf3031.tif,445,64.52200007438661
150,WV03_20170918151746_10400100322EE500_17SEP18151746-P1BS-501946228090_01_P007_u08rf3031.tif,445,17.064200162887573
151,WV03_20171108202719_1040010034929800_17NOV08202719-P1BS-501920086090_01_P008_u08rf3031.tif,446,32.755000114440925
152,WV03_20171219083242_1040010035780300_17DEC19083242-P1BS-501932165070_01_P011_u08rf3031.tif,446,60.75970005989075
153,WV03_20171213100623_10400100364CB100_17DEC13100623-P1BS-501954086040_01_P001_u08rf3031.tif,448,57.22810006141663
154,WV03_20170917163820_10400100326D0A00_17SEP17163820-P1BS-501946240080_01_P008_u08rf3031.tif,451,17.366299867630005
155,WV03_20170911034417_10400100315FAD00_17SEP11034417-P1BS-501984220080_01_P008_u08rf3031.tif,453,31.73580002784729
156,WV03_20171020135205_1040010033635600_17OCT20135205-P1BS-501862018050_01_P010_u08rf3031.tif,453,33.56650018692017
157,WV03_20171216024344_1040010036126900_17DEC16024344-P1BS-501934410080_01_P001_u08rf3031.tif,453,44.36080002784729
158,WV03_20170930133001_104001003205FE00_17SEP30133001-P1BS-501946166040_01_P007_u08rf3031.tif,455,36.652199983596795
159,WV03_20170906040423_1040010031952700_17SEP06040423-P1BS-501984230050_01_P007_u08rf3031.tif,455,23.59219980239868
160,WV03_20171213101204_104001003601E700_17DEC13101204-P1BS-501934400030_01_P007_u08rf3031.tif,456,75.82050013542175
161,WV03_20171214151815_10400100361B2100_17DEC14151815-P1BS-501934417040_01_P010_u08rf3031.tif,458,37.15720009803772
162,WV03_20171123143401_1040010034307A00_17NOV23143401-P1BS-501896798100_01_P008_u08rf3031.tif,460,36.2140998840332
163,WV03_20171114054738_104001003508FA00_17NOV14054738-P1BS-501920247020_01_P002_u08rf3031.tif,460,27.404200077056885
164,WV03_20170924102158_10400100337EE700_17SEP24102158-P1BS-501946301090_01_P003_u08rf3031.tif,462,24.00130009651184
165,WV03_20170716131004_104001002F2A7D00_17JUL16131004-P1BS-501992558050_01_P004_u08rf3031.tif,463,43.257400035858154
166,WV03_20171206113043_10400100368D4600_17DEC06113043-P1BS-501956589030_01_P002_u08rf3031.tif,465,28.22059988975525
167,WV03_20171111000803_1040010036A25400_17NOV11000803-P1BS-501956602030_01_P002_u08rf3031.tif,465,28.81719994544983
168,WV03_20170818231719_1040010032AA7700_17AUG18231719-P1BS-501946250040_01_P003_u08rf3031.tif,468,56.74180006980896
169,WV03_20170912134228_10400100321A5500_17SEP12134228-P1BS-501946225030_01_P001_u08rf3031.tif,469,56.83440017700195
170,WV03_20170920123451_1040010033939B00_17SEP20123451-P1BS-501946333080_01_P010_u08rf3031.tif,470,39.845900058746345
171,WV03_20171212130122_1040010036158800_17DEC12130122-P1BS-501934413010_01_P001_u08rf3031.tif,471,56.03310012817383
172,WV03_20171216221146_1040010036859A00_17DEC16221146-P1BS-501956519100_01_P010_u08rf3031.tif,472,36.35319995880128
173,WV03_20170818231739_1040010031442200_17AUG18231739-P1BS-501946158030_01_P005_u08rf3031.tif,472,51.304200172424316
174,WV03_20171206095521_10400100341AA900_17DEC06095521-P1BS-501896790030_01_P006_u08rf3031.tif,473,31.86530017852783
175,WV03_20170829020026_1040010032BE7600_17AUG29020026-P1BS-501603156010_01_P005_u08rf3031.tif,474,42.680899858474724
176,WV03_20180106031851_10400100378DE800_18JAN06031851-P1BS-501954098030_01_P001_u08rf3031.tif,476,44.12249994277954
177,WV03_20170930182646_1040010032D08D00_17SEP30182646-P1BS-501987125060_01_P010_u08rf3031.tif,479,35.43959999084473
178,WV03_20171216141351_10400100365AB800_17DEC16141351-P1BS-501956492010_01_P002_u08rf3031.tif,480,54.985899925231934
179,WV03_20171106132546_1040010035790D00_17NOV06132546-P1BS-501932165100_01_P002_u08rf3031.tif,483,23.89109992980957
180,WV03_20171103123858_104001003584A800_17NOV03123858-P1BS-501932174060_01_P002_u08rf3031.tif,484,35.14820003509521
181,WV03_20170908123930_104001003260F400_17SEP08123930-P1BS-501603146040_01_P002_u08rf3031.tif,485,66.20930004119873
182,WV03_20170613123937_104001002DB9B700_17JUN13123937-P1BS-501461502070_01_P006_u08rf3031.tif,485,75.50810003280641
183,WV03_20170922130401_104001003263A000_17SEP22130401-P1BS-501946239020_01_P002_u08rf3031.tif,486,61.565600156784065
184,WV03_20171231131507_1040010037D67B00_17DEC31131507-P1BS-501954062040_01_P007_u08rf3031.tif,487,48.703999996185296
185,WV03_20171214021223_10400100371B3200_17DEC14021223-P1BS-501968376070_01_P002_u08rf3031.tif,488,29.212700128555298
186,WV03_20171016125051_1040010034323300_17OCT16125051-P1BS-501989207060_01_P010_u08rf3031.tif,491,38.353899955749505
187,WV03_20170613124032_104001002D9DA600_17JUN13124032-P1BS-501461471070_01_P006_u08rf3031.tif,492,72.62319993972778
188,WV03_20170922130359_104001003263A000_17SEP22130359-P1BS-501946239020_01_P001_u08rf3031.tif,493,55.74499988555908
189,WV03_20171212211104_1040010036D48000_17DEC12211104-P1BS-501968324040_01_P009_u08rf3031.tif,495,50.91039991378784
190,WV03_20170613123938_104001002DB9B700_17JUN13123938-P1BS-501461502070_01_P007_u08rf3031.tif,495,72.3965997695923
191,WV03_20171127203221_10400100360E0700_17NOV27203221-P1BS-501934408050_01_P010_u08rf3031.tif,496,22.38790011405945
192,WV03_20180106031944_10400100373A0E00_18JAN06031944-P1BS-501968384080_01_P001_u08rf3031.tif,497,47.602400064468384
193,WV03_20170904082358_10400100334F9600_17SEP04082358-P1BS-501603159050_01_P008_u08rf3031.tif,498,19.57610011100769
194,WV03_20170902222536_10400100310D2700_17SEP02222536-P1BS-501667685050_01_P001_u08rf3031.tif,500,61.92319989204407
195,WV03_20170925134918_10400100328FF600_17SEP25134918-P1BS-501946247080_01_P004_u08rf3031.tif,500,60.65459990501404
196,WV03_20170908012005_1040010032112800_17SEP08012005-P1BS-501603137080_01_P001_u08rf3031.tif,501,55.062800168991096
197,WV03_20171123094846_10400100358C3700_17NOV23094846-P1BS-501932177080_01_P010_u08rf3031.tif,503,31.129499912261963
198,WV03_20171116125036_1040010035348800_17NOV16125036-P1BS-501922404070_01_P010_u08rf3031.tif,504,25.680599927902218
199,WV03_20171219083240_1040010035780300_17DEC19083240-P1BS-501932165070_01_P010_u08rf3031.tif,508,60.944000005722046
200,WV03_20171213131711_1040010036439D00_17DEC13131711-P1BS-501954010060_01_P007_u08rf3031.tif,509,62.57290005683899
201,WV03_20171127203325_10400100364B1100_17NOV27203325-P1BS-501954086060_01_P010_u08rf3031.tif,510,27.42790007591248
202,WV03_20170825135207_104001003084C600_17AUG25135207-P1BS-501983988100_01_P001_u08rf3031.tif,510,55.026100158691406
203,WV03_20171217173629_10400100365FE100_17DEC17173629-P1BS-501956494100_01_P001_u08rf3031.tif,511,68.5961000919342
204,WV03_20170902222637_1040010033759000_17SEP02222637-P1BS-501603231080_01_P001_u08rf3031.tif,512,53.9242000579834
205,WV03_20171123143512_104001003620DA00_17NOV23143512-P1BS-501953987010_01_P008_u08rf3031.tif,513,39.86469984054565
206,WV03_20171229141157_1040010037A28D00_17DEC29141157-P1BS-501954104030_01_P012_u08rf3031.tif,514,31.12409996986389
207,WV03_20171111050042_10400100342E7F00_17NOV11050042-P1BS-501896797090_01_P010_u08rf3031.tif,515,33.105000019073486
208,WV03_20171210140618_1040010035B7F800_17DEC10140618-P1BS-501934294060_01_P005_u08rf3031.tif,517,55.04450011253357
209,WV03_20171216172106_104001003772C400_17DEC16172106-P1BS-501968395040_01_P003_u08rf3031.tif,518,60.859299898147576
210,WV03_20171005162857_10400100336CE300_17OCT05162857-P1BS-501862022050_01_P007_u08rf3031.tif,518,25.40689992904663
211,WV03_20170613123959_104001002ED1F300_17JUN13123959-P1BS-501992551050_01_P001_u08rf3031.tif,520,74.21919989585876
212,WV03_20171012132310_10400100341DB600_17OCT12132310-P1BS-501862141090_01_P011_u08rf3031.tif,520,33.532399892807014
213,WV03_20171213101311_1040010036737300_17DEC13101311-P1BS-501956506070_01_P007_u08rf3031.tif,523,65.27809977531433
214,WV03_20170710131417_10400100304BA200_17JUL10131417-P1BS-501603348090_01_P004_u08rf3031.tif,523,41.267499923706055
215,WV03_20170818231625_10400100317D4700_17AUG18231625-P1BS-501946162020_01_P004_u08rf3031.tif,527,44.6988000869751
216,WV03_20171021140757_1040010034520600_17OCT21140757-P1BS-501862154020_01_P010_u08rf3031.tif,527,37.5518000125885
217,WV03_20171212161636_104001003782D200_17DEC12161636-P1BS-501968402060_01_P001_u08rf3031.tif,529,47.789599895477295
218,WV03_20171107120839_10400100344F3300_17NOV07120839-P1BS-501917431060_01_P009_u08rf3031.tif,530,47.901700019836426
219,WV03_20180105111738_1040010035BD5A00_18JAN05111738-P1BS-501934300020_01_P010_u08rf3031.tif,530,39.4507999420166
220,WV03_20170610230913_104001002D090B00_17JUN10230913-P1BS-501946143040_01_P001_u08rf3031.tif,530,55.243499994277954
