Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20171217080038_1040010035CB1800_17DEC17080038-P1BS-501934391060_01_P008_u08rf3031.tif,1553541117.3182156,1553541192.405143,23588
/pylon5/mc3bggp/bspitz/Seals/WV03_20171001184241_1040010032D68C00_17OCT01184241-P1BS-501946276080_01_P007_u08rf3031.tif,1553541192.6253586,1553541282.6865623,21851
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818231641_104001003056F000_17AUG18231641-P1BS-501946154070_01_P003_u08rf3031.tif,1553541282.894616,1553541345.8914926,21803
/pylon5/mc3bggp/bspitz/Seals/WV03_20170914092242_1040010031D79000_17SEP14092242-P1BS-501946165020_01_P002_u08rf3031.tif,1553541346.041631,1553541402.5380588,18437
/pylon5/mc3bggp/bspitz/Seals/WV03_20170927173755_1040010034424900_17SEP27173755-P1BS-501946353020_01_P001_u08rf3031.tif,1553541402.6472912,1553541499.8834767,22018
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818231741_1040010031442200_17AUG18231741-P1BS-501946158030_01_P006_u08rf3031.tif,1553541500.0948994,1553541562.3286154,20151
/pylon5/mc3bggp/bspitz/Seals/WV03_20171001072007_10400100349A1200_17OCT01072007-P1BS-501946356020_01_P004_u08rf3031.tif,1553541562.4876423,1553541653.2155576,20848
/pylon5/mc3bggp/bspitz/Seals/WV03_20171228135554_10400100358E6900_17DEC28135554-P1BS-501932180020_01_P002_u08rf3031.tif,1553541653.427811,1553541736.4706702,23536
/pylon5/mc3bggp/bspitz/Seals/WV03_20171207114123_1040010036601500_17DEC07114123-P1BS-501956495080_01_P001_u08rf3031.tif,1553541736.6792068,1553541791.800697,18070
/pylon5/mc3bggp/bspitz/Seals/WV03_20171127203220_10400100360E0700_17NOV27203220-P1BS-501934408050_01_P009_u08rf3031.tif,1553541791.9670928,1553541855.9912674,20158
/pylon5/mc3bggp/bspitz/Seals/WV03_20171007022432_1040010032995900_17OCT07022432-P1BS-501861935100_01_P005_u08rf3031.tif,1553541856.1310725,1553541937.1816301,20188
/pylon5/mc3bggp/bspitz/Seals/WV03_20171213131703_1040010036439D00_17DEC13131703-P1BS-501954010060_01_P001_u08rf3031.tif,1553541937.3442059,1553541989.2980778,16503
/pylon5/mc3bggp/bspitz/Seals/WV03_20180110140220_104001003529FE00_18JAN10140220-P1BS-501922394090_01_P001_u08rf3031.tif,1553541989.4683003,1553542056.52723,17562
