Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20171202102933_10400100353C4D00_17DEC02102933-P1BS-501922408070_01_P007_u08rf3031.tif,1554067660.3385155,1554067681.3295019,4672
/pylon5/mc3bggp/bspitz/Seals/WV03_20170613124037_104001002D9DA600_17JUN13124037-P1BS-501461471070_01_P010_u08rf3031.tif,1554067681.4135478,1554067707.9740465,6101
/pylon5/mc3bggp/bspitz/Seals/WV03_20171207114209_10400100350EF600_17DEC07114209-P1BS-501920250040_01_P002_u08rf3031.tif,1554067708.07132,1554067771.3101134,21132
/pylon5/mc3bggp/bspitz/Seals/WV03_20171213131707_1040010036439D00_17DEC13131707-P1BS-501954010060_01_P004_u08rf3031.tif,1554067771.5432863,1554067830.1265967,17126
/pylon5/mc3bggp/bspitz/Seals/WV03_20171130064038_1040010036559A00_17NOV30064038-P1BS-501954093010_01_P002_u08rf3031.tif,1554067830.3398557,1554067856.5670862,5203
/pylon5/mc3bggp/bspitz/Seals/WV03_20171008135733_1040010033997300_17OCT08135733-P1BS-501862030100_01_P008_u08rf3031.tif,1554067856.6005466,1554067883.292062,5115
/pylon5/mc3bggp/bspitz/Seals/WV03_20170902222606_10400100310E2400_17SEP02222606-P1BS-501984206030_01_P008_u08rf3031.tif,1554067883.378056,1554067921.7199101,12150
/pylon5/mc3bggp/bspitz/Seals/WV03_20170925090149_10400100332B1300_17SEP25090149-P1BS-501946284060_01_P005_u08rf3031.tif,1554067921.835384,1554067947.2592149,9014
/pylon5/mc3bggp/bspitz/Seals/WV03_20171012132340_1040010033D18F00_17OCT12132340-P1BS-501862136030_01_P001_u08rf3031.tif,1554067947.3237193,1554068009.742376,18120
/pylon5/mc3bggp/bspitz/Seals/WV03_20171214182502_1040010035199900_17DEC14182502-P1BS-501920259090_01_P002_u08rf3031.tif,1554068009.9537902,1554068071.2238646,17812
/pylon5/mc3bggp/bspitz/Seals/WV03_20171214182600_10400100365DB100_17DEC14182600-P1BS-501956494030_01_P003_u08rf3031.tif,1554068071.372125,1554068148.5153294,22467
/pylon5/mc3bggp/bspitz/Seals/WV03_20171012213222_1040010033D3CF00_17OCT12213222-P1BS-501862136070_01_P007_u08rf3031.tif,1554068148.7830994,1554068171.827288,5117
/pylon5/mc3bggp/bspitz/Seals/WV03_20170911034417_10400100315FAD00_17SEP11034417-P1BS-501984220080_01_P008_u08rf3031.tif,1554068171.8959787,1554068205.735643,11928
/pylon5/mc3bggp/bspitz/Seals/WV03_20171123143401_1040010034307A00_17NOV23143401-P1BS-501896798100_01_P008_u08rf3031.tif,1554068205.8363607,1554068245.7634597,10451
/pylon5/mc3bggp/bspitz/Seals/WV03_20171106132546_1040010035790D00_17NOV06132546-P1BS-501932165100_01_P002_u08rf3031.tif,1554068245.8344922,1554068270.337999,4629
/pylon5/mc3bggp/bspitz/Seals/WV03_20170922130401_104001003263A000_17SEP22130401-P1BS-501946239020_01_P002_u08rf3031.tif,1554068270.3813272,1554068337.9385443,18623
/pylon5/mc3bggp/bspitz/Seals/WV03_20171219083240_1040010035780300_17DEC19083240-P1BS-501932165070_01_P010_u08rf3031.tif,1554068338.1503398,1554068402.0607073,20293
/pylon5/mc3bggp/bspitz/Seals/WV03_20170613123959_104001002ED1F300_17JUN13123959-P1BS-501992551050_01_P001_u08rf3031.tif,1554068402.2727332,1554068482.202396,22543
/pylon5/mc3bggp/bspitz/Seals/WV03_20171130163104_1040010035B09600_17NOV30163104-P1BS-501934291090_01_P010_u08rf3031.tif,1554068482.4507034,1554068521.7798085,10085
/pylon5/mc3bggp/bspitz/Seals/WV03_20171117144800_1040010035C8BE00_17NOV17144800-P1BS-501934389010_01_P002_u08rf3031.tif,1554068521.8533382,1554068545.6404028,5133
/pylon5/mc3bggp/bspitz/Seals/WV03_20170613124000_104001002ED1F300_17JUN13124000-P1BS-501992551050_01_P002_u08rf3031.tif,1554068545.706718,1554068632.0116074,24645
/pylon5/mc3bggp/bspitz/Seals/WV03_20170610231009_104001002E331300_17JUN10231009-P1BS-501946149020_01_P001_u08rf3031.tif,1554068632.3110225,1554068688.7659976,18995
/pylon5/mc3bggp/bspitz/Seals/WV03_20180103152938_10400100379CAE00_18JAN03152938-P1BS-501954100090_01_P001_u08rf3031.tif,1554068688.8986323,1554068734.1423986,17843
/pylon5/mc3bggp/bspitz/Seals/WV03_20171120103830_1040010032AD0200_17NOV20103830-P1BS-501896675030_01_P010_u08rf3031.tif,1554068734.2622898,1554068774.735777,9224
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818231741_1040010031442200_17AUG18231741-P1BS-501946158030_01_P006_u08rf3031.tif,1554068774.8558242,1554068839.696874,20151
/pylon5/mc3bggp/bspitz/Seals/WV03_20171101040114_1040010035AB4B00_17NOV01040114-P1BS-501934288050_01_P002_u08rf3031.tif,1554068839.9023848,1554068902.1097264,23404
/pylon5/mc3bggp/bspitz/Seals/WV03_20170906134533_1040010031A23E00_17SEP06134533-P1BS-501669243020_01_P001_u08rf3031.tif,1554068902.2891717,1554068976.6325834,19527
/pylon5/mc3bggp/bspitz/Seals/WV03_20171019102621_1040010034C50200_17OCT19102621-P1BS-501862239030_01_P006_u08rf3031.tif,1554068976.847454,1554069059.3656936,21372
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212211054_1040010036D48000_17DEC12211054-P1BS-501968324040_01_P002_u08rf3031.tif,1554069059.6358657,1554069129.0416389,19203
/pylon5/mc3bggp/bspitz/Seals/WV03_20171231000926_1040010036148400_17DEC31000926-P1BS-501934411100_01_P001_u08rf3031.tif,1554069129.2471476,1554069215.4863186,22264
/pylon5/mc3bggp/bspitz/Seals/WV03_20171217141919_1040010036B23100_17DEC17141919-P1BS-501956613050_01_P001_u08rf3031.tif,1554069215.7512841,1554069277.0900192,17667
/pylon5/mc3bggp/bspitz/Seals/WV03_20180109023825_1040010037ABDE00_18JAN09023825-P1BS-501954107070_01_P001_u08rf3031.tif,1554069277.2893338,1554069342.2575223,18054
/pylon5/mc3bggp/bspitz/Seals/WV03_20171028043703_1040010034103B00_17OCT28043703-P1BS-501896786100_01_P001_u08rf3031.tif,1554069342.4883194,1554069404.0392356,19920
/pylon5/mc3bggp/bspitz/Seals/WV03_20171123094949_10400100355F9C00_17NOV23094949-P1BS-501932130090_01_P010_u08rf3031.tif,1554069404.2256079,1554069446.0676024,10338
/pylon5/mc3bggp/bspitz/Seals/WV03_20170831023004_1040010032530900_17AUG31023004-P1BS-501603145030_01_P002_u08rf3031.tif,1554069446.1609063,1554069523.450839,22456
/pylon5/mc3bggp/bspitz/Seals/WV03_20170905083927_1040010033990D00_17SEP05083927-P1BS-501603216030_01_P004_u08rf3031.tif,1554069523.7123682,1554069559.9826012,8142
/pylon5/mc3bggp/bspitz/Seals/WV03_20170829015917_1040010031980900_17AUG29015917-P1BS-501669240030_01_P002_u08rf3031.tif,1554069560.0827096,1554069638.9020777,23139
/pylon5/mc3bggp/bspitz/Seals/WV03_20170901140630_1040010031BE8A00_17SEP01140630-P1BS-501669350010_01_P004_u08rf3031.tif,1554069639.0972571,1554069710.605178,20181
/pylon5/mc3bggp/bspitz/Seals/WV03_20171018145837_1040010034500900_17OCT18145837-P1BS-501862153080_01_P007_u08rf3031.tif,1554069710.8766987,1554069744.9389453,8974
/pylon5/mc3bggp/bspitz/Seals/WV03_20171122110921_1040010035849E00_17NOV22110921-P1BS-501932174040_01_P005_u08rf3031.tif,1554069745.0257385,1554069799.9335263,13098
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212113300_1040010036442E00_17DEC12113300-P1BS-501954009010_01_P010_u08rf3031.tif,1554069800.1499028,1554069881.5259387,21064
/pylon5/mc3bggp/bspitz/Seals/WV03_20171203220151_1040010035669A00_17DEC03220151-P1BS-501932136030_01_P002_u08rf3031.tif,1554069881.8352737,1554069957.5526867,21817
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818231742_1040010031442200_17AUG18231742-P1BS-501946158030_01_P007_u08rf3031.tif,1554069957.8215563,1554070025.0363343,20062
/pylon5/mc3bggp/bspitz/Seals/WV03_20170903143658_10400100334E5000_17SEP03143658-P1BS-501603159030_01_P009_u08rf3031.tif,1554070025.2371104,1554070104.6573534,21777
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212113403_10400100362F7B00_17DEC12113403-P1BS-501953997040_01_P010_u08rf3031.tif,1554070105.0092807,1554070188.5476968,20995
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908173352_104001003148CD00_17SEP08173352-P1BS-501669227090_01_P004_u08rf3031.tif,1554070188.9102712,1554070270.8719163,21362
/pylon5/mc3bggp/bspitz/Seals/WV03_20171121234547_10400100343F2100_17NOV21234547-P1BS-501917425010_01_P003_u08rf3031.tif,1554070271.1396809,1554070364.2740352,23227
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212113405_10400100362F7B00_17DEC12113405-P1BS-501953997040_01_P011_u08rf3031.tif,1554070364.6922147,1554070447.625989,20895
/pylon5/mc3bggp/bspitz/Seals/WV03_20170818134209_104001003107D400_17AUG18134209-P1BS-501667684090_01_P006_u08rf3031.tif,1554070447.9312856,1554070530.2326815,21498
/pylon5/mc3bggp/bspitz/Seals/WV03_20171019120324_10400100347F4C00_17OCT19120324-P1BS-501862226070_01_P007_u08rf3031.tif,1554070530.5575652,1554070598.5939515,22796
